ID	Database	Citation
9466980	Pubmed	"Genetic predisposition to the metabolism of irinotecan (CPT-11). Role of uridine diphosphate glucuronosyltransferase isoform 1A1 in the glucuronidation of its active metabolite (SN-38) in human liver microsomes. Iyer L, King CD, Whitington PF, Green MD, Roy SK, Tephly TR, et al. J Clin Invest. 1998 Feb 15;101(4):847–54.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9466980"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9466980"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9466980"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10197614	Pubmed	"The anticancer prodrug CPT-11 is a potent inhibitor of acetylcholinesterase but is rapidly catalyzed to SN-38 by butyrylcholinesterase. Morton CL, Wadkins RM, Danks MK, Potter PM. Cancer Res. 1999 Apr 1;59(7):1458–63.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10197614"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10197614"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10197614"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10220571	Pubmed	"ATP-Dependent efflux of CPT-11 and SN-38 by the multidrug resistance protein (MRP) and its inhibition by PAK-104P. Chen ZS, Furukawa T, Sumizawa T, Ono K, Ueda K, Seto K, et al. Mol Pharmacol. 1999 May;55(5):921–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10220571"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10220571"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10220571"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10815927	Pubmed	"Metabolism of irinotecan (CPT-11) by CYP3A4 and CYP3A5 in humans. Santos A, Zanetta S, Cresteil T, Deroussent A, Pein F, Raymond E, et al. Clin Cancer Res. 2000 May;6(5):2012–20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10815927"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10815927"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10815927"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11602529	Pubmed	"A new metabolite of irinotecan in which formation is mediated by human hepatic cytochrome P-450 3A4. Sai K, Kaniwa N, Ozawa S, Sawada JI. Drug Metab Dispos. 2001 Nov;29(11):1505–13.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11602529"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11602529"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11602529"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11990381	Pubmed	"UGT1A1*28 polymorphism as a determinant of irinotecan disposition and toxicity. Iyer L, Das S, Janisch L, Wen M, Ramírez J, Karrison T, et al. Pharmacogenomics J. 2002;2(1):43–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11990381"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11990381"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11990381"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12181437	Pubmed	"Common human UGT1A polymorphisms and the altered metabolism of irinotecan active metabolite 7-ethyl-10-hydroxycamptothecin (SN-38). Gagné JF, Montminy V, Belanger P, Journault K, Gaucher G, Guillemette C. Mol Pharmacol. 2002 Sep;62(3):608–17.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12181437"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12181437"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12181437"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12730278	Pubmed	"Functional characterization of human UDP-glucuronosyltransferase 1A9 variant, D256N, found in Japanese cancer patients. Jinno H, Saeki M, Saito Y, Tanaka-Kagawa T, Hanioka N, Sai K, et al. J Pharmacol Exp Ther. 2003 Aug;306(2):688–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12730278"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12730278"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12730278"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12810652	Pubmed	"Differential effects of the breast cancer resistance protein on the cellular accumulation and cytotoxicity of 9-aminocamptothecin and 9-nitrocamptothecin. Rajendra R, Gounder MK, Saleem A, Schellens JHM, Ross DD, Bates SE, et al. Cancer Res. 2003 Jun 15;63(12):3228–33.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12810652"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12810652"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12810652"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12893990	Pubmed	"UGT pharmacogenomics: implications for cancer risk and cancer therapeutics. Desai AA, Innocenti F, Ratain MJ. Pharmacogenetics. 2003 Aug;13(8):517–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12893990"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12893990"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12893990"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
