ID	Database	Citation
1865905	Pubmed	"Crystallographic analysis of the interaction of the glucocorticoid receptor with DNA. Luisi BF, Xu WX, Otwinowski Z, Freedman LP, Yamamoto KR, Sigler PB. Nature. 1991 Aug 8;352(6335):497–505.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1865905"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1865905"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1865905"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2197329	Pubmed	"Post-transcriptional regulation of granulocyte-macrophage colony-stimulating factor synthesis in murine T cells. Bickel M, Cohen RB, Pluznik DH. J Immunol. 1990 Aug 1;145(3):840–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2197329"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2197329"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2197329"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2667136	Pubmed	"Transcriptional regulation in mammalian cells by sequence-specific DNA binding proteins. Mitchell PJ, Tjian R. Science. 1989 Jul 28;245(4916):371–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2667136"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2667136"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2667136"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7663795	Pubmed	"Beta-adrenergic receptors and their regulation. Barnes PJ. Am J Respir Crit Care Med. 1995 Sep;152(3):838–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7663795"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7663795"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7663795"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8049696	Pubmed	"Regulation of beta 2-adrenergic receptors and the implications for bronchial asthma: an update. Pelaia G, Marsico SA. Monaldi Arch Chest Dis. 1994 Apr;49(2):125–30.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8049696"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8049696"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8049696"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8184489	Pubmed	"Lipocortin-1: cellular mechanisms and clinical relevance. Flower RJ, Rothwell NJ. Trends Pharmacol Sci. 1994 Mar;15(3):71–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8184489"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8184489"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8184489"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8446107	Pubmed	"Steroid receptors and their associated proteins. Smith DF, Toft DO. Mol Endocrinol. 1993 Jan;7(1):4–11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8446107"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8446107"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8446107"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9090308	Pubmed	"NF-kappa B: a pivotal role in asthma and a new target for therapy. Barnes PJ, Adcock IM. Trends Pharmacol Sci. 1997 Feb;18(2):46–50.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9090308"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9090308"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9090308"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9520807	Pubmed	"Efficacy and safety of inhaled corticosteroids. New developments. Barnes PJ, Pedersen S, Busse WW. Am J Respir Crit Care Med. 1998 Mar;157(3 Pt 2):S1-53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9520807"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9520807"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9520807"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9582280	Pubmed	"Histone acetylation facilitates RNA polymerase II transcription of the Drosophila hsp26 gene in chromatin. Nightingale KP, Wellinger RE, Sogo JM, Becker PB. EMBO J. 1998 May 15;17(10):2865–76.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9582280"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9582280"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9582280"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
