Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Homocysteine	Metabolite	hmdb:HMDB0000742							chebi:17588;chebi:17588	inchikey:FFFHZYDWPBMWHY-VKHMYHEASA-N
L-Serine	Metabolite	hmdb:HMDB0000187							chebi:17115;chebi:17115	inchikey:MTCFGRXMJLQNBG-REOHCLBHSA-N
dTMP	Metabolite	hmdb:HMDB0001227							chebi:17013;chebi:17013	inchikey:GYOZYWVXFNDGLU-XLPZGREQSA-N
dUMP	Metabolite	hmdb:HMDB0001409							chebi:17622;chebi:17622	inchikey:JSRLJPSBLDHEIO-SHYZEUOFSA-N
S-Adenosylhomocysteine	Metabolite	hmdb:HMDB0000939							chebi:16680;chebi:16680	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N
Tetrahydrofolate	Metabolite	chebi:67016						wikidata:Q74704920	chebi:67016;chebi:67016	
Folic acid	Metabolite	hmdb:HMDB0000121							chebi:27470;chebi:27470	inchikey:OVBPIULPVIDEAO-LBPRGKRZSA-N
S-Adenosylmethionine	Metabolite	hmdb:HMDB0001185							chebi:15414;chebi:15414	inchikey:MEFKEPWMEQBLKI-AIRLBKTGSA-O
Ethanol	Metabolite	hmdb:HMDB0000108							chebi:16236;chebi:16236	inchikey:LFQSCWFLJHTTHZ-UHFFFAOYSA-N
Nucleic acids	Metabolite	chebi:33696						wikidata:Q123619	chebi:33696;chebi:33696	
L-Methionine	Metabolite	hmdb:HMDB0000696							chebi:16643;chebi:16643	inchikey:FFEARJCKVFRZRR-BYPYZUCNSA-N
Pyrimidines	Metabolite	chebi:39447						wikidata:Q109367514	chebi:39447;chebi:39447	
5,10-MTHF	Metabolite	hmdb:HMDB0001533							chebi:15636;chebi:15636	inchikey:QYNUQALWYRSVHF-PZORYLMUSA-N
Glycine	Metabolite	hmdb:HMDB0000123							chebi:15428;chebi:15428	inchikey:DHMQDGOQFOQNFH-UHFFFAOYSA-N
