Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
1-Deoxysphinganine-2OH	Metabolite	inchikey:AADNOUNRPCOGMI-BFWZDYSYSA-N	"InChiKey based on converting structural drawing from Carreira [31132366] Fig. 5, to SMILES."												
1-Deoxysphingosine	Metabolite	cas:193222-34-3	"InChI-Key which might be relevant (since CAS number does not provide linkouts): BPUUVXWJPCOCMG-ZWKOTPCHSA-N"					wikidata:Q111621459		inchikey:ZREXGWPJFRJAJU-SWESGNQDSA-N	pubchem.compound:15928896				
1-Deoxyceramide	Metabolite	lipidmaps:LMSP0206	""					wikidata:Q111621331							lipidmaps:LMSP0206
1-Deoxysphingosine-OH	Metabolite	inchikey:KSKFOMCZXQEJBA-PXKIYYGHSA-N	"InChiKey based on converting structural drawing from Carreira [31132366] Fig. 5, to SMILES."												
1-Deoxysphinganine-OH	Metabolite	inchikey:BJWFMCNWESUWNO-PXKIYYGHSA-N	"InChiKey based on converting structural drawing from Carreira [31132366] Fig. 5, to SMILES."												
1-Deoxysphingadiene	Metabolite	inchikey:KSKFOMCZXQEJBA-PXKIYYGHSA-N	"InChiKey based on converting structural drawing from Carreira [31132366] Fig. 5, to SMILES."												
1-Deoxy-3-ketosphinganine	Metabolite	chebi:67176	""					wikidata:Q27135669	chebi:67176	inchikey:HNOAUFBMSISHIO-KRWDZBQOSA-N	pubchem.compound:9878914	chemspider:8054591			
Palmitoyl-CoA	Metabolite	chebi:15525	""					wikidata:Q28797916	chebi:15525	inchikey:MNBKLUUYKPBKDU-BBECNAHFSA-N	pubchem.compound:644109	chemspider:559149	hmdb:HMDB0001338	kegg.compound:C00154	lipidmaps:LMFA07050360
CoA (22:0)	Metabolite	lipidmaps:LMFA07050289	""					wikidata:Q27133642	chebi:65088	inchikey:NDDZLVOCGALPLR-GNSUAQHMSA-N	pubchem.compound:168166	chemspider:147098		kegg.compound:C16528	lipidmaps:LMFA07050289
CoA (24:0)	Metabolite	lipidmaps:LMFA07050372	""					wikidata:Q27123825	chebi:52974	inchikey:MOYMQYZWIUKGGY-JBKAVQFISA-N	pubchem.compound:3082227	chemspider:2339687	hmdb:HMDB0060239	kegg.compound:C16529	lipidmaps:LMFA07050372
L-alanine	Metabolite	chebi:16977	""					wikidata:Q218642;wikidata:Q106345485	chebi:16977;chebi:57972	inchikey:QNAYBMKLOCPYGJ-REOHCLBHSA-N	pubchem.compound:5950;pubchem.compound:7311724	chemspider:5735	hmdb:HMDB0000161	kegg.compound:C00041	
CoA (16:0)	Metabolite	lipidmaps:LMFA07050360	""					wikidata:Q28797916	chebi:15525	inchikey:MNBKLUUYKPBKDU-BBECNAHFSA-N	pubchem.compound:644109		hmdb:HMDB0001338		lipidmaps:LMFA07050360
CoA (18:0)	Metabolite	lipidmaps:LMFA07050369	""					wikidata:Q15427851	chebi:15541	inchikey:SIARJEKBADXQJG-LFZQUHGESA-N	pubchem.compound:94140	chemspider:84957	hmdb:HMDB0001114	kegg.compound:C00412	lipidmaps:LMFA07050369
1-Deoxysphinganine	Metabolite	chebi:67106	""					wikidata:Q27135623	chebi:67106	inchikey:YRYJJIXWWQLGGV-ZWKOTPCHSA-N	pubchem.compound:9925886	chemspider:8101521			lipidmaps:LMSP01080032
