Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Heparan sulfate	Metabolite	hmdb:HMDB00693	""					wikidata:Q424668	chebi:28815	inchikey:AUQASCCBXZRMEG-RHKLHVFKSA-N	pubchem.compound:53477715		hmdb:HMDB0000693	kegg.compound:C00925	
Hyaluronic acid	Metabolite	hmdb:HMDB02061	""					wikidata:Q76414588	chebi:150712	inchikey:LJKKEBYAXYCTNF-GIXQJHCPSA-N	pubchem.compound:53477741;pubchem.compound:9844971	chemspider:8020685	hmdb:HMDB0002061	kegg.compound:C00518	
Chondroitin sulfate	Metabolite	chebi:37397	""						chebi:37397	inchikey:XYOCZKDXLKPGBW-WUDOWALASA-N			hmdb:HMDB0000580	kegg.compound:C00607	
Keratan sulfate	Metabolite	chebi:60924	""					wikidata:Q2457767	chebi:60924						
UDP-GlcA	Metabolite	chebi:17200	""					wikidata:Q277638	chebi:17200	inchikey:HDYANYHVCAPMJV-LXQIFKJMSA-N	pubchem.compound:17473	chemspider:16522	hmdb:HMDB0000935	kegg.compound:C00167	
Fatty acid	Metabolite	chebi:35366	""					wikidata:Q61476	chebi:35366					kegg.compound:C00162	lipidmaps:LMFA01010000
Dermatan sulfate	Metabolite	hmdb:HMDB00632	""					wikidata:Q76149198	chebi:145592;chebi:18376	inchikey:AVJBPWGFOQAPRH-FWMKGIEWSA-N	pubchem.compound:3032806	chemspider:2297694	hmdb:HMDB0000632	kegg.compound:C00426	
Glycine	Metabolite	chebi:15428	""					wikidata:Q106345678;wikidata:Q620730	chebi:15428;chebi:57305	inchikey:DHMQDGOQFOQNFH-UHFFFAOYSA-N	pubchem.compound:750;pubchem.compound:5257127	chemspider:730	hmdb:HMDB0000123	kegg.compound:C00037	
Proline	Metabolite	chebi:17203	""					wikidata:Q20035886;wikidata:Q106345478	chebi:60039;chebi:17203	inchikey:ONIBWKKTOPOVIA-BYPYZUCNSA-N	pubchem.compound:6971047;pubchem.compound:145742	chemspider:128566	hmdb:HMDB0000162	kegg.compound:C00148	
P5C	Metabolite	chebi:15893	""					wikidata:Q27098284	chebi:15893	inchikey:DWAKNKKXGALPNW-UHFFFAOYSA-M	pubchem.compound:11966213	chemspider:10140206		kegg.compound:C04322	
