ID	Database	Citation
1199706	Pubmed	"The use of electro-analgesia in obstetrics and gynecology. A survey by invitation. Persianinov LS. Acta Obstet Gynecol Scand. 1975;54(4):373–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1199706"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1199706"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1199706"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2147360	Pubmed	"Mithramycin selectively inhibits the transcriptional activity of a transfected human c-myc gene. Ray R, Thomas S, Miller DM. Am J Med Sci. 1990 Oct;300(4):203–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2147360"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2147360"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2147360"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2828745	Pubmed	"Glucocorticoids modulate renal glucocorticoid receptors and Na-K ATPase activity. Ellis D, Sothi TD, Avner ED. Kidney Int. 1987 Oct;32(4):464–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2828745"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2828745"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2828745"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7859292	Pubmed	"Interactions among endoplasmic reticulum, microtubules, and retrograde movements of the cell surface. Terasaki M, Reese TS. Cell Motil Cytoskeleton. 1994;29(4):291–300.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7859292"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7859292"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7859292"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7966593	Pubmed	"Tax induces nuclear translocation of NF-kappa B through dissociation of cytoplasmic complexes containing p105 or p100 but does not induce degradation of I kappa B alpha/MAD3. Muñoz E, Courtois G, Veschambre P, Jalinot P, Israël A. J Virol. 1994 Dec;68(12):8035–44.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7966593"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7966593"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7966593"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8182145	Pubmed	"Ligation of the T cell receptor complex results in activation of the Ras/Raf-1/MEK/MAPK cascade in human T lymphocytes. Franklin RA, Tordai A, Patel H, Gardner AM, Johnson GL, Gelfand EW. J Clin Invest. 1994 May;93(5):2134–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8182145"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8182145"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8182145"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8758926	Pubmed	"A brief staurosporine treatment of mitotic cells triggers premature exit from mitosis and polyploid cell formation. Hall LL, Th’ng JP, Guo XW, Teplitz RL, Bradbury EM. Cancer Res. 1996 Aug 1;56(15):3551–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8758926"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8758926"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8758926"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9688941	Pubmed	"Glucocorticoid receptor mRNA and protein in fetal rat lung in vivo: modulation by glucocorticoid and androgen. Sweezey NB, Ghibu F, Gagnon S, Schotman E, Hamid Q. Am J Physiol. 1998 Jul;275(1):L103-9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9688941"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9688941"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9688941"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10022864	Pubmed	"Activation of c-Jun N-terminal kinase 1 by UV irradiation is inhibited by wortmannin without affecting c-iun expression. Fritz G, Kaina B. Mol Cell Biol. 1999 Mar;19(3):1768–74.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10022864"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10022864"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10022864"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10363963	Pubmed	"Selection for androgen receptor mutations in prostate cancers treated with androgen antagonist. Taplin ME, Bubley GJ, Ko YJ, Small EJ, Upton M, Rajeshkumar B, et al. Cancer Res. 1999 Jun 1;59(11):2511–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10363963"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10363963"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10363963"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
