Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
BACE1	GeneProduct	ensembl:ENSG00000186318	""	ensembl:ENSG00000186318	ncbigene:23621	hgnc.symbol:BACE1	uniprot:U3KPS1;uniprot:B7Z3Z4;uniprot:A0A7P0T924;uniprot:P56817;uniprot:Q76KP0;uniprot:B7Z3K2;uniprot:E9PJG7;uniprot:A0A024R3D5;uniprot:A0A024R3D7;uniprot:A0A024R3E8;uniprot:A0A024R3F9;uniprot:A0A7P0TAB4								
MSTN	GeneProduct	ensembl:ENSG00000138379	"Myostatin"	ensembl:ENSG00000138379	ncbigene:2660	hgnc.symbol:MSTN	uniprot:O14793;uniprot:Q53S46								
SIRT1	GeneProduct	ensembl:ENSG00000096717	""	ensembl:ENSG00000096717	ncbigene:23411	hgnc.symbol:SIRT1	uniprot:A0A024QZQ1;uniprot:E9PC49;uniprot:Q96EB6;uniprot:B0QZ35								
PSEN1	GeneProduct	ensembl:ENSG00000080815	""	ensembl:ENSG00000080815	ncbigene:5663	hgnc.symbol:PSEN1	uniprot:A0A8V8TQ53;uniprot:A0A8V8TR52;uniprot:A0A8V8TQ54;uniprot:A0A8V8TQT3;uniprot:G3V490;uniprot:A0A8V8TLT5;uniprot:A0A8V8TQV2;uniprot:A0A8V8TR50;uniprot:A0A8V8TQ30;uniprot:A0A8V8TPL0;uniprot:A0A8V8TQ36;uniprot:A0A8V8TQ58;uniprot:A0A8V8TR55;uniprot:A0A8V8TQ90;uniprot:A0A8V8TQ93;uniprot:A0A024R6A3;uniprot:G3V3Z0;uniprot:G3V519;uniprot:H0YNU4;uniprot:G3V2B1;uniprot:G3V3P0;uniprot:G3V4P4;uniprot:A0A8V8TPL5;uniprot:A0A8V8TQU7;uniprot:A0A0S2Z4D2;uniprot:P49768;uniprot:H0YM52;uniprot:G3V2G7;uniprot:A0A8V8TQU9;uniprot:G3V4M0;uniprot:A0A8V8TPK5;uniprot:G3V449								
NCSTN	GeneProduct	ensembl:ENSG00000162736	""	ensembl:ENSG00000162736	ncbigene:23385	hgnc.symbol:NCSTN	uniprot:A0A8V8TNV7;uniprot:A0A8V8TQ51;uniprot:A0A2R8YE20;uniprot:A0A8V8TNU8;uniprot:Q5T209;uniprot:A0A8V8TNV3;uniprot:A0A8V8TQ61;uniprot:A0A2R8YCK1;uniprot:Q92542;uniprot:A0A2U3TZL9;uniprot:A0A8V8TNI9;uniprot:A0A8V8TNC8;uniprot:H0Y3Z4;uniprot:A0A8V8TPQ8;uniprot:A0A8V8TNI3;uniprot:H0Y6T7;uniprot:A0A8V8TPR8;uniprot:Q5T205;uniprot:Q5T211;uniprot:Q5T210								
MAPT	GeneProduct	ensembl:ENSG00000186868	""	ensembl:ENSG00000186868	ncbigene:4137	hgnc.symbol:MAPT	uniprot:A0A7I2PLE3;uniprot:A0A7P0T936;uniprot:I3L2Z2;uniprot:A0A024R9Y0;uniprot:A0A024R9Y1;uniprot:P10636;uniprot:A0A7I2PJZ2;uniprot:A0A024RA17;uniprot:A0A024RA19								
PSENEN	GeneProduct	ensembl:ENSG00000205155	""	ensembl:ENSG00000205155	ncbigene:55851	hgnc.symbol:PSENEN	uniprot:Q9NZ42;uniprot:K7ES79								
PSEN2	GeneProduct	ensembl:ENSG00000143801	""	ensembl:ENSG00000143801	ncbigene:5664	hgnc.symbol:PSEN2	uniprot:A0A7I2V2W1;uniprot:A0A7I2V5Y0;uniprot:E5RJM5;uniprot:P49810;uniprot:A0A7I2V3Y8;uniprot:E5RHT1;uniprot:A0A7I2V4Y6;uniprot:A0A7I2V551;uniprot:A0A7I2V4T4;uniprot:E5RFW4;uniprot:A0A7I2V355;uniprot:E5RG63;uniprot:A0A7I2V5S6;uniprot:A0A7I2V5Q3;uniprot:A0A7I2V3R9;uniprot:A0A7I2V5L1;uniprot:B1AP22;uniprot:A0A7I2YQG9;uniprot:A0A7I2V4D0								
beta-APP	GeneProduct	pfam:PF03494	"group of toxic Ab42 oligomers"												
NFKB1	GeneProduct	ensembl:ENSG00000109320	""	ensembl:ENSG00000109320	ncbigene:4790	hgnc.symbol:NFKB1	uniprot:A0A494C157;uniprot:A0A494C1E9;uniprot:P19838;uniprot:D6RC45;uniprot:A0A8V8TLB2;uniprot:D6RH30								
NFKB2	GeneProduct	ensembl:ENSG00000077150	""	ensembl:ENSG00000077150	ncbigene:4791	hgnc.symbol:NFKB2	uniprot:Q00653								
fibrillar beta-APP	GeneProduct	pfam:PF03494	"group of toxic Ab42 oligomers"												
AbPP	Protein	ncbigene:351	"APP, amyloid beta precursor protein"	ensembl:ENSG00000142192	ncbigene:351	hgnc.symbol:APP	uniprot:A0A140VJC8;uniprot:H7C2L2;uniprot:H7C0V9;uniprot:P05067;uniprot:A0A0A0MRG2;uniprot:E9PG40								
