Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
LPS	Metabolite	chebi:16412	""					wikidata:Q421804	chebi:16412	inchikey:BFVQTKQTUCQRPI-YYEZTRBPSA-N	pubchem.compound:53481793		hmdb:HMDB0013470	kegg.compound:C00338	
IP3	Metabolite	chebi:16595	""					wikidata:Q26998374	chebi:16595	inchikey:MMWCIQZXVOZEGG-XJTPDSDZSA-N	pubchem.compound:439456	chemspider:388562	hmdb:HMDB0001498	kegg.compound:C01245	
Ca²⁺	Metabolite	hmdb:HMDB0000464	""						chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271	chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
cAMP	Metabolite	hmdb:HMDB0000058	""						chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N	pubchem.compound:6076	chemspider:5851	hmdb:HMDB0000058	kegg.compound:C00575	
DAG	Metabolite	chebi:18035	""					wikidata:Q161466	chebi:18035					kegg.compound:C00165	lipidmaps:LMGL0201
Traf6	GeneProduct	ensembl:ENSRNOG00000004639	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:7189"	ensembl:ENSRNOG00000004639	ncbigene:311245		uniprot:A0A8I6A434;uniprot:B5DF45								
Mef2c	GeneProduct	ensembl:ENSRNOG00000033134	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:4208"	ensembl:ENSRNOG00000033134	ncbigene:499497		uniprot:A0A096MJ09;uniprot:A0A096MKI4;uniprot:A0A096MJD9;uniprot:A0A096MJ29;uniprot:A0A096MJ23								
Srf	GeneProduct	ensembl:ENSRNOG00000018232	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:6722"	ensembl:ENSRNOG00000018232			uniprot:D3ZHH8								
Rps6ka3	GeneProduct	ensembl:ENSRNOG00000006632	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:6197"	ensembl:ENSRNOG00000006632	ncbigene:501560		uniprot:D3Z8E0;uniprot:A0A8I6AR08;uniprot:A0A8I6AWX9;uniprot:A0A8I5ZNU1;uniprot:A0A8I6G9P7;uniprot:A0A8I6AAF4								
Map2k3	GeneProduct	ensembl:ENSRNOG00000049132	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:5606"												
Elk4	GeneProduct	ensembl:ENSRNOG00000007887	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = En:ENSG00000158711"	ensembl:ENSRNOG00000007887	ncbigene:304786		uniprot:B4F7D4;uniprot:A0A8I6ASJ8								
Rap1a	GeneProduct	ensembl:ENSRNOG00000032463	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:5906"	ensembl:ENSRNOG00000032463	ncbigene:295347		uniprot:A0A8I5ZX51;uniprot:A0A8I6AHX7;uniprot:P62836								
Crk	GeneProduct	ensembl:ENSRNOG00000025792	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:1398"	ensembl:ENSRNOG00000025792	ncbigene:54245		uniprot:Q63768;uniprot:A0A8I6ANJ0								
Il1a	GeneProduct	ensembl:ENSRNOG00000004575	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:3552"	ensembl:ENSRNOG00000004575	ncbigene:24493		uniprot:F1LQB1;uniprot:P16598;uniprot:A0A0G2K003;uniprot:Q9ESW2								
Pdgfb	GeneProduct	ensembl:ENSRNOG00000017197	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:5155"	ensembl:ENSRNOG00000017197			uniprot:G3V882								
Akt3	GeneProduct	ensembl:ENSRNOG00000021497	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:10000"	ensembl:ENSRNOG00000021497	ncbigene:29414		uniprot:F1M6A8;uniprot:A0A0G2JXD7								
Ecsit	GeneProduct	ensembl:ENSRNOG00000014128	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:51295"	ensembl:ENSRNOG00000014128			uniprot:A0A8I5ZQV7;uniprot:Q5XIC2								
Map3k13	GeneProduct	ensembl:ENSRNOG00000025423	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:9175"	ensembl:ENSRNOG00000025423	ncbigene:303823		uniprot:F7FMK8;uniprot:Q66H82								
Rasgrp4	GeneProduct	ensembl:ENSRNOG00000033744	"Homology Mapping from Homo sapiens to Rattus norvegicus: Original ID = L:115727"	ensembl:ENSRNOG00000033744	ncbigene:170668		uniprot:A0A8I5ZWG4;uniprot:A0A8I6AJC6;uniprot:A0A8I6A7B4;uniprot:F1LMG1;uniprot:A0A8I5ZLP3								
