Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Grb7	GeneProduct	ncbigene:84427		ensembl:ENSRNOG00000006990	ncbigene:84427		uniprot:Q9QZC5			
Pik3r1	GeneProduct	ncbigene:25513		ensembl:ENSRNOG00000018903	ncbigene:25513		uniprot:M0RC47;uniprot:F1LNG5			
Pik3r2	GeneProduct	ncbigene:29741		ensembl:ENSRNOG00000019228	ncbigene:29741		uniprot:Q5FVS6			
Shc1	GeneProduct	ncbigene:85385		ensembl:ENSRNOG00000020657	ncbigene:85385		uniprot:F1LN14;uniprot:G3V8S2			
Csf2rb	GeneProduct	ncbigene:171081		ensembl:ENSRNOG00000000187	ncbigene:171081		uniprot:G3V608			
Grb2	GeneProduct	ncbigene:81504		ensembl:ENSRNOG00000003990	ncbigene:81504		uniprot:P62994			
Socs6	GeneProduct	ncbigene:307200		ensembl:ENSRNOG00000038212	ncbigene:307200		uniprot:D3ZS84			
Socs4	GeneProduct	ncbigene:305828		ensembl:ENSRNOG00000068183	ncbigene:305828		uniprot:B5DF08			
Socs5	GeneProduct	ncbigene:500616		ensembl:ENSRNOG00000028504	ncbigene:500616		uniprot:D3ZUE4			
Cish	GeneProduct	ncbigene:83681								
Cltc	GeneProduct	ncbigene:54241		ensembl:ENSRNOG00000004291	ncbigene:54241		uniprot:F1M779			
Crk	GeneProduct	ncbigene:54245		ensembl:ENSRNOG00000025792	ncbigene:54245		uniprot:Q63768			
Src	GeneProduct	ncbigene:83805		ensembl:ENSRNOG00000009495	ncbigene:83805		uniprot:Q9WUD9			
Plce1	GeneProduct	ncbigene:114633		ensembl:ENSRNOG00000014276	ncbigene:114633		uniprot:G3V9X9			
Jak2	GeneProduct	ncbigene:24514		ensembl:ENSRNOG00000059968	ncbigene:24514		uniprot:Q62689			
Grap	GeneProduct	ncbigene:363616		ensembl:ENSRNOG00000002599	ncbigene:363616		uniprot:Q4KM68			
Ptpru	GeneProduct	ncbigene:116680		ensembl:ENSRNOG00000013515	ncbigene:116680		uniprot:F1MAG7;uniprot:A0A0G2K3H0			
Stap1	GeneProduct	ncbigene:305269		ensembl:ENSRNOG00000002014	ncbigene:305269		uniprot:Q5BK11			
