ID	Database	Citation
9537421	Pubmed	"Linkage of familial combined hyperlipidaemia to chromosome 1q21-q23. Pajukanta P, Nuotio I, Terwilliger JD, Porkka KV, Ylitalo K, Pihlajamäki J, et al. Nat Genet. 1998 Apr;18(4):369–73.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9537421"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9537421"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9537421"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12522687	Pubmed	"Interaction between the LDL-receptor gene bearing a novel mutation and a variant in the apolipoprotein A-II promoter: molecular study in a 1135-member familial hypercholesterolemia kindred. Takada D, Emi M, Ezura Y, Nobe Y, Kawamura K, Iino Y, et al. J Hum Genet. 2002;47(12):656–64.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12522687"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12522687"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12522687"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12910492	Pubmed	"Growth hormone receptor variant (L526I) modifies plasma HDL cholesterol phenotype in familial hypercholesterolemia: intra-familial association study in an eight-generation hyperlipidemic kindred. Takada D, Ezura Y, Ono S, Iino Y, Katayama Y, Xin Y, et al. Am J Med Genet A. 2003 Aug 30;121A(2):136–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12910492"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12910492"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12910492"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14673705	Pubmed	"Soluble epoxide hydrolase variant (Glu287Arg) modifies plasma total cholesterol and triglyceride phenotype in familial hypercholesterolemia: intrafamilial association study in an eight-generation hyperlipidemic kindred. Sato K, Emi M, Ezura Y, Fujita Y, Takada D, Ishigami T, et al. J Hum Genet. 2004;49(1):29–34.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14673705"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14673705"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14673705"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18768914	Pubmed	"USF1/2 transcription factor DNA-binding activity is induced during rat Sertoli cell differentiation. Wood MA, Walker WH. Biol Reprod. 2009 Jan;80(1):24–33.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18768914"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18768914"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18768914"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22461740	Pubmed	"Low-density lipoprotein receptor (LDLR) family orchestrates cholesterol homeostasis. Go GW, Mani A. Yale J Biol Med. 2012 Mar;85(1):19–28.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22461740"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22461740"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22461740"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23055695	Pubmed	"Cholesteryl ester transfer protein inhibitors for dyslipidemia: focus on dalcetrapib. Goldberg AS, Hegele RA. Drug Des Devel Ther. 2012;6:251–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23055695"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23055695"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23055695"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24404629	Pubmed	"Familial Hypercholesterolemia. Ison HE, Clarke SL, Knowles JW. In: Adam MP, Mirzaa GM, Pagon RA, Wallace SE, Bean LJ, Gripp KW, et al., editors. GeneReviews®. Seattle (WA): University of Washington, Seattle; 2014.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24404629"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24404629"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24404629"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24426196	Pubmed	"Association of CETP and LIPC Gene Polymorphisms with HDL and LDL Sub-fraction Levels in a Group of Indian Subjects: A Cross-Sectional Study. Todur SP, Ashavaid TF. Indian J Clin Biochem. 2013 Apr;28(2):116–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24426196"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24426196"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24426196"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25110901	Pubmed	"PCSK9 and LDLR degradation: regulatory mechanisms in circulation and in cells. Lagace TA. Curr Opin Lipidol. 2014 Oct;25(5):387–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25110901"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25110901"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25110901"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
