ID	Database	Citation
388618	Pubmed	"Keilin’s respiratory chain concept and its chemiosmotic consequences. Mitchell P. Science. 1979 Dec 7;206(4423):1148–59.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/388618"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/388618"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/388618"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
3881803	Pubmed	"The structure, function and evolution of cytochromes. Mathews FS. Prog Biophys Mol Biol. 1985;45(1):1–56.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/3881803"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/3881803"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/3881803"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
4291593	Pubmed	"Chemiosmotic hypothesis of oxidative phosphorylation. Mitchell P, Moyle J. Nature. 1967 Jan 14;213(5072):137–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/4291593"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/4291593"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/4291593"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
4381909	Pubmed	"Chemi-osmotic theory of oxidative phosphorylation. Tager JM, Veldsema-Currie RD, Slater EC. Nature. 1966 Oct 22;212(5060):376–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/4381909"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/4381909"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/4381909"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7654171	Pubmed	"Mitochondrial proton conductance and H+/O ratio are independent of electron transport rate in isolated hepatocytes. Porter RK, Brand MD. Biochem J. 1995 Sep 1;310 ( Pt 2)(Pt 2):379–82.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7654171"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7654171"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7654171"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10600673	Pubmed	"Crucial role of the membrane potential for ATP synthesis by F(1)F(o) ATP synthases. Dimroth P, Kaim G, Matthey U. J Exp Biol. 2000 Jan;203(Pt 1):51–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10600673"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10600673"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10600673"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11340051	Pubmed	"Structures and proton-pumping strategies of mitochondrial respiratory enzymes. Schultz BE, Chan SI. Annu Rev Biophys Biomol Struct. 2001;30:23–65.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11340051"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11340051"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11340051"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11771674	Pubmed	"Biochemical functions of coenzyme Q10. Crane FL. J Am Coll Nutr. 2001 Dec;20(6):591–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11771674"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11771674"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11771674"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14641005	Pubmed	"The molecular machinery of Keilin’s respiratory chain. Rich PR. Biochem Soc Trans. 2003 Dec;31(Pt 6):1095–105.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14641005"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14641005"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14641005"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15490415	Pubmed	"Disturbances of purine nucleotide metabolism in uremia. Rutkowski B, Swierczynski J, Slominska E, Szolkiewicz M, Smolenski RT, Marlewski M, et al. Semin Nephrol. 2004 Sep;24(5):479–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15490415"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15490415"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15490415"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
