Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ITGB4	GeneProduct	ncbigene:3691		ensembl:ENSG00000132470	ncbigene:3691	hgnc.symbol:ITGB4	uniprot:J3QQL2;uniprot:J3QRK0;uniprot:A0A024R8K7;uniprot:A0A024R8T0;uniprot:P16144;uniprot:J3KSH9			
DUSP6	GeneProduct	ncbigene:1848		ensembl:ENSG00000139318	ncbigene:1848	hgnc.symbol:DUSP6	uniprot:Q16828;uniprot:A0A024RBC1;uniprot:F8VW29;uniprot:F8VZA4			
SHH1	GeneProduct	ncbigene:6469		ensembl:ENSG00000164690	ncbigene:6469	hgnc.symbol:SHH	uniprot:F8WEH4;uniprot:F8WB84;uniprot:Q15465;uniprot:C9JC48			
GLI2	GeneProduct	ncbigene:2736		ensembl:ENSG00000074047	ncbigene:2736	hgnc.symbol:GLI2	uniprot:F2Z2B4;uniprot:P10070;uniprot:Q1PSW9;uniprot:A0A6Q8PH00;uniprot:H7C1U2			
PTCH1 	GeneProduct	ncbigene:5727		ensembl:ENSG00000185920	ncbigene:5727	hgnc.symbol:PTCH1	uniprot:Q13635;uniprot:H0YHK0;uniprot:A0A0C4DGI4;uniprot:A0A0C4DGJ5;uniprot:H0Y3B8;uniprot:F8VQS6;uniprot:F8VXL8;uniprot:F8VPA3;uniprot:H3BLX7			
VIM	GeneProduct	ncbigene:7431		ensembl:ENSG00000026025	ncbigene:7431	hgnc.symbol:VIM	uniprot:B0YJC5;uniprot:A0A1B0GVG8;uniprot:P08670;uniprot:V9HWE1;uniprot:A0A1B0GTT5;uniprot:B0YJC4			
SNAI1	GeneProduct	ncbigene:6615		ensembl:ENSG00000124216	ncbigene:6615	hgnc.symbol:SNAI1	uniprot:O95863			
CDH1	GeneProduct	ncbigene:999		ensembl:ENSG00000039068	ncbigene:999	hgnc.symbol:CDH1	uniprot:H3BVI7;uniprot:P12830;uniprot:H3BNC6;uniprot:A0A0U2ZQU7;uniprot:J3QKP1			
TJP1	GeneProduct	ncbigene:7082		ensembl:ENSG00000104067	ncbigene:7082	hgnc.symbol:TJP1	uniprot:A0A087X0K9;uniprot:G3V1L9;uniprot:Q07157;uniprot:G5E9E7;uniprot:H0YKB1;uniprot:H0Y3R8			
CD95	GeneProduct	ncbigene:355		ensembl:ENSG00000026103	ncbigene:355	hgnc.symbol:FAS	uniprot:P25445;uniprot:K9J972;uniprot:A0A087WTM9;uniprot:H7C5Z8			
TNFRSF1A	GeneProduct	ncbigene:7132		ensembl:ENSG00000067182	ncbigene:7132	hgnc.symbol:TNFRSF1A	uniprot:F5H8A6;uniprot:F5H7N1;uniprot:F5H061;uniprot:P19438;uniprot:F5H6Z2;uniprot:F5H4T5;uniprot:F5GWJ4;uniprot:F5H6V7			
TNFRSF10A	GeneProduct	ncbigene:8797		ensembl:ENSG00000104689	ncbigene:8797	hgnc.symbol:TNFRSF10A	uniprot:F8U8C0;uniprot:O00220;uniprot:E5RFH1			
TNFRSF10B	GeneProduct	ncbigene:8795		ensembl:ENSG00000120889	ncbigene:8795	hgnc.symbol:TNFRSF10B	uniprot:E9PBT3;uniprot:O14763			
TNF	GeneProduct	ncbigene:7124		ensembl:ENSG00000232810	ncbigene:7124	hgnc.symbol:TNF	uniprot:Q5STB3;uniprot:P01375			
TRAF	GeneProduct	ncbigene:7185		ensembl:ENSG00000056558	ncbigene:7185	hgnc.symbol:TRAF1	uniprot:Q13077			
 DAP3	GeneProduct	ncbigene:7818		ensembl:ENSG00000132676	ncbigene:7818	hgnc.symbol:DAP3	uniprot:V9GYA7;uniprot:V9GYC9;uniprot:V9GYW1;uniprot:V9GZ61;uniprot:V9GY11;uniprot:V9GZ03;uniprot:V9GYR8;uniprot:V9GYL4;uniprot:V9GYJ3;uniprot:V9GYL9;uniprot:V9GYJ9;uniprot:P51398;uniprot:V9GYF7			
CASP1	GeneProduct	ncbigene:834		ensembl:ENSG00000137752	ncbigene:834	hgnc.symbol:CASP1	uniprot:Q5FBZ0;uniprot:B4DVD8;uniprot:G3V169;uniprot:H0YEC7;uniprot:P29466;uniprot:A0A1W2PRX7			
CASP3	GeneProduct	ncbigene:836		ensembl:ENSG00000164305	ncbigene:836	hgnc.symbol:CASP3	uniprot:A8MVM1;uniprot:C9JXR7;uniprot:P42574			
CASP4	GeneProduct	ncbigene:837		ensembl:ENSG00000196954	ncbigene:837	hgnc.symbol:CASP4	uniprot:P49662;uniprot:E9PMT1;uniprot:H0YD34			
CASP5	GeneProduct	ncbigene:838		ensembl:ENSG00000137757	ncbigene:838	hgnc.symbol:CASP5	uniprot:P51878;uniprot:H7C0P5;uniprot:C9JF14			
CASP8	GeneProduct	ncbigene:841		ensembl:ENSG00000064012	ncbigene:841	hgnc.symbol:CASP8	uniprot:F8WF39;uniprot:A0A024R3Z8;uniprot:A0A0A0MS31;uniprot:E7EQ01;uniprot:C9JB29;uniprot:E7EQ06;uniprot:H7BZM4;uniprot:E7ETB7;uniprot:E7EVN1;uniprot:H7C0E2;uniprot:Q14790			
CASP9	GeneProduct	ncbigene:842		ensembl:ENSG00000132906	ncbigene:842	hgnc.symbol:CASP9	uniprot:H0Y6Y2;uniprot:Q5JRU2;uniprot:F8VWA5;uniprot:F8VVS7;uniprot:Q5JRU8;uniprot:A0A087WX72;uniprot:H0Y3S8;uniprot:P55211			
BCL2L11	GeneProduct	ncbigene:10018		ensembl:ENSG00000153094	ncbigene:10018	hgnc.symbol:BCL2L11	uniprot:H7BZE5;uniprot:O43521;uniprot:A0A0C4DH20;uniprot:A0A0A0MRE7;uniprot:C9J417;uniprot:E9PAM9			
RAD9	GeneProduct	ncbigene:5883		ensembl:ENSG00000172613	ncbigene:5883	hgnc.symbol:RAD9A	uniprot:Q99638;uniprot:F5H492;uniprot:F5H4F1;uniprot:A0A0G2JMD0;uniprot:F5H8A2			
APAF1	GeneProduct	ncbigene:317		ensembl:ENSG00000120868	ncbigene:317	hgnc.symbol:APAF1	uniprot:O14727;uniprot:C9JLV4;uniprot:F8VNZ0			
BAX	GeneProduct	ncbigene:581		ensembl:ENSG00000087088	ncbigene:581	hgnc.symbol:BAX	uniprot:Q07812;uniprot:K4JQN1;uniprot:H0YA56;uniprot:I6LPK7			
PTK2B	GeneProduct	ncbigene:19229								
MMP14	GeneProduct	ncbigene:4323		ensembl:ENSG00000157227	ncbigene:4323	hgnc.symbol:MMP14	uniprot:F8VP90;uniprot:P50281			
JUN	GeneProduct	ncbigene:3725		ensembl:ENSG00000177606	ncbigene:3725	hgnc.symbol:JUN	uniprot:P05412			
 LEF1	GeneProduct	ncbigene:51176		ensembl:ENSG00000138795	ncbigene:51176	hgnc.symbol:LEF1	uniprot:D6RID7;uniprot:D6RAB1;uniprot:D6RIV1;uniprot:Q9UJU2			
MYC 	GeneProduct	ncbigene:4609		ensembl:ENSG00000136997	ncbigene:4609	hgnc.symbol:MYC	uniprot:H0YBG3;uniprot:H0YBT0;uniprot:Q16591;uniprot:A0A494C1T8;uniprot:Q14899;uniprot:A0A0B4J1R1;uniprot:P01106;uniprot:A0A024R9L7;uniprot:A0A087WUS5			
TWIST 	GeneProduct	ncbigene:7291		ensembl:ENSG00000122691	ncbigene:7291	hgnc.symbol:TWIST1	uniprot:H7BY00;uniprot:H7C4D7;uniprot:Q15672			
CCND1	GeneProduct	ncbigene:595		ensembl:ENSG00000110092	ncbigene:595	hgnc.symbol:CCND1	uniprot:P24385;uniprot:Q6FI00;uniprot:F5H437			
SNAIL	GeneProduct	ncbigene:6615		ensembl:ENSG00000124216	ncbigene:6615	hgnc.symbol:SNAI1	uniprot:O95863			
