Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
L-tyrosine	Metabolite	chebi:17895	""					wikidata:Q188017;wikidata:Q106345477	chebi:58315;chebi:17895	inchikey:OUYCCCASQSFEME-QMMMGPOBSA-N	pubchem.compound:6057;pubchem.compound:6942100	chemspider:5833	hmdb:HMDB0000158	kegg.compound:C00082	
NADPH	Metabolite	cas:53-57-6	""					wikidata:Q26841327	chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
NADP	Metabolite	chebi:44409	""					wikidata:Q71530982	chebi:44409	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-N	pubchem.compound:5885;pubchem.compound:57525501	chemspider:5674	hmdb:HMDB0000217	kegg.compound:C00006	
chorismate	Metabolite	chebi:29748	""					wikidata:Q27104086	chebi:29748	inchikey:WTFXTQVDAKGDEY-HTQZYQBOSA-L	pubchem.compound:5460312	chemspider:4573889			
3-(4-hydroxyphenyl)pyruvate	Metabolite	chebi:36242	""					wikidata:Q27104348	chebi:36242	inchikey:KKADPXVIOXHVKN-UHFFFAOYSA-M	pubchem.compound:6971070	chemspider:5341947		kegg.compound:C01179	
CO₂	Metabolite	chebi:16526	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
Pyruvate	Metabolite	chebi:15361	""					wikidata:Q27089397	chebi:15361	inchikey:LCTONWCANYUPML-UHFFFAOYSA-M	pubchem.compound:107735	chemspider:96901		kegg.compound:C00022	
prephenate	Metabolite	chebi:29934	""					wikidata:Q27104093	chebi:29934	inchikey:FPWMCUPFBRFMLH-XGAOUMNUSA-L				kegg.compound:C00254	
L-alanine	Metabolite	chebi:57972	""					wikidata:Q218642;wikidata:Q106345485	chebi:16977;chebi:57972	inchikey:QNAYBMKLOCPYGJ-REOHCLBHSA-N	pubchem.compound:5950;pubchem.compound:7311724	chemspider:5735	hmdb:HMDB0000161	kegg.compound:C00041	
L-Glutamate	Metabolite	chebi:16015	""					wikidata:Q26995161	chebi:16015	inchikey:WHUUTDBJXJRKMK-VKHMYHEASA-N	pubchem.compound:44272391;pubchem.compound:88747398;pubchem.compound:33032	chemspider:30572	hmdb:HMDB0000148	kegg.compound:C00025	
2-oxoglutarate	Metabolite	chebi:16810	""					wikidata:Q27102088	chebi:16810	inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-L	pubchem.compound:164533	chemspider:144236		kegg.compound:C00026	
TYR1	GeneProduct	sgd:S000000370	""	ensembl:YBR166C	ncbigene:852464		uniprot:P20049								
ARO9	GeneProduct	sgd:S000001179	""	ensembl:YHR137W	ncbigene:856539		uniprot:P38840								
ARO7	GeneProduct	sgd:S000006264	""	ensembl:YPR060C	ncbigene:856173		uniprot:P32178								
ARO8	GeneProduct	sgd:S000003170	""	ensembl:YGL202W	ncbigene:852672		uniprot:P53090								
