Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
beta-carotene	Metabolite	chebi:17579						wikidata:Q306135	chebi:17579;chebi:17579	inchikey:OENHQHLEOONYIE-JLTXGRSLSA-N
beta-carotene	Metabolite	chebi:17579						wikidata:Q306135	chebi:17579;chebi:17579	inchikey:OENHQHLEOONYIE-JLTXGRSLSA-N
beta-carotene	Metabolite	chebi:17579						wikidata:Q306135	chebi:17579;chebi:17579	inchikey:OENHQHLEOONYIE-JLTXGRSLSA-N
beta-carotene	Metabolite	chebi:17579						wikidata:Q306135	chebi:17579;chebi:17579	inchikey:OENHQHLEOONYIE-JLTXGRSLSA-N
beta-cryptoxanthin	Metabolite	hmdb:HMDB0002268							chebi:10223;chebi:10223	inchikey:ORAKUVXRZWMARG-DWADUKLPSA-N
zeaxanthin	Metabolite	hmdb:HMDB0002789							chebi:27547;chebi:27547	inchikey:JKQXZKUSFCKOGQ-QAYBQHTQSA-N
lutein	Metabolite	hmdb:HMDB0003233							chebi:28838;chebi:28838	inchikey:KBPHJBAIARWVSC-RGZFRNHPSA-N
lycopene	Metabolite	hmdb:HMDB0003000							chebi:15948;chebi:15948	inchikey:OAIJSZIZWZSQBC-GYZMGTAESA-N
Vitamin D3	Metabolite	hmdb:HMDB0000876							chebi:28940;chebi:28940	inchikey:QYSXJUFSXHHAJI-YRZJJWOYSA-N
cryptoxanthin	Metabolite	hmdb:HMDB0002268							chebi:10223;chebi:10223	inchikey:ORAKUVXRZWMARG-DWADUKLPSA-N
violaxanthin	Metabolite	hmdb:HMDB0003101							chebi:35288;chebi:35288	inchikey:SZCBXWMUOPQSOX-WVJDLNGLSA-N
canthaxanthin	Metabolite	hmdb:HMDB0003154							chebi:3362;chebi:3362	inchikey:FDSDTBUPSURDBL-DKLMTRRASA-N
astaxanthin	Metabolite	hmdb:HMDB0002204							chebi:40968;chebi:40968	inchikey:MQZIGYBFDRPAKN-UWFIBFSHSA-N
alpha-carotene	Metabolite	hmdb:HMDB0003993							chebi:35147;chebi:35147	inchikey:ANVAOWXLWRTKGA-NTXLUARGSA-N
Bcmo1	GeneProduct	ncbigene:114106		ensembl:ENSRNOG00000012027	ncbigene:114106		uniprot:G3V7N1			
Rbp7	GeneProduct	ncbigene:362662		ensembl:ENSRNOG00000015850	ncbigene:362662		uniprot:D4ABD9			
Aldh1a1	GeneProduct	ncbigene:24188		ensembl:ENSRNOG00000017619	ncbigene:24188		uniprot:A0A0H2UHP1			
Rara	GeneProduct	ncbigene:24705		ensembl:ENSRNOG00000009972	ncbigene:24705		uniprot:Q499N1;uniprot:A0A0G2JW78			
Aldh1a2	GeneProduct	ncbigene:116676								
Abcg8	GeneProduct	ncbigene:155192		ensembl:ENSRNOG00000005420	ncbigene:155192		uniprot:P58428			
Rdh12	GeneProduct	ncbigene:314264		ensembl:ENSRNOG00000056553	ncbigene:314264		uniprot:D3ZEP9			
Rdh5	GeneProduct	ncbigene:366791								
Dhrs3	GeneProduct	ncbigene:313689		ensembl:ENSRNOG00000015736	ncbigene:313689		uniprot:Q3B7V0			
Cyp26b1	GeneProduct	ncbigene:312495		ensembl:ENSRNOG00000015076	ncbigene:312495		uniprot:G3V7X8			
Npc1l1	GeneProduct	ncbigene:432367		ensembl:ENSRNOG00000049955	ncbigene:432367		uniprot:Q6T3U3			
Aldh1a3	GeneProduct	ncbigene:266603		ensembl:ENSRNOG00000052070	ncbigene:266603		uniprot:B2GUU8;uniprot:A0A0G2JUS6			
Aldh1a3	GeneProduct	ncbigene:266603		ensembl:ENSRNOG00000052070	ncbigene:266603		uniprot:B2GUU8;uniprot:A0A0G2JUS6			
Abcg5	GeneProduct	ncbigene:114628		ensembl:ENSRNOG00000005250	ncbigene:114628		uniprot:Q99PE7			
Lpl	GeneProduct	ncbigene:24539		ensembl:ENSRNOG00000012181	ncbigene:24539		uniprot:Q06000			
Cyp2e1	GeneProduct	ncbigene:25086		ensembl:ENSRNOG00000012458	ncbigene:25086		uniprot:P05182;uniprot:A0A0G2K5X9			
Rpe65	GeneProduct	ncbigene:89826		ensembl:ENSRNOG00000009582	ncbigene:89826		uniprot:O70276			
Scarb1	GeneProduct	ncbigene:25073		ensembl:ENSRNOG00000000981	ncbigene:25073		uniprot:P97943;uniprot:F8WFG6;uniprot:G3V636			
Sult2b1	GeneProduct	ncbigene:292915		ensembl:ENSRNOG00000021046	ncbigene:292915		uniprot:Q29YR5			
Lrat	GeneProduct	ncbigene:64047		ensembl:ENSRNOG00000025608	ncbigene:64047		uniprot:Q9JI61			
Rxrb	GeneProduct	ncbigene:361801		ensembl:ENSRNOG00000000464	ncbigene:361801		uniprot:A0A0G2QBZ5			
Rdh10	GeneProduct	ncbigene:353252		ensembl:ENSRNOG00000006681	ncbigene:353252		uniprot:Q80ZF7			
Retsat	GeneProduct	ncbigene:246298		ensembl:ENSRNOG00000014090	ncbigene:246298		uniprot:G3V7V6			
Rbp1	GeneProduct	ncbigene:25056								
Rdh12	GeneProduct	ncbigene:314264		ensembl:ENSRNOG00000056553	ncbigene:314264		uniprot:D3ZEP9			
Rxra	GeneProduct	ncbigene:25271		ensembl:ENSRNOG00000009446	ncbigene:25271		uniprot:Q0VJ96			
Adh4	GeneProduct	ncbigene:29646		ensembl:ENSRNOG00000046357	ncbigene:100145871;ncbigene:29646		uniprot:Q7TQ90;uniprot:P12711;uniprot:A1L128			
Sult1a1	GeneProduct	ncbigene:83783		ensembl:ENSRNOG00000019342	ncbigene:83783		uniprot:P17988			
Cyp26a1	GeneProduct	ncbigene:154985		ensembl:ENSRNOG00000016750	ncbigene:154985		uniprot:G3V861			
Bcmo1	GeneProduct	ncbigene:114106		ensembl:ENSRNOG00000012027	ncbigene:114106		uniprot:G3V7N1			
Cd36	GeneProduct	ncbigene:29184		ensembl:ENSRNOG00000005906	ncbigene:29184;ncbigene:499985		uniprot:A0A096MIY7;uniprot:Q6IMX5;uniprot:A0A096MJ39;uniprot:A0A096MJJ0;uniprot:F7F5B5			
Rarg	GeneProduct	ncbigene:685072								
Aldh1a2	GeneProduct	ncbigene:116676								
Scarb1	GeneProduct	ncbigene:25073		ensembl:ENSRNOG00000000981	ncbigene:25073		uniprot:P97943;uniprot:F8WFG6;uniprot:G3V636			
Lrat	GeneProduct	ncbigene:64047		ensembl:ENSRNOG00000025608	ncbigene:64047		uniprot:Q9JI61			
Aldh1a1	GeneProduct	ncbigene:24188		ensembl:ENSRNOG00000017619	ncbigene:24188		uniprot:A0A0H2UHP1			
Rdh5	GeneProduct	ncbigene:366791								
Rdh8	GeneProduct	ncbigene:690953								
Adh1	GeneProduct	ncbigene:24172		ensembl:ENSRNOG00000012436	ncbigene:24172		uniprot:P06757;uniprot:A0A0G2JW98			
Rxrg	GeneProduct	ncbigene:83574		ensembl:ENSRNOG00000004537	ncbigene:83574		uniprot:Q5BJR8;uniprot:A0A0G2JZ22			
Crabp2	GeneProduct	ncbigene:29563		ensembl:ENSRNOG00000022101	ncbigene:29563		uniprot:P51673			
Crabp1	GeneProduct	ncbigene:25061								
Rlbp1	GeneProduct	ncbigene:293049		ensembl:ENSRNOG00000016897	ncbigene:293049		uniprot:D3Z956			
Rbp2	GeneProduct	ncbigene:24710								
Bcmo1	GeneProduct	ncbigene:114106		ensembl:ENSRNOG00000012027	ncbigene:114106		uniprot:G3V7N1			
Rbp4	GeneProduct	ncbigene:25703		ensembl:ENSRNOG00000015518	ncbigene:25703		uniprot:P04916;uniprot:B2RZC1			
RARb	GeneProduct	ncbigene:24706		ensembl:ENSRNOG00000024061	ncbigene:24706		uniprot:D3ZFD9			
