Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Fibrin	Metabolite	chebi:5054	""					wikidata:Q101562273	chebi:5054	inchikey:BWGVNKXGVNDBDI-UHFFFAOYSA-N	pubchem.compound:439199	chemspider:388339	hmdb:HMDB0252249	kegg.compound:C00290	
Zinc	Metabolite	hmdb:HMDB0015532	""						chebi:29105	inchikey:PTFCDOFLOPIGGS-UHFFFAOYSA-N	pubchem.compound:32051		hmdb:HMDB0015532	kegg.compound:C00038	
Factor XIIa	GeneProduct	ensembl:ENSG00000131187	""	ensembl:ENSG00000131187	ncbigene:2161	hgnc.symbol:F12	uniprot:A0A8Q3WL37;uniprot:A0A8Q3WL28;uniprot:A0A8Q3WL35;uniprot:A0A8Q3WL25;uniprot:P00748								
Factor XIIIa	GeneProduct	ensembl:ENSG00000143278	""	ensembl:ENSG00000143278	ncbigene:2165	hgnc.symbol:F13B	uniprot:P05160;uniprot:A0A3B3IS66								
Factor IXa	GeneProduct	ensembl:ENSG00000101981	""	ensembl:ENSG00000101981	ncbigene:2158	hgnc.symbol:F9	uniprot:P00740								
Factor VIIIa	GeneProduct	ensembl:ENSG00000185010	""	ensembl:ENSG00000185010	ncbigene:2157	hgnc.symbol:F8	uniprot:A0A2R8Y707;uniprot:B1B0G8;uniprot:B1B0G9;uniprot:A0A2R8Y7J7;uniprot:P00451								
Factor XIa	GeneProduct	ensembl:ENSG00000088926	""	ensembl:ENSG00000088926	ncbigene:2160	hgnc.symbol:F11	uniprot:X6R3B1;uniprot:P03951;uniprot:D6RB32;uniprot:H0Y596								
Factor VIIa	GeneProduct	ensembl:ENSG00000057593	""	ensembl:ENSG00000057593	ncbigene:2155	hgnc.symbol:F7	uniprot:P08709;uniprot:E9PH36;uniprot:F5H8B0								
Factor X	GeneProduct	ensembl:ENSG00000126218	""	ensembl:ENSG00000126218	ncbigene:2159	hgnc.symbol:F10	uniprot:B7ZBK1;uniprot:F8WBM7;uniprot:P00742;uniprot:Q5JVE7;uniprot:Q5JVE8								
Factor II	GeneProduct	ensembl:ENSG00000180210	""	ensembl:ENSG00000180210	ncbigene:2147	hgnc.symbol:F2	uniprot:E9PIT3;uniprot:P00734;uniprot:C9JV37								
Factor XII	GeneProduct	ensembl:ENSG00000131187	""	ensembl:ENSG00000131187	ncbigene:2161	hgnc.symbol:F12	uniprot:A0A8Q3WL37;uniprot:A0A8Q3WL28;uniprot:A0A8Q3WL35;uniprot:A0A8Q3WL25;uniprot:P00748								
KLKB1	GeneProduct	ensembl:ENSG00000164344	""	ensembl:ENSG00000164344	ncbigene:3818	hgnc.symbol:KLKB1	uniprot:P03952;uniprot:C9J075;uniprot:C9JCT1;uniprot:E9PBC5								
