Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Cycloheximide	Metabolite	pubchem.compound:6197	""					wikidata:Q412895	chebi:27641	inchikey:YPHMISFOHDHNIV-FSZOTQKASA-N	pubchem.compound:6197	chemspider:5962			
SIRT7	GeneProduct	ensembl:ENSG00000187531	""	ensembl:ENSG00000187531	ncbigene:51547	hgnc.symbol:SIRT7	uniprot:Q9NRC8;uniprot:I3L2A4;uniprot:I3L480								
EP400	GeneProduct	ensembl:ENSG00000183495	""	ensembl:ENSG00000183495	ncbigene:57634	hgnc.symbol:EP400	uniprot:A0A8V8TRJ5;uniprot:A0A0A0MR72;uniprot:A0A0A0MR70;uniprot:Q96L91;uniprot:A0A0A0MR80								
PWWP2B	GeneProduct	ensembl:ENSG00000171813	""	ensembl:ENSG00000171813	ncbigene:170394	hgnc.symbol:PWWP2B	uniprot:Q6NUJ5								
HDAC2	GeneProduct	ensembl:ENSG00000196591	""	ensembl:ENSG00000196591	ncbigene:3066	hgnc.symbol:HDAC2	uniprot:E5RGV4;uniprot:E5RH52;uniprot:E5RFI6;uniprot:E5RK19;uniprot:E5RHE7;uniprot:E5RJ04;uniprot:Q92769;uniprot:E5RG37;uniprot:H3BM24;uniprot:E5RFP9								
MTA2	GeneProduct	ensembl:ENSG00000149480	""	ensembl:ENSG00000149480	ncbigene:9219	hgnc.symbol:MTA2	uniprot:O94776;uniprot:A0A024R534								
POLR1A	GeneProduct	ensembl:ENSG00000068654	""	ensembl:ENSG00000068654	ncbigene:25885	hgnc.symbol:POLR1A	uniprot:O95602;uniprot:F2Z3I7;uniprot:B9ZVN9								
CDK2AP1	GeneProduct	ensembl:ENSG00000111328	""	ensembl:ENSG00000111328	ncbigene:8099	hgnc.symbol:CDK2AP1	uniprot:O14519;uniprot:F5GZF0								
CHD3	GeneProduct	ensembl:ENSG00000170004	""	ensembl:ENSG00000170004	ncbigene:1107	hgnc.symbol:CHD3	uniprot:I3L229;uniprot:A0A5F9ZHX5;uniprot:H7C0J3;uniprot:H7C2H0;uniprot:Q12873;uniprot:A0A8V8TR54;uniprot:K7EPV1;uniprot:A0A5F9ZHM2;uniprot:H7C3H7;uniprot:I3L1I4								
MBD3	GeneProduct	ensembl:ENSG00000071655	""	ensembl:ENSG00000071655	ncbigene:53615	hgnc.symbol:MBD3	uniprot:A0A0A0MTS6;uniprot:A0A087WZ12;uniprot:O95983;uniprot:K7EIE8;uniprot:A0A087WT34;uniprot:A0A087WVG6;uniprot:A0A087X1H1								
HDAC1	GeneProduct	ensembl:ENSG00000116478	""	ensembl:ENSG00000116478	ncbigene:3065	hgnc.symbol:HDAC1	uniprot:Q13547;uniprot:Q6IT96;uniprot:Q5TEE2								
RRN3	GeneProduct	ensembl:ENSG00000085721	""	ensembl:ENSG00000085721	ncbigene:54700	hgnc.symbol:RRN3	uniprot:Q9NYV6;uniprot:F5H148;uniprot:H3BMT1								
PWWP2A	GeneProduct	ensembl:ENSG00000170234	""	ensembl:ENSG00000170234	ncbigene:114825	hgnc.symbol:PWWP2A	uniprot:Q96N64;uniprot:H0YC06;uniprot:H0YB44								
MTA1	GeneProduct	ensembl:ENSG00000182979	""	ensembl:ENSG00000182979	ncbigene:9112	hgnc.symbol:MTA1	uniprot:F8W9Y9;uniprot:E7ESY4;uniprot:H0Y4T7;uniprot:Q13330;uniprot:H7C3F3;uniprot:H0YIT0								
RBBP4	GeneProduct	ensembl:ENSG00000162521	""	ensembl:ENSG00000162521	ncbigene:5928	hgnc.symbol:RBBP4	uniprot:Q09028;uniprot:C9JPP3;uniprot:H0YDK2;uniprot:E9PIC4;uniprot:E9PND5;uniprot:E9PNS2;uniprot:E9PNS6;uniprot:H0YEU5;uniprot:H0YF10;uniprot:H0YCT5								
CHD4	GeneProduct	ensembl:ENSG00000111642	""	ensembl:ENSG00000111642	ncbigene:1108	hgnc.symbol:CHD4	uniprot:A0A0C4DGG9;uniprot:A0A2R8YER1;uniprot:A0A2R8YE38;uniprot:A0A2R8Y8B3;uniprot:A0A2R8Y4X2;uniprot:A0A2R8Y212;uniprot:A0A2R8Y795;uniprot:A0A2R8Y5Z7;uniprot:A0A2R8Y7X1;uniprot:A0A2R8Y512;uniprot:A0A2R8YFK9;uniprot:A0A2R8Y539;uniprot:A0A2R8Y5J0;uniprot:Q14839;uniprot:A0A2R8YDW2;uniprot:F5H6N4;uniprot:A0A2R8Y7I0;uniprot:A0A2R8Y7M9;uniprot:A0A2R8Y5M9;uniprot:A0A2R8YD40;uniprot:A0A2U3TZM0;uniprot:A0A2R8Y8C1;uniprot:F5GWX5;uniprot:F5H596;uniprot:A0A2R8Y6G9;uniprot:A0A2R8Y685;uniprot:A0A2R8YDJ9;uniprot:A0A2R8Y425;uniprot:A0A2R8Y521;uniprot:A0A2R8YFD8								
H2BC5	GeneProduct	ensembl:ENSG00000158373	""	ensembl:ENSG00000158373	ncbigene:3017	hgnc.symbol:H2BC5	uniprot:P58876;uniprot:A0A024QZZ7								
H4C1	GeneProduct	ensembl:ENSG00000278637	""	ensembl:ENSG00000278637	ncbigene:8359	hgnc.symbol:H4C1	uniprot:B2R4R0;uniprot:P62805								
H2BC1	GeneProduct	ensembl:ENSG00000146047	""	ensembl:ENSG00000146047	ncbigene:255626	hgnc.symbol:H2BC1	uniprot:Q96A08								
TAF12	GeneProduct	ensembl:ENSG00000120656	""	ensembl:ENSG00000120656	ncbigene:6883	hgnc.symbol:TAF12	uniprot:A0A8I5KPH6;uniprot:A0A8I5KU09;uniprot:A0A8I5QKX2;uniprot:A0A804HLG9;uniprot:A0A8I5KXE7;uniprot:Q16514;uniprot:A0A8I5KP17;uniprot:A0A8I5KTB6;uniprot:A0A8I5KYJ9;uniprot:A0A8I5KYW6;uniprot:A0A8I5KWX5								
H2AC14	GeneProduct	ensembl:ENSG00000276368	""	ensembl:ENSG00000276368	ncbigene:8331	hgnc.symbol:H2AC14	uniprot:Q99878								
EP300	GeneProduct	ensembl:ENSG00000100393	""	ensembl:ENSG00000100393	ncbigene:2033	hgnc.symbol:EP300	uniprot:A0A0U1RR87;uniprot:A0A994J6T4;uniprot:A0A669KB12;uniprot:A0A994J3N7;uniprot:Q09472								
HAT1	GeneProduct	ensembl:ENSG00000128708	""	ensembl:ENSG00000128708	ncbigene:8520	hgnc.symbol:HAT1	uniprot:F8W9G7;uniprot:O14929;uniprot:F8WEW1								
H2BC11	GeneProduct	ensembl:ENSG00000124635	""	ensembl:ENSG00000124635	ncbigene:8970	hgnc.symbol:H2BC11	uniprot:A0A024RCJ2;uniprot:P06899;uniprot:U3KPT8								
H4C13	GeneProduct	ensembl:ENSG00000275126	""	ensembl:ENSG00000275126	ncbigene:8368	hgnc.symbol:H4C13	uniprot:B2R4R0;uniprot:P62805								
H4C4	GeneProduct	ensembl:ENSG00000277157	""	ensembl:ENSG00000277157	ncbigene:8360	hgnc.symbol:H4C4	uniprot:B2R4R0;uniprot:P62805								
CREBBP	GeneProduct	ensembl:ENSG00000005339	""	ensembl:ENSG00000005339	ncbigene:1387	hgnc.symbol:CREBBP	uniprot:Q92793;uniprot:I3L466;uniprot:A0A1B0GUU0;uniprot:I3L3I5;uniprot:I3L0Q1;uniprot:I3L293								
H2AJ	GeneProduct	ensembl:ENSG00000246705	""	ensembl:ENSG00000246705	ncbigene:55766	hgnc.symbol:H2AJ	uniprot:Q9BTM1;uniprot:A0A024RAS2;uniprot:H0YFX9								
H2AC18	GeneProduct	ensembl:ENSG00000288825	""	ensembl:ENSG00000288825	ncbigene:8337	hgnc.symbol:H2AC18	uniprot:Q6FI13								
TLK2	GeneProduct	ensembl:ENSG00000146872	""	ensembl:ENSG00000146872	ncbigene:11011	hgnc.symbol:TLK2	uniprot:A0A804HJZ9;uniprot:A0A804HK10;uniprot:J3QS73;uniprot:A0A804HJM7;uniprot:A0A804HKF1;uniprot:A0A804HIB4;uniprot:A0A804HKD4;uniprot:J3QQN4;uniprot:Q86UE8;uniprot:J3QLK5;uniprot:J3QS44;uniprot:J3QR10;uniprot:A0A804HJX3;uniprot:J3KRK0								
H4C12	GeneProduct	ensembl:ENSG00000273542	""	ensembl:ENSG00000273542	ncbigene:8362	hgnc.symbol:H4C12	uniprot:B2R4R0;uniprot:P62805								
H2BC4	GeneProduct	ensembl:ENSG00000180596	""	ensembl:ENSG00000180596	ncbigene:8347	hgnc.symbol:H2BC4	uniprot:P62807;uniprot:B2R4S9								
H4C3	GeneProduct	ensembl:ENSG00000197061	""	ensembl:ENSG00000197061	ncbigene:8364	hgnc.symbol:H4C3	uniprot:B2R4R0;uniprot:P62805								
H4C9	GeneProduct	ensembl:ENSG00000276180	""	ensembl:ENSG00000276180	ncbigene:8294	hgnc.symbol:H4C9	uniprot:B2R4R0;uniprot:P62805								
KAT2A	GeneProduct	ensembl:ENSG00000108773	""	ensembl:ENSG00000108773	ncbigene:2648	hgnc.symbol:KAT2A	uniprot:K7EPC4;uniprot:Q92830;uniprot:K7ERS6								
MAPK3	GeneProduct	ensembl:ENSG00000102882	""	ensembl:ENSG00000102882	ncbigene:5595	hgnc.symbol:MAPK3	uniprot:B3KR49;uniprot:E9PBK7;uniprot:P27361;uniprot:E9PQW4;uniprot:H0YEX6;uniprot:E9PJF0;uniprot:L7RXH5;uniprot:E9PRH7;uniprot:H0YDH9								
H4C16	GeneProduct	ensembl:ENSG00000197837	""	ensembl:ENSG00000197837	ncbigene:121504	hgnc.symbol:H4C16	uniprot:B2R4R0;uniprot:P62805								
H4C15	GeneProduct	ensembl:ENSG00000270276	""	ensembl:ENSG00000270276	ncbigene:554313	hgnc.symbol:H4C15	uniprot:B2R4R0;uniprot:P62805								
H2AZ2	GeneProduct	ensembl:ENSG00000105968	""	ensembl:ENSG00000105968	ncbigene:94239	hgnc.symbol:H2AZ2	uniprot:C9J386;uniprot:E5RJU1;uniprot:Q71UI9;uniprot:C9J0D1								
H2AC20	GeneProduct	ensembl:ENSG00000184260	""	ensembl:ENSG00000184260	ncbigene:8338	hgnc.symbol:H2AC20	uniprot:Q16777								
