Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Serotonin	Metabolite	chebi:28790	""					wikidata:Q167934	chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N	pubchem.compound:5202	chemspider:5013	hmdb:HMDB0000259	kegg.compound:C00780	
Epinephrine	Metabolite	hmdb:HMDB0000068	""						chebi:28918	inchikey:UCTWMZQNUQWSLP-VIFPVBQESA-N	pubchem.compound:5816	chemspider:5611	hmdb:HMDB0000068	kegg.compound:C00788	
Norepinephrine	Metabolite	hmdb:HMDB0000216	""						chebi:18357	inchikey:SFLSHLFXELFNJZ-QMMMGPOBSA-N	pubchem.compound:439260	chemspider:388394	hmdb:HMDB0000216	kegg.compound:C00547	
Acetylcholine 	Metabolite	hmdb:HMDB0000895	""						chebi:15355	inchikey:OIPILFWXSMYKGL-UHFFFAOYSA-N	pubchem.compound:187	chemspider:182	hmdb:HMDB0000895	kegg.compound:C01996	
Muscarine	Metabolite	pubchem.compound:9308	""					wikidata:Q407952	chebi:7034	inchikey:UQOFGTXDASPNLL-XHNCKOQMSA-N	pubchem.compound:9308	chemspider:8949		kegg.compound:C07473	
Histamine	Metabolite	chebi:18295	""					wikidata:Q61233	chebi:18295	inchikey:NTYJJOPFIAHURM-UHFFFAOYSA-N	pubchem.compound:774	chemspider:753	hmdb:HMDB0000870	kegg.compound:C00388	
Dopamine	Metabolite	chebi:18243	""					wikidata:Q170304	chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N	pubchem.compound:681	chemspider:661	hmdb:HMDB0000073	kegg.compound:C03758	
Hrh1	GeneProduct	ncbigene:24448	""	ensembl:ENSRNOG00000007420	ncbigene:24448		uniprot:G3V6X5								
Adra2c	GeneProduct	ncbigene:24175	""	ensembl:ENSRNOG00000009299	ncbigene:24175		uniprot:P22086								
Htr4	GeneProduct	ncbigene:25324	""	ensembl:ENSRNOG00000019134	ncbigene:25324		uniprot:A0A0G2QC07;uniprot:A0A8I6G812;uniprot:A0A8I6G6S8;uniprot:C4WYH1;uniprot:F1LM90;uniprot:A0A8I5ZLX9								
Drd3	GeneProduct	ncbigene:29238	""	ensembl:ENSRNOG00000060806	ncbigene:29238		uniprot:A0A8L2R6V7;uniprot:A0A8I5Y1J6								
Hrh2	GeneProduct	ncbigene:25461	""	ensembl:ENSRNOG00000018260	ncbigene:25461		uniprot:F1LNK8								
Chrm3	GeneProduct	ncbigene:24260	""	ensembl:ENSRNOG00000049410	ncbigene:24260		uniprot:P08483								
Adra1a	GeneProduct	ncbigene:29412	""	ensembl:ENSRNOG00000009522	ncbigene:29412		uniprot:A0A8L2Q6V0								
Drd5	GeneProduct	ncbigene:25195	""	ensembl:ENSRNOG00000005338	ncbigene:25195		uniprot:G3V6N6								
HTR5B	GeneProduct	ncbigene:79247	""	ensembl:ENSRNOG00000002549	ncbigene:79247		uniprot:P35365								
Drd4	GeneProduct	ncbigene:25432	""	ensembl:ENSRNOG00000017927	ncbigene:25432		uniprot:F1LLX2								
Adrb3	GeneProduct	ncbigene:25645	""	ensembl:ENSRNOG00000012674	ncbigene:25645		uniprot:P26255								
Adra1b	GeneProduct	ncbigene:24173	""	ensembl:ENSRNOG00000060087	ncbigene:24173		uniprot:Q6IRH4								
Chrm2	GeneProduct	ncbigene:81645	""	ensembl:ENSRNOG00000046972	ncbigene:81645		uniprot:P10980								
Htr6	GeneProduct	ncbigene:64354	""	ensembl:ENSRNOG00000049761	ncbigene:64354		uniprot:A0A8L2QXZ5								
Htr1d	GeneProduct	ncbigene:25323	""	ensembl:ENSRNOG00000012038	ncbigene:25323		uniprot:P28565								
Chrm1	GeneProduct	ncbigene:25229	""	ensembl:ENSRNOG00000018385	ncbigene:25229		uniprot:P08482								
