ID	Database	Citation
10383393	Pubmed	"Regulation of Hsp27 oligomerization, chaperone function, and protective activity against oxidative stress/tumor necrosis factor alpha by phosphorylation. Rogalla T, Ehrnsperger M, Preville X, Kotlyarov A, Lutsch G, Ducasse C, et al. J Biol Chem. 1999 Jul 2;274(27):18947–56.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10383393"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10383393"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10383393"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10433554	Pubmed	"14-3-3Gamma interacts with and is phosphorylated by multiple protein kinase C isoforms in PDGF-stimulated human vascular smooth muscle cells. Autieri MV, Carbone CJ. DNA Cell Biol. 1999 Jul;18(7):555–64.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10433554"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10433554"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10433554"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10559254	Pubmed	"The kinesin-like motor protein KIF1C occurs in intact cells as a dimer and associates with proteins of the 14-3-3 family. Dorner C, Ullrich A, Häring HU, Lammers R. J Biol Chem. 1999 Nov 19;274(47):33654–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10559254"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10559254"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10559254"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11996670	Pubmed	"The 4.1/ezrin/radixin/moesin domain of the DAL-1/Protein 4.1B tumour suppressor interacts with 14-3-3 proteins. Yu T, Robb VA, Singh V, Gutmann DH, Newsham IF. Biochem J. 2002 Aug 1;365(Pt 3):783–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11996670"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11996670"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11996670"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20178975	Pubmed	"Increased monomerization of mutant HSPB1 leads to protein hyperactivity in Charcot-Marie-Tooth neuropathy. Almeida-Souza L, Goethals S, de Winter V, Dierick I, Gallardo R, Van Durme J, et al. J Biol Chem. 2010 Apr 23;285(17):12778–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20178975"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20178975"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20178975"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20180778	Pubmed	"The pseudophosphatase MK-STYX interacts with G3BP and decreases stress granule formation. Hinton SD, Myers MP, Roggero VR, Allison LA, Tonks NK. Biochem J. 2010 Apr 14;427(3):349–57.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20180778"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20180778"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20180778"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21262771	Pubmed	"MK-STYX, a catalytically inactive phosphatase regulating mitochondrially dependent apoptosis. Niemi NM, Lanning NJ, Klomp JA, Tait SW, Xu Y, Dykema KJ, et al. Mol Cell Biol. 2011 Apr;31(7):1357–68.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21262771"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21262771"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21262771"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23163895	Pubmed	"The pseudophosphatase MK-STYX inhibits stress granule assembly independently of Ser149 phosphorylation of G3BP-1. Barr JE, Munyikwa MR, Frazier EA, Hinton SD. FEBS J. 2013 Jan;280(1):273–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23163895"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23163895"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23163895"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24709986	Pubmed	"The pseudophosphatase MK-STYX physically and genetically interacts with the mitochondrial phosphatase PTPMT1. Niemi NM, Sacoman JL, Westrate LM, Gaither LA, Lanning NJ, Martin KR, et al. PLoS One. 2014 Apr 7;9(4):e93896.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24709986"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24709986"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24709986"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26024229	Pubmed	"TMEM120A and B: Nuclear Envelope Transmembrane Proteins Important for Adipocyte Differentiation. Batrakou DG, de Las Heras JI, Czapiewski R, Mouras R, Schirmer EC. PLoS One. 2015 May 29;10(5):e0127712.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26024229"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26024229"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26024229"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
