Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
dolichyl phosphate	Metabolite	chebi:57683							chebi:57683	
UDP	Metabolite	chebi:58223						wikidata:Q27125623	chebi:58223;chebi:58223	inchikey:XCCTYIAWTASOJW-XVFCMESISA-K
beta-D-glucose	Metabolite	chebi:15903						wikidata:Q23905968	chebi:15903;chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N
UDP-N-acetylalpha-D-glucosamine 	Metabolite	chebi:57705						wikidata:Q27124875	chebi:57705;chebi:57705	inchikey:LFTYTUAZOPRMMI-CFRASDGPSA-L
GlcNAc-PP-Dol	Metabolite	chebi:58427	In RHEA: N-acetyl-ÃŽÂ±-D-glucosaminyl-diphosphodolichol						chebi:58427	
dolichyl beta-D-mannosyl phosphate	Metabolite	chebi:58211							chebi:58211	
Dolichyl phosphate	Metabolite	chebi:57683							chebi:57683	
GDP	Metabolite	chebi:58189						wikidata:Q27125487	chebi:58189;chebi:58189	inchikey:QGWNDRXFNXRZMB-UUOKFMHZSA-K
Man5-GlcNac2-PP-Dol	Metabolite	chebi:132516							chebi:132516	
Man8-GlcNac2-PP-Dol	Metabolite	chebi:132519							chebi:132519	
Man7-GlcNac2-PP-Dol	Metabolite	chebi:132517							chebi:132517	
Man9-GlcNac2-PP-Dol	Metabolite	chebi:132520							chebi:132520	
Glc2Man9-GlcNac2-PP-Dol	Metabolite	chebi:132522							chebi:132522	
GlcMan9-GlcNac2-PP-Dol	Metabolite	chebi:132521							chebi:132521	
Glc2Man9-GlcNac2-Prot	Metabolite	chebi:59082							chebi:59082	
Glc3Man9-GlcNac2-Prot	Metabolite	chebi:132537							chebi:132537	
Man3-GlcNac4-Prot	Metabolite	chebi:60615							chebi:60615	
Man3-GlcNac3-Prot	Metabolite	chebi:60615							chebi:60615	
GDP-mannose	Metabolite	chebi:57527						wikidata:Q27124756	chebi:57527;chebi:57527	inchikey:MVMSCBBUIHUTGJ-GDJBGNAASA-L
Dol-P-Man	Metabolite	chebi:58211							chebi:58211	
Mannose 6-Phosphate	Metabolite	chebi:58735						wikidata:Q27126005	chebi:58735;chebi:58735	inchikey:NBSCHQHZLSJFNQ-QTVWNMPRSA-L
Mannose 1-phosphate	Metabolite	chebi:58409						wikidata:Q27125768	chebi:58409;chebi:58409	inchikey:HXXFSFRBOHSIMQ-RWOPYEJCSA-L
