Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
EPOR	GeneProduct	ncbigene:484943	""	ensembl:ENSCAFG00845019440	ncbigene:484943										
JAK2	GeneProduct	ncbigene:484185	""	ensembl:ENSCAFG00845015887	ncbigene:484185	hgnc.symbol:JAK2									
SRC	GeneProduct	ncbigene:485864	""	ensembl:ENSCAFG00845028314	ncbigene:485864		uniprot:E2RSH8;uniprot:A0A5F4D0H5;uniprot:A0A8C0PTA6;uniprot:A0A5F4BT17;uniprot:A0A8C0SX18;uniprot:A0A8C0Z0T7								
STAT1	GeneProduct	ncbigene:488449	""	ensembl:ENSCAFG00845025854	ncbigene:488449		uniprot:A0A8C0NH06;uniprot:A0A8C0NNA5;uniprot:E2RI87;uniprot:E2RI99;uniprot:A0A8C0YYY2;uniprot:A0A5F4C2J9								
SHC1	GeneProduct	ncbigene:490439	""	ensembl:ENSCAFG00845014088	ncbigene:490439		uniprot:F1PQC4;uniprot:A0A5F4DES7;uniprot:A0A8C0PA17;uniprot:A0A8C0PW36								
GRB2	GeneProduct	ncbigene:483312	""	ensembl:ENSCAFG00845026938	ncbigene:483312		uniprot:J9P9Z6;uniprot:A0A8C0M2Z7;uniprot:A0A8C0M894;uniprot:A0A8C0M7T4								
MAP2K1	GeneProduct	ncbigene:478347	""	ensembl:ENSCAFG00845015371	ncbigene:478347		uniprot:A0A8C0NFJ4;uniprot:A0A8C0NAT7;uniprot:F1PJI7								
MAPK3	GeneProduct	ncbigene:486758	""												
MAPK1	GeneProduct	ncbigene:477575	""	ensembl:ENSCAFG00845026389	ncbigene:477575		uniprot:A0A5F4CNM8;uniprot:E2R2N2;uniprot:A0A8C0TIJ2;uniprot:A0A8C0RTM8								
MAP2K2	GeneProduct	ncbigene:611939	""												
PDK1	GeneProduct	ncbigene:476828	""	ensembl:ENSCAFG00845028798	ncbigene:476828	hgnc.symbol:PDK1	uniprot:A0A8C0N992								
AKT1	GeneProduct	ncbigene:490878	""	ensembl:ENSCAFG00845021825	ncbigene:490878		uniprot:A0A8C0MB03;uniprot:E2RJX4;uniprot:A0A8C0Q558								
PIK3CG	GeneProduct	ncbigene:483266	""	ensembl:ENSCAFG00845026701	ncbigene:483266	hgnc.symbol:PIK3CG									
EPO	GeneProduct	ncbigene:404002	""	ensembl:ENSCAFG00845001075	ncbigene:404002		uniprot:K4Q170;uniprot:A0A8C0SHG6								
SOCS1	GeneProduct	ncbigene:490006	""												
STAT5B	GeneProduct	ncbigene:490969	""	ensembl:ENSCAFG00845009970	ncbigene:490969		uniprot:A0A8C0S0Y3								
CISH	GeneProduct	ncbigene:484757	""	ensembl:ENSCAFG00845020354	ncbigene:484757		uniprot:A0A8C0SLV0;uniprot:F1PSF4								
STAT5A	GeneProduct	ncbigene:490968	""	ensembl:ENSCAFG00845009709	ncbigene:490968		uniprot:A0A8C0R9H6;uniprot:A0A5F4C2Q9;uniprot:A0A5F4D4L1;uniprot:E2RE22;uniprot:A0A8C0LS22								
STAT3	GeneProduct	ncbigene:490967	""	ensembl:ENSCAFG00845009322	ncbigene:490967		uniprot:A0A8C0QJT6;uniprot:E2RB82								
PTPRC	GeneProduct	ncbigene:490255	""	ensembl:ENSCAFG00845023211	ncbigene:490255		uniprot:A0A8C0RS79;uniprot:A0A5F4CKU0;uniprot:A0A8C0P9M3;uniprot:A0A5F4D2P3;uniprot:A0A5F4CJU5;uniprot:A0A8C0PL74;uniprot:A0A8C0P7Z9;uniprot:A0A8C0PQL1;uniprot:A0A5F4CP88;uniprot:A0A5F4D365;uniprot:A0A8C0RS39								
PTPRU	GeneProduct	ncbigene:487328	""	ensembl:ENSCAFG00845007699	ncbigene:487328		uniprot:A0A8C0RE33;uniprot:J9P6S5;uniprot:A0A5F4D6Y2;uniprot:F1PDD8								
RAF1	GeneProduct	ncbigene:484648	""	ensembl:ENSCAFG00845028676	ncbigene:484648		uniprot:E2REI6;uniprot:A0A8C0TEU4								
SOS1	GeneProduct	ncbigene:483042	""	ensembl:ENSCAFG00845022915	ncbigene:483042	hgnc.symbol:SOS1	uniprot:A0A8C0TUU3;uniprot:A0A8C0MSE4;uniprot:A0A8C0Z6V3;uniprot:A0A8C0TVC9								
IRS2	GeneProduct	ncbigene:485548	""	ensembl:ENSCAFG00845018486	ncbigene:485548	hgnc.symbol:IRS2									
IRS1	GeneProduct	ncbigene:486148	""	ensembl:ENSCAFG00845015145	ncbigene:486148	hgnc.symbol:IRS1									
RASA1	GeneProduct	ncbigene:479158	""	ensembl:ENSCAFG00845018838	ncbigene:479158		uniprot:F1PGT1;uniprot:A0A8C0PWW4;uniprot:A0A5F4BXA6;uniprot:A0A8C0MKC1;uniprot:A0A5F4CUV0								
