Label	Type	ID	Database	
MAT1A	GeneProduct	450555	Entrez Gene
BHMT	GeneProduct	461786	Entrez Gene
Tetrahydrofolate	Metabolite	135-16-0	CAS
5-Methyl Tetrahydrofolate	Metabolite	134-35-0	CAS
MTHFS	GeneProduct	453578	Entrez Gene
DHFR	GeneProduct	735442	Entrez Gene
MTHFD2	GeneProduct	459331	Entrez Gene
MTHFD1	GeneProduct	452965	Entrez Gene
MTHFD1L	GeneProduct	463073	Entrez Gene
FOLH1	GeneProduct	451185	Entrez Gene
Betaine	Metabolite	107-43-7	CAS
MTFMT	GeneProduct	453511	Entrez Gene
DNMT1	GeneProduct	455696	Entrez Gene
MTHFD1	GeneProduct	452965	Entrez Gene
10-Formyl Tetrahydrofolate	Metabolite	2800-34-2	CAS
MTR	GeneProduct	457844	Entrez Gene
5,10-Methenyl Tetrahydrofolate	Metabolite	7444-29-3	CAS
MTHFR	GeneProduct	469800	Entrez Gene
MTHFD1L	GeneProduct	463073	Entrez Gene
FTCD	GeneProduct	474057	Entrez Gene
DNMT3B	GeneProduct	458174	Entrez Gene
AHCYL2	GeneProduct	463719	Entrez Gene
ALDH1L1	GeneProduct	460655	Entrez Gene
AMT	GeneProduct	461012	Entrez Gene
MTRR	GeneProduct	461717	Entrez Gene
Monoglutamate	Metabolite	59-30-3	CAS
Dihydrofolate	Metabolite	4033-27-6	CAS
MAT2B	GeneProduct	462245	Entrez Gene
5,10-Methylene Tetrahydrofolate	Metabolite	CHEBI:12071	ChEBI
Methionine	Metabolite	63-68-3	CAS
FTCD	GeneProduct	474057	Entrez Gene
SHMT1	GeneProduct	454490	Entrez Gene
AMT	GeneProduct	461012	Entrez Gene
S-adenosylhomocysteine	Metabolite	979-92-0	CAS
S-Adenosylmethionine	Metabolite	29908-03-0	CAS
TYMS	GeneProduct	740018	Entrez Gene
MTHFD1	GeneProduct	452965	Entrez Gene
GART	GeneProduct	458518	Entrez Gene
SHMT2	GeneProduct	452007	Entrez Gene
MTHFD1L	GeneProduct	463073	Entrez Gene
DNMT3A	GeneProduct	739139	Entrez Gene
ATIC	GeneProduct	459925	Entrez Gene
Homocysteine	Metabolite	6027-13-0	CAS
MTHFD2	GeneProduct	459331	Entrez Gene
AHCY	GeneProduct	458190	Entrez Gene
TCN2	GeneProduct	470178	Entrez Gene
GART	GeneProduct	458518	Entrez Gene
DHFR	GeneProduct	735442	Entrez Gene
DHFR	GeneProduct	735442	Entrez Gene
Polyglutamate	Metabolite	25513-46-6	CAS
