Label	Type	ID	Database	
Ligand	Metabolite	CHEBI:48705	ChEBI
PPARA	GeneProduct	ENSBTAG00000008063	Ensembl
RXRA	GeneProduct	ENSBTAG00000017851	Ensembl
PPARA	GeneProduct	ENSBTAG00000008063	Ensembl
RXRA	GeneProduct	ENSBTAG00000017851	Ensembl
Ligand	Metabolite	CHEBI:48705	ChEBI
ACAA1	GeneProduct	ENSBTAG00000018283	Ensembl
UGT1A9	GeneProduct		
NR1H3	GeneProduct	ENSBTAG00000010681	Ensembl
SCP2	GeneProduct	ENSBTAG00000003746	Ensembl
CPT1A	GeneProduct	ENSBTAG00000021999	Ensembl
APOC3	GeneProduct	ENSBTAG00000012398	Ensembl
FABP1	GeneProduct	ENSBTAG00000018054	Ensembl
CCND1	GeneProduct	ENSBTAG00000017514	Ensembl
PLTP	GeneProduct	ENSBTAG00000000559	Ensembl
DBI	GeneProduct	ENSBTAG00000009517	Ensembl
APOA2	GeneProduct	ENSBTAG00000009212	Ensembl
CPT2	GeneProduct	ENSBTAG00000014649	Ensembl
APOA1	GeneProduct	ENSBTAG00000002258	Ensembl
CYP4A11	GeneProduct	ENSBTAG00000000229	Ensembl
ACADM	GeneProduct	ENSBTAG00000024240	Ensembl
CDK4	GeneProduct	ENSBTAG00000046091	Ensembl
CYP7A1	GeneProduct	ENSBTAG00000005287	Ensembl
MYC	GeneProduct	ENSBTAG00000008409	Ensembl
SLC27A1	GeneProduct	ENSBTAG00000016775	Ensembl
KLK15	GeneProduct	ENSBTAG00000018545	Ensembl
APOA5	GeneProduct	ENSBTAG00000019764	Ensembl
CDK1	GeneProduct	ENSBTAG00000010109	Ensembl
CYP8B1	GeneProduct	ENSBTAG00000034106	Ensembl
EHHADH	GeneProduct	ENSBTAG00000019625	Ensembl
