Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
NADPH	Metabolite	chebi:16474	""					wikidata:Q26841327	chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
NADP+	Metabolite	chebi:18009	""					wikidata:Q26987754	chebi:18009	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-O	pubchem.compound:5886	chemspider:5675	hmdb:HMDB0000217;hmdb:HMDB0304435	kegg.compound:C00006	
All-trans retinol	Metabolite	chebi:17336	""					wikidata:Q424976	chebi:17336	inchikey:FPIPGXGPPPQFEQ-OVSJKPMPSA-N	pubchem.compound:445354	chemspider:393012	hmdb:HMDB0000305	kegg.compound:C17276	lipidmaps:LMPR01090001
Phosphatidylcholine	Metabolite	chebi:64482	""					wikidata:Q650187	chebi:64482				hmdb:HMDB0062577		
Retinyl ester	Metabolite	chebi:16179	""						chebi:16179						
11-cis retinol	Metabolite	chebi:16302	""					wikidata:Q27070756	chebi:16302	inchikey:FPIPGXGPPPQFEQ-IOUUIBBYSA-N	pubchem.compound:5280382	chemspider:4444073	hmdb:HMDB0006216	kegg.compound:C00899	lipidmaps:LMPR01090005
NAD+	Metabolite	chebi:15846	""					wikidata:Q26987253	chebi:15846	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O	pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
NADH	Metabolite	chebi:16908	""					wikidata:Q26987453	chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N	pubchem.compound:439153	chemspider:903;chemspider:388299	hmdb:HMDB0001487	kegg.compound:C00004	
11-cis retinal	Metabolite	chebi:16066	""					wikidata:Q17002962	chebi:16066	inchikey:NCYCYZXNIZJOKI-IOUUIBBYSA-N	pubchem.compound:5280490	chemspider:4444130	hmdb:HMDB0002152	kegg.compound:C02110	lipidmaps:LMPR01090003
All-trans retinal	Metabolite	chebi:17898	""					wikidata:Q28529715	chebi:17898	inchikey:NCYCYZXNIZJOKI-OVSJKPMPSA-N	pubchem.compound:638015		hmdb:HMDB0001358	kegg.compound:C00376	lipidmaps:LMPR01090002
ADP	Metabolite	chebi:16761	""					wikidata:Q185253	chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N	pubchem.compound:6022	chemspider:5800	hmdb:HMDB0001341	kegg.compound:C00008	
ATP	Metabolite	chebi:15422	""					wikidata:Q80863	chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
RDH12	GeneProduct	ensembl:ENSG00000139988	""	ensembl:ENSG00000139988	ncbigene:145226	hgnc.symbol:RDH12	uniprot:A0A0S2Z613;uniprot:Q96NR8								
RBP3	GeneProduct	ensembl:ENSG00000265203	""	ensembl:ENSG00000265203	ncbigene:5949	hgnc.symbol:RBP3	uniprot:P10745								
LRAT	GeneProduct	ensembl:ENSG00000121207	""	ensembl:ENSG00000121207	ncbigene:9227	hgnc.symbol:LRAT	uniprot:D6RC94;uniprot:O95237								
RDH10	GeneProduct	ensembl:ENSG00000121039	""	ensembl:ENSG00000121039	ncbigene:157506	hgnc.symbol:RDH10	uniprot:Q8IZV5;uniprot:E5RHJ9;uniprot:A0A024R7X6;uniprot:E5RK48								
RDH5	GeneProduct	ensembl:ENSG00000135437	""	ensembl:ENSG00000135437	ncbigene:5959	hgnc.symbol:RDH5	uniprot:H0YHP7;uniprot:Q92781;uniprot:F8VUB9;uniprot:F8VVC7;uniprot:A0A024RB18								
RLBP1	GeneProduct	ensembl:ENSG00000140522	""	ensembl:ENSG00000140522	ncbigene:6017	hgnc.symbol:RLBP1	uniprot:H3BN92;uniprot:P12271;uniprot:H3BTN3								
RDH8	GeneProduct	ensembl:ENSG00000080511	""	ensembl:ENSG00000080511	ncbigene:50700	hgnc.symbol:RDH8	uniprot:K7ELF7;uniprot:K7EKT5;uniprot:Q9NYR8								
RBP1	GeneProduct	ensembl:ENSG00000114115	""	ensembl:ENSG00000114115	ncbigene:5947	hgnc.symbol:RBP1	uniprot:H0YAK8;uniprot:A0A0A0MQT0;uniprot:A0A0A0MTB9;uniprot:P09455								
RPE65	GeneProduct	ensembl:ENSG00000116745	""	ensembl:ENSG00000116745	ncbigene:6121	hgnc.symbol:RPE65	uniprot:Q16518								
RDH11	GeneProduct	ensembl:ENSG00000072042	""	ensembl:ENSG00000072042	ncbigene:51109	hgnc.symbol:RDH11	uniprot:Q8TC12;uniprot:G3V2G6;uniprot:H0YJ46;uniprot:G3V510;uniprot:G3V234;uniprot:G3V3K0;uniprot:A0A0S2Z583								
OPN1SW	GeneProduct	ensembl:ENSG00000128617	""	ensembl:ENSG00000128617	ncbigene:611	hgnc.symbol:OPN1SW	uniprot:P03999								
RHO	GeneProduct	ensembl:ENSG00000163914	""	ensembl:ENSG00000163914	ncbigene:6010	hgnc.symbol:RHO	uniprot:P08100								
OPN1MW	GeneProduct	ensembl:ENSG00000268221	""	ensembl:ENSG00000268221	ncbigene:2652	hgnc.symbol:OPN1MW	uniprot:H0Y642;uniprot:P04001								
OPN1LW	GeneProduct	ensembl:ENSG00000102076	""	ensembl:ENSG00000102076	ncbigene:5956	hgnc.symbol:OPN1LW	uniprot:P04000;uniprot:H0Y622								
ABCA4	GeneProduct	ensembl:ENSG00000198691	""	ensembl:ENSG00000198691	ncbigene:24	hgnc.symbol:ABCA4	uniprot:P78363;uniprot:A0A3B3IRV8								
