Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Thromboxane A2	Metabolite	chebi:15627	""					wikidata:Q774909	chebi:15627	inchikey:DSNBHJFQCNUKMA-SCKDECHMSA-N	pubchem.compound:5280497	chemspider:4444137	hmdb:HMDB0001452	kegg.compound:C02198	lipidmaps:LMFA03030001
Prostaglandin H2	Metabolite	chebi:15554	""					wikidata:Q416567	chebi:15554	inchikey:YIBNHAJFJUQSRA-YNNPMVKQSA-N	pubchem.compound:445049	chemspider:21237661;chemspider:1008;chemspider:392800	hmdb:HMDB0001381	kegg.compound:C00427	lipidmaps:LMFA03010010
Coumadin	Metabolite	chebi:10034	""					wikidata:Q27263296	chebi:10034	inchikey:KYITYFHKDODNCQ-UHFFFAOYSA-M	pubchem.compound:16204922	chemspider:17333193			
Thrombin	Metabolite	chebi:9574	""						chebi:9574					kegg.compound:C00752	
Arachidonic acid	Metabolite	chebi:15843	""					wikidata:Q407699	chebi:15843	inchikey:YZXBAPSDXZZRGB-DOFZRALJSA-N	pubchem.compound:444899	chemspider:392692	hmdb:HMDB0001043	kegg.compound:C00219	lipidmaps:LMFA01030001
Prostacyclin	Metabolite	chebi:15552	""					wikidata:Q412050	chebi:15552	inchikey:KAQKFAOMNZTLHT-OZUDYXHBSA-N	pubchem.compound:5282411	chemspider:4445566	hmdb:HMDB0001335	kegg.compound:C01312	lipidmaps:LMFA03010087
Prothrombin	Metabolite	chebi:8583	""						chebi:8583					kegg.compound:C00834	
Vitamin K	Metabolite	chebi:28384	""					wikidata:Q182338	chebi:28384					kegg.compound:C01628	
Fibrin	Metabolite	chebi:5054	""					wikidata:Q101562273	chebi:5054	inchikey:BWGVNKXGVNDBDI-UHFFFAOYSA-N	pubchem.compound:439199	chemspider:388339	hmdb:HMDB0252249	kegg.compound:C00290	
NSAIDs	Metabolite	chebi:35475	""					wikidata:Q188724	chebi:35475						
COX	Protein	interpro:IPR038147	""												
Fibrinogen	Protein	wikidata:Q381899	""												
