ID	Database	Citation
4722436	Pubmed	"Palmitoyl-coenzyme A synthetase. Mechanism of reaction. Bar-Tana J, Rose G, Brandes R, Shapiro B. Biochem J. 1973 Feb;131(2):199–209.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/4722436"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/4722436"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/4722436"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19553926	Pubmed	"Association of the CPT1B gene with skeletal muscle fat infiltration in Afro-Caribbean men. Miljkovic I, Yerges LM, Li H, Gordon CL, Goodpaster BH, Kuller LH, et al. Obesity (Silver Spring). 2009 Jul;17(7):1396–401.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19553926"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19553926"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19553926"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20182627	Pubmed	"Role of reactive oxygen species in the progression of type 2 diabetes and atherosclerosis. Kaneto H, Katakami N, Matsuhisa M, Matsuoka T aki. Mediators Inflamm. 2010;2010:453892.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20182627"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20182627"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20182627"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23329830	Pubmed	"Oleic acid stimulates complete oxidation of fatty acids through protein kinase A-dependent activation of SIRT1-PGC1α complex. Lim JH, Gerhart-Hines Z, Dominy JE, Lee Y, Kim S, Tabata M, et al. J Biol Chem. 2013 Mar 8;288(10):7117–26.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23329830"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23329830"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23329830"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23349544	Pubmed	"Plasma ceramides target skeletal muscle in type 2 diabetes. Kirwan JP. Diabetes. 2013 Feb;62(2):352–4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23349544"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23349544"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23349544"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24037260	Pubmed	"Localisation of AMPK γ subunits in cardiac and skeletal muscles. Pinter K, Grignani RT, Watkins H, Redwood C. J Muscle Res Cell Motil. 2013 Dec;34(5–6):369–78.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24037260"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24037260"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24037260"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25814122	Pubmed	"Targeting sphingolipid metabolism in the treatment of obesity/type 2 diabetes. Bellini L, Campana M, Mahfouz R, Carlier A, Véret J, Magnan C, et al. Expert Opin Ther Targets. 2015;19(8):1037–50.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25814122"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25814122"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25814122"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26078196	Pubmed	"Targeting endoplasmic reticulum stress in insulin resistance. Salvadó L, Palomer X, Barroso E, Vázquez-Carrera M. Trends Endocrinol Metab. 2015 Aug;26(8):438–48.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26078196"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26078196"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26078196"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29290500	Pubmed	"Palmitic and Oleic Acid: The Yin and Yang of Fatty Acids in Type 2 Diabetes Mellitus. Palomer X, Pizarro-Delgado J, Barroso E, Vázquez-Carrera M. Trends Endocrinol Metab. 2018 Mar;29(3):178–90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29290500"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29290500"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29290500"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33033337	Pubmed	"Neutral sphingomyelinase 2 regulates inflammatory responses in monocytes/macrophages induced by TNF-α. Al-Rashed F, Ahmad Z, Thomas R, Melhem M, Snider AJ, Obeid LM, et al. Sci Rep. 2020 Oct 8;10(1):16802.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33033337"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33033337"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33033337"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
