Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
PTCH2	GeneProduct	ncbigene:374187	""	ensembl:ENSGALG00010025862	ncbigene:374187	hgnc.symbol:PTCH2									
SHH	GeneProduct	ncbigene:395615	""	ensembl:ENSGALG00010025259	ncbigene:395615										
CDC2	GeneProduct	ncbigene:396252	""	ensembl:ENSGALG00010009597	ncbigene:396252		uniprot:F1NBD7								
PTCH1	GeneProduct	ncbigene:395806	""	ensembl:ENSGALG00010010406	ncbigene:395806										
SMO	GeneProduct	ncbigene:395949	""	ensembl:ENSGALG00010005498	ncbigene:395949		uniprot:A0A1D5P8D7								
IHH	GeneProduct	ncbigene:395801	""	ensembl:ENSGALG00010021505	ncbigene:395801		uniprot:Q98938								
GLI3	GeneProduct	ncbigene:420769	""	ensembl:ENSGALG00010007884	ncbigene:420769										
SKI	GeneProduct	ncbigene:428181	""	ensembl:ENSGALG00010020038	ncbigene:428181		uniprot:E1BSJ7								
SUFU	GeneProduct	ncbigene:374118	""	ensembl:ENSGALG00010018581	ncbigene:374118										
SAP18	GeneProduct	ncbigene:374206	""												
SIN3A	GeneProduct	ncbigene:415307	""	ensembl:ENSGALG00010021407	ncbigene:415307		uniprot:E1BX21								
GLI1	GeneProduct	ncbigene:396045	""												
CREBBP	GeneProduct	ncbigene:416667	""	ensembl:ENSGALG00010016508	ncbigene:416667		uniprot:F1NGB5								
DYRK1A	GeneProduct	ncbigene:395233	""	ensembl:ENSGALG00010013181	ncbigene:395233		uniprot:F1P0S9								
GLI2	GeneProduct	ncbigene:395956	""	ensembl:ENSGALG00010018968	ncbigene:395956		uniprot:A5AA30								
STK36	GeneProduct	ncbigene:424210	""	ensembl:ENSGALG00010021582	ncbigene:424210	hgnc.symbol:STK36									
RAB23	GeneProduct	ncbigene:421879	""	ensembl:ENSGALG00010002340	ncbigene:421879										
IGF2	GeneProduct	ncbigene:395097	""	ensembl:ENSGALG00010024580	ncbigene:395097										
HHIP	GeneProduct	ncbigene:422460	""	ensembl:ENSGALG00010006341	ncbigene:422460		uniprot:A0A1D5PDP9;uniprot:F1NGW6								
