Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Serotonin	Metabolite	hmdb:HMDB0000259							chebi:28790;chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N
Ketanserin	Metabolite	chebi:6123						wikidata:Q415997	chebi:6123;chebi:6123	inchikey:FPCCSQOGAWCVBH-UHFFFAOYSA-N
HTR2A	GeneProduct	ensembl:ENSG00000102468	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000034997	ensembl:ENSG00000102468	ncbigene:3356	hgnc.symbol:HTR2A	uniprot:A0A087WZJ9;uniprot:P28223			
ARC	GeneProduct	ensembl:ENSG00000198576	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000022602	ensembl:ENSG00000198576	ncbigene:23237	hgnc.symbol:ARC	uniprot:Q7LC44			
HTR2C	GeneProduct	ensembl:ENSG00000147246	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000041380	ensembl:ENSG00000147246	ncbigene:3358	hgnc.symbol:HTR2C	uniprot:P28335			
HTR1A	GeneProduct	ensembl:ENSG00000178394	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000021721	ensembl:ENSG00000178394	ncbigene:3350	hgnc.symbol:HTR1A	uniprot:D6RA34;uniprot:Q5ZGX3;uniprot:P08908			
FOS	GeneProduct	ensembl:ENSG00000170345	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000021250	ensembl:ENSG00000170345	ncbigene:2353	hgnc.symbol:FOS	uniprot:G3V5N7;uniprot:H0YJM3;uniprot:G3V5N9;uniprot:Q6FG41;uniprot:G3V5J9;uniprot:G3V289;uniprot:G3V2V7;uniprot:P01100			
PLEK	GeneProduct	ensembl:ENSG00000115956	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000020120	ensembl:ENSG00000115956	ncbigene:5341	hgnc.symbol:PLEK	uniprot:P08567			
PPP3CA	GeneProduct	ensembl:ENSG00000138814	Homology Mapping from Mus musculus to Homo sapiens: Original ID = M:MGI:107164	ensembl:ENSG00000138814	ncbigene:5530	hgnc.symbol:PPP3CA	uniprot:E9PPC8;uniprot:A0A0S2Z4B5;uniprot:A0A0S2Z4C6;uniprot:E7ETC2;uniprot:E9PK68;uniprot:Q08209;uniprot:H0YAB4			
PRKCB	GeneProduct	ensembl:ENSG00000166501	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000052889	ensembl:ENSG00000166501	ncbigene:5579	hgnc.symbol:PRKCB	uniprot:I3L1Z0;uniprot:I3L148;uniprot:H3BV73;uniprot:P05771			
PLCD4	GeneProduct	ensembl:ENSG00000115556	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000026173	ensembl:ENSG00000115556	ncbigene:84812	hgnc.symbol:PLCD4	uniprot:H7C281;uniprot:F2Z3H8;uniprot:C9JAE4;uniprot:Q9BRC7;uniprot:H7C237;uniprot:C9JEA7			
GRIN2D	GeneProduct	ensembl:ENSG00000105464	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000002771	ensembl:ENSG00000105464	ncbigene:2906	hgnc.symbol:GRIN2D	uniprot:O15399			
NLGN1	GeneProduct	ensembl:ENSG00000169760	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000063887	ensembl:ENSG00000169760	ncbigene:22871	hgnc.symbol:NLGN1	uniprot:C9J4D3;uniprot:Q8N2Q7;uniprot:A0A1D5RMP7;uniprot:J3KQ19;uniprot:C9JWG7			
CRHR1	GeneProduct	ensembl:ENSG00000120088	Homology Mapping from Mus musculus to Homo sapiens: Original ID = En:ENSMUSG00000018634	ensembl:ENSG00000120088	ncbigene:1394;ncbigene:104909134	hgnc.symbol:CRHR1	uniprot:A0A0A0MQZ1;uniprot:J3QKP8;uniprot:J3KSM0;uniprot:J3QQR1;uniprot:K9J956;uniprot:B3TIK8;uniprot:H0YFR5;uniprot:P34998;uniprot:J9JIC6			
CRH	Protein	ensembl:ENSG00000147571	Homology Mapping from Mus musculus to Homo sapiens: Original ID = S:Q8CIT0	ensembl:ENSG00000147571	ncbigene:1392	hgnc.symbol:CRH	uniprot:A0A0S2Z478;uniprot:P06850			
