Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
O₂	Metabolite	chebi:26689	""					wikidata:Q2413613	chebi:26689						
ATP	Metabolite	chebi:15422	""					wikidata:Q80863	chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
AMP	Metabolite	chebi:16027	""					wikidata:Q318369;wikidata:Q90529152	chebi:16027	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-N	pubchem.compound:6083	chemspider:5858	hmdb:HMDB0000045	kegg.compound:C00020	
H	Metabolite	chebi:49637	""					wikidata:Q6643508	chebi:49637						
_2PG	Metabolite	hmdb:HMDB0000362	""						chebi:24344	inchikey:GXIURPTVHJPJLF-UHFFFAOYSA-N	pubchem.compound:59		hmdb:HMDB0000362		
BPG	Metabolite	hmdb:HMDB0001270	""						chebi:16001	inchikey:LJQLQCAXBUHEAZ-UWTATZPHSA-N	pubchem.compound:439191		hmdb:HMDB0001270	kegg.compound:C00236	
PYR	Metabolite	hmdb:HMDB0000243	""						chebi:32816	inchikey:LCTONWCANYUPML-UHFFFAOYSA-N	pubchem.compound:1060		hmdb:HMDB0000243	kegg.compound:C00022	
GAP	Metabolite	hmdb:HMDB0001112	""						chebi:29052	inchikey:LXJXRIRHZLFYRP-VKHMYHEASA-N	pubchem.compound:439168	chemspider:388314	hmdb:HMDB0001112	kegg.compound:C00118	
G6P	Metabolite	chebi:75052	"Glucose-6-Phosphate (2-)"					wikidata:Q27145091	chebi:75052	inchikey:XTCSSQUVVLDALS-KCLVSGOISA-L	pubchem.compound:71668263	chemspider:29368475			
LAC	Metabolite	hmdb:HMDB0000190	""						chebi:422	inchikey:JVTAAEKCZFNVCJ-REOHCLBHSA-N	pubchem.compound:107689	chemspider:96860	hmdb:HMDB0000190	kegg.compound:C00186	
PEP	Metabolite	hmdb:HMDB0000263	""						chebi:44897	inchikey:DTBNBXWJWCWCIK-UHFFFAOYSA-N	pubchem.compound:1005	chemspider:980	hmdb:HMDB0000263	kegg.compound:C00074	
_3PG	Metabolite	hmdb:HMDB0000807	""						chebi:17050	inchikey:OSJPPGNTCRNQQC-UHFFFAOYSA-N	pubchem.compound:724	chemspider:704	hmdb:HMDB0000807	kegg.compound:C00597	
GLU	Metabolite	hmdb:HMDB0000122	""						chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N	pubchem.compound:64689	chemspider:58238	hmdb:HMDB0000122	kegg.compound:C00221	
F6P	Metabolite	chebi:61527	""					wikidata:Q27131127	chebi:61527	inchikey:BGWGXPAPYGQALX-VRPWFDPXSA-L	pubchem.compound:23421195	chemspider:10463779			
DHAP	Metabolite	hmdb:HMDB0001473	""						chebi:16108	inchikey:GNGACRATGGDKBX-UHFFFAOYSA-N	pubchem.compound:668	chemspider:648	hmdb:HMDB0001473	kegg.compound:C00111	
GLUe	Metabolite	hmdb:HMDB0000122	""						chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N	pubchem.compound:64689	chemspider:58238	hmdb:HMDB0000122	kegg.compound:C00221	
ADP	Metabolite	chebi:16761	""					wikidata:Q185253	chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N	pubchem.compound:6022	chemspider:5800	hmdb:HMDB0001341	kegg.compound:C00008	
FBP	Metabolite	hmdb:HMDB0001058	""						chebi:28013	inchikey:RNBGYGVWRKECFJ-ARQDHWQXSA-N	pubchem.compound:10267	chemspider:9848	hmdb:HMDB0001058	kegg.compound:C05378	
NAD	Metabolite	chebi:15846	""					wikidata:Q26987253	chebi:15846	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O	pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
P	Metabolite	chebi:28659	""					wikidata:Q674;wikidata:Q457556	chebi:28659;chebi:30207	inchikey:OAICVXFJPJFONN-UHFFFAOYSA-N	pubchem.compound:5462309	chemspider:4575369	hmdb:HMDB0001315	kegg.compound:C06262	
NADH	Metabolite	chebi:16908	""					wikidata:Q26987453	chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N	pubchem.compound:439153	chemspider:903;chemspider:388299	hmdb:HMDB0001487	kegg.compound:C00004	
LACe	Metabolite	hmdb:HMDB0000190	""						chebi:422	inchikey:JVTAAEKCZFNVCJ-REOHCLBHSA-N	pubchem.compound:107689	chemspider:96860	hmdb:HMDB0000190	kegg.compound:C00186	
F26BP	Metabolite	hmdb:HMDB0001047	""						chebi:28602	inchikey:YXWOAJXNVLXPMU-ZXXMMSQZSA-N	pubchem.compound:105021	chemspider:94762	hmdb:HMDB0001047	kegg.compound:C00665	
CR	Metabolite	hmdb:HMDB0000064	""						chebi:16919	inchikey:CVSVTCORWBXHQV-UHFFFAOYSA-N	pubchem.compound:586	chemspider:566	hmdb:HMDB0000064	kegg.compound:C00300	
PCR	Metabolite	hmdb:HMDB0001511	""						chebi:17287	inchikey:DRBBFCLWYRJSJZ-UHFFFAOYSA-N	pubchem.compound:587	chemspider:567	hmdb:HMDB0001511	kegg.compound:C02305	
SER	Metabolite	hmdb:HMDB0000187	""						chebi:17115	inchikey:MTCFGRXMJLQNBG-REOHCLBHSA-N	pubchem.compound:5951	chemspider:5736	hmdb:HMDB0000187	kegg.compound:C00065	
GLY	Metabolite	hmdb:HMDB0000187	""						chebi:17115	inchikey:MTCFGRXMJLQNBG-REOHCLBHSA-N	pubchem.compound:5951	chemspider:5736	hmdb:HMDB0000187	kegg.compound:C00065	
H₂O	Metabolite	chebi:26689	""					wikidata:Q2413613	chebi:26689						
O2e	Metabolite	chebi:26689	""					wikidata:Q2413613	chebi:26689						
HK	GeneProduct	ncbigene:3098	""	ensembl:ENSG00000156515	ncbigene:3098	hgnc.symbol:HK1	uniprot:A0A994J4Q4;uniprot:A0A994J6R1;uniprot:A0A994J753;uniprot:A0A2R8Y7T9;uniprot:A0A994J432;uniprot:A0A994J4Q0;uniprot:A0A994J499;uniprot:P78542;uniprot:A0A994J761;uniprot:A0A024QZK7;uniprot:A0A994J6Q7;uniprot:A0A994J428;uniprot:A0A994J4P6;uniprot:A0A994J6R6;uniprot:A0A994J758;uniprot:A0A994J4A4;uniprot:A0A2R8YEE7;uniprot:P19367;uniprot:A0A994J495;uniprot:A0A2R8Y626;uniprot:B1AR62								
GLUT	GeneProduct	ncbigene:6513	""	ensembl:ENSG00000117394	ncbigene:6513	hgnc.symbol:SLC2A1	uniprot:P11166;uniprot:A0A6Q8PFI8;uniprot:A0A0D9SFK9;uniprot:A0A0D9SG74;uniprot:A0A1W2PQ59;uniprot:A6NL68								
PGK	GeneProduct	ncbigene:5230	""	ensembl:ENSG00000102144	ncbigene:5230	hgnc.symbol:PGK1	uniprot:P00558;uniprot:V9HWF4								
ENO	GeneProduct	ncbigene:2023	""	ensembl:ENSG00000074800	ncbigene:2023	hgnc.symbol:ENO1	uniprot:A0A2R8YEM5;uniprot:A0A024R4F1;uniprot:A0A2R8YEG5;uniprot:P06733;uniprot:A0A2R8Y798;uniprot:A0A2R8Y6G6;uniprot:A0A2R8Y6I8;uniprot:K7ERS8;uniprot:K7EM90;uniprot:A0A2R8Y879								
GPI	GeneProduct	ncbigene:2821	"glucose-6-phosphate isomerase"	ensembl:ENSG00000105220	ncbigene:2821	hgnc.symbol:GPI	uniprot:A0A2U3TZU2;uniprot:K7ERK8;uniprot:P06744;uniprot:K7ENA0;uniprot:A0A2R8Y6C7;uniprot:K7EQ48;uniprot:A0A2R8YF08;uniprot:K7ELR7;uniprot:K7EIL4;uniprot:K7EP41;uniprot:K7EPY4;uniprot:A0A0G2JLI6;uniprot:K7ERC6								
LDH	GeneProduct	ncbigene:3939	""	ensembl:ENSG00000134333	ncbigene:3939	hgnc.symbol:LDHA	uniprot:F5GXC7;uniprot:V9HWB9;uniprot:F5GZQ4;uniprot:P00338;uniprot:F5H5J4;uniprot:F5GXU1;uniprot:F5GXY2;uniprot:F5GWW2;uniprot:F5GXH2;uniprot:F5H8H6;uniprot:F5GYU2;uniprot:F5H6W8								
G6PDH	GeneProduct	hgnc:4057	""												
PK	GeneProduct	ncbigene:5315	""	ensembl:ENSG00000067225	ncbigene:5315	hgnc.symbol:PKM	uniprot:A0A8V8TNX9;uniprot:P14618;uniprot:H3BN34;uniprot:H3BUW1;uniprot:B4DNK4;uniprot:H3BQZ3;uniprot:A0A804F6T5;uniprot:H3BT25;uniprot:H3BU13;uniprot:H3BQ34;uniprot:A0A024R5Z9;uniprot:H3BTJ2;uniprot:A0A804F729;uniprot:A0A8V8TMM5;uniprot:H3BTN5;uniprot:V9HWB8								
ALD	GeneProduct	ncbigene:226	""	ensembl:ENSG00000149925	ncbigene:226	hgnc.symbol:ALDOA	uniprot:H3BPS8;uniprot:H3BMQ8;uniprot:H3BR68;uniprot:H3BUH7;uniprot:H3BQN4;uniprot:H3BR04;uniprot:H3BU78;uniprot:V9HWN7;uniprot:J3KPS3;uniprot:P04075								
PFK	GeneProduct	ncbigene:5213	""	ensembl:ENSG00000152556	ncbigene:5213	hgnc.symbol:PFKM	uniprot:F8VZ53;uniprot:A0A0S2Z4I1;uniprot:H0YHB8;uniprot:F8VTQ3;uniprot:F8VTT5;uniprot:F8VX13;uniprot:F8VZQ1;uniprot:F8VP00;uniprot:P08237;uniprot:F8VW30;uniprot:A0A024R0Y5;uniprot:F8VYK8;uniprot:F8VNZ1;uniprot:F8VUB8;uniprot:A0A2R8Y891;uniprot:F8VSF7;uniprot:F8VVE3;uniprot:F8VSF5;uniprot:F8VZI0								
GAPDH	GeneProduct	ensembl:ENSG00000111640	""	ensembl:ENSG00000111640	ncbigene:2597	hgnc.symbol:GAPDH	uniprot:V9HVZ4;uniprot:P04406;uniprot:E7EUT5								
PGM	GeneProduct	ncbigene:5224	""	ensembl:ENSG00000164708	ncbigene:5224	hgnc.symbol:PGAM2	uniprot:P15259								
TPI	GeneProduct	ncbigene:7167	""	ensembl:ENSG00000111669	ncbigene:7167	hgnc.symbol:TPI1	uniprot:U3KQF3;uniprot:U3KPS5;uniprot:P60174;uniprot:U3KPZ0;uniprot:V9HWK1								
AK	GeneProduct	eccode:2.7.4.3	""												
CK	GeneProduct	eccode:2.7.3.2	""												
GHMT	GeneProduct	eccode:2.1.2.1	""												
GPT	GeneProduct	ncbigene:2875	""	ensembl:ENSG00000167701	ncbigene:2875	hgnc.symbol:GPT	uniprot:P24298								
