ID	Database	Citation
10.1021/ac3017339	DOI	"van der Hooft JJJ, de Vos RCH, Mihaleva V, Bino RJ, Ridder L, de Roo N, et al. Structural Elucidation and Quantification of Phenolic Conjugates Present in Human Urine after Tea Intake. Anal Chem [Internet]. 2012 Aug 2;84(16):7263–71. Available from: http://dx.doi.org/10.1021/ac3017339 <a href=""https://doi.org/10.1021/ac3017339"" target=""_blank"" class=""external"" rel=""nofollow"">DOI</a>"
1967147	Pubmed	"The current distribution of CD4+ T-lymphocyte counts among adults in the United States with human immunodeficiency virus infections: estimates based on the experience of the U.S. Army. U.S. Army Retrovirus Research Group. Brundage JF, McNeil JG, Miller RN, Gardner LI Jr, Harrison SM, Hawkes C, et al. J Acquir Immune Defic Syndr (1988). 1990;3(1):92–4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1967147"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1967147"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1967147"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9929521	Pubmed	"Identification of (-)-epicatechin metabolites and their metabolic fate in the rat. Okushio K, Suzuki M, Matsumoto N, Nanjo F, Hara Y. Drug Metab Dispos. 1999 Feb;27(2):309–16.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9929521"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9929521"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9929521"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16115350	Pubmed	"The absorption, metabolism and excretion of flavan-3-ols and procyanidins following the ingestion of a grape seed extract by rats. Tsang C, Auger C, Mullen W, Bornet A, Rouanet JM, Crozier A, et al. Br J Nutr. 2005 Aug;94(2):170–81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16115350"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16115350"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16115350"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19636448	Pubmed	"Dietary phenolics: chemistry, bioavailability and effects on health. Crozier A, Jaganath IB, Clifford MN. Nat Prod Rep. 2009 Aug;26(8):1001–43.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19636448"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19636448"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19636448"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19671472	Pubmed	"Targeted metabolic profiling of phenolics in urine and plasma after regular consumption of cocoa by liquid chromatography-tandem mass spectrometry. Urpi-Sarda M, Monagas M, Khan N, Llorach R, Lamuela-Raventós RM, Jáuregui O, et al. J Chromatogr A. 2009 Oct 23;1216(43):7258–67.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19671472"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19671472"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19671472"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20041649	Pubmed	"Green tea flavan-3-ols: colonic degradation and urinary excretion of catabolites by humans. Roowi S, Stalmach A, Mullen W, Lean MEJ, Edwards CA, Crozier A. J Agric Food Chem. 2010 Jan 27;58(2):1296–304.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20041649"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20041649"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20041649"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20726519	Pubmed	"In vitro bioconversion of polyphenols from black tea and red wine/grape juice by human intestinal microbiota displays strong interindividual variability. Gross G, Jacobs DM, Peters S, Possemiers S, van Duynhoven J, Vaughan EE, et al. J Agric Food Chem. 2010 Sep 22;58(18):10236–46.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20726519"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20726519"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20726519"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20854839	Pubmed	"Bioavailability of dietary flavonoids and phenolic compounds. Crozier A, Del Rio D, Clifford MN. Mol Aspects Med. 2010 Dec;31(6):446–67.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20854839"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20854839"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20854839"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20931601	Pubmed	"Metabolism of green tea catechins by the human small intestine. Schantz M, Erk T, Richling E. Biotechnol J. 2010 Oct;5(10):1050–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20931601"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20931601"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20931601"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20955651	Pubmed	"Berry flavonoids and phenolics: bioavailability and evidence of protective effects. Del Rio D, Borges G, Crozier A. Br J Nutr. 2010 Oct;104 Suppl 3:S67-90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20955651"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20955651"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20955651"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21457417	Pubmed	"Isolation of catechin-converting human intestinal bacteria. Kutschera M, Engst W, Blaut M, Braune A. J Appl Microbiol. 2011 Jul;111(1):165–75.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21457417"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21457417"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21457417"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21776473	Pubmed	"Insights into the metabolism and microbial biotransformation of dietary flavan-3-ols and the bioactivity of their metabolites. Monagas M, Urpi-Sarda M, Sánchez-Patán F, Llorach R, Garrido I, Gómez-Cordovés C, et al. Food Funct. 2010 Dec;1(3):233–53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21776473"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21776473"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21776473"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22240152	Pubmed	"Structurally related (-)-epicatechin metabolites in humans: assessment using de novo chemically synthesized authentic standards. Ottaviani JI, Momma TY, Kuhnle GK, Keen CL, Schroeter H. Free Radic Biol Med. 2012 Apr 15;52(8):1403–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22240152"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22240152"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22240152"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22254058	Pubmed	"Bioavailability of coffee chlorogenic acids and green tea flavan-3-ols. Del Rio D, Stalmach A, Calani L, Crozier A. Nutrients. 2010 Aug;2(8):820–33.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22254058"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22254058"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22254058"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22664313	Pubmed	"Elucidation of (-)-epicatechin metabolites after ingestion of chocolate by healthy humans. Actis-Goretta L, Lévèques A, Giuffrida F, Romanov-Michailidis F, Viton F, Barron D, et al. Free Radic Biol Med. 2012 Aug 15;53(4):787–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22664313"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22664313"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22664313"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24172307	Pubmed	"Human studies on the absorption, distribution, metabolism, and excretion of tea polyphenols. Clifford MN, van der Hooft JJJ, Crozier A. Am J Clin Nutr. 2013 Dec;98(6 Suppl):1619S-1630S.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24172307"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24172307"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24172307"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24602005	Pubmed	"The pharmacokinetics of anthocyanins and their metabolites in humans. de Ferrars RM, Czank C, Zhang Q, Botting NP, Kroon PA, Cassidy A, et al. Br J Pharmacol. 2014 Jul;171(13):3268–82.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24602005"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24602005"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24602005"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25182418	Pubmed	"Bioavailability, bioactivity and impact on health of dietary flavonoids and related compounds: an update. Rodriguez-Mateos A, Vauzour D, Krueger CG, Shanmuganayagam D, Reed J, Calani L, et al. Arch Toxicol. 2014 Oct;88(10):1803–53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25182418"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25182418"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25182418"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27495388	Pubmed	"A comprehensive evaluation of the [2-14C](-)-epicatechin metabolome in rats. Borges G, van der Hooft JJJ, Crozier A. Free Radic Biol Med. 2016 Oct;99:128–38.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27495388"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27495388"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27495388"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28125348	Pubmed	"Anthocyanins and Flavanones Are More Bioavailable than Previously Perceived: A Review of Recent Evidence. Kay CD, Pereira-Caro G, Ludwig IA, Clifford MN, Crozier A. Annu Rev Food Sci Technol. 2017 Feb 28;8:155–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28125348"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28125348"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28125348"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28595385	Pubmed	"Bioavailability of Black Tea Theaflavins: Absorption, Metabolism, and Colonic Catabolism. Pereira-Caro G, Moreno-Rojas JM, Brindani N, Del Rio D, Lean MEJ, Hara Y, et al. J Agric Food Chem. 2017 Jul 5;65(26):5365–74.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28595385"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28595385"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28595385"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
