Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Shikimate	Metabolite	chebi:16119	""					wikidata:Q410830	chebi:16119	inchikey:JXOHGGNKMLTUBP-HSUXUTPPSA-N	pubchem.compound:8742	chemspider:8412	hmdb:HMDB0003070	kegg.compound:C00493	
PRPP	Metabolite	cas:97-55-2	""					wikidata:Q24301308	chebi:48956	inchikey:PQGCEDQWHSBAJP-SOOFDHNKSA-N	pubchem.compound:23616411	chemspider:21865616			
phosphoenolpyruvate	Metabolite	cas:138-08-9	""					wikidata:Q412139	chebi:44897	inchikey:DTBNBXWJWCWCIK-UHFFFAOYSA-N	pubchem.compound:59658623;pubchem.compound:58114173;pubchem.compound:1005	chemspider:980	hmdb:HMDB0000263	kegg.compound:C00074	
3-Dehydroshikimate	Metabolite	chebi:30918	""					wikidata:Q3604487	chebi:30918	inchikey:SLWWJZMPHJJOPH-PHDIDXHHSA-N	pubchem.compound:439774	chemspider:388830		kegg.compound:C02637	
glyceraldehyde-3-phosphate	Metabolite	cas:591-57-1	""					wikidata:Q26992303	chebi:29052	inchikey:LXJXRIRHZLFYRP-VKHMYHEASA-N	pubchem.compound:439168	chemspider:388314	hmdb:HMDB0001112	kegg.compound:C00118	
NADP+	Metabolite	chebi:18009	""					wikidata:Q26987754	chebi:18009	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-O	pubchem.compound:5886	chemspider:5675	hmdb:HMDB0000217;hmdb:HMDB0304435	kegg.compound:C00006	
prephenate	Metabolite	cas:126-49-8	""					wikidata:Q2598317	chebi:16666;chebi:84387	inchikey:FPWMCUPFBRFMLH-UHFFFAOYSA-N	pubchem.compound:1028	chemspider:16735981	hmdb:HMDB0012283	kegg.compound:C00254	
phosphate	Metabolite	cas:14265-44-2	""					wikidata:Q177811	chebi:26078;chebi:18367	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-K;inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-N	pubchem.compound:1004;pubchem.compound:1061	chemspider:979;chemspider:1032	hmdb:HMDB0001429	kegg.compound:C00009	
p-hydroxyphenylpyruvate	Metabolite	chebi:36242	""					wikidata:Q27104348	chebi:36242	inchikey:KKADPXVIOXHVKN-UHFFFAOYSA-M	pubchem.compound:6971070	chemspider:5341947		kegg.compound:C01179	
2-Oxoglutarate	Metabolite	chebi:30915	""					wikidata:Q306140	chebi:30915	inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-N	pubchem.compound:156274072;pubchem.compound:51	chemspider:50	hmdb:HMDB0000208	kegg.compound:C00026	
L-tyrosine	Metabolite	cas:60-18-4	""					wikidata:Q188017;wikidata:Q106345477	chebi:58315;chebi:17895	inchikey:OUYCCCASQSFEME-QMMMGPOBSA-N	pubchem.compound:6057;pubchem.compound:6942100	chemspider:5833	hmdb:HMDB0000158	kegg.compound:C00082	
L-glutamate	Metabolite	cas:56-86-0	""					wikidata:Q26995161	chebi:16015	inchikey:WHUUTDBJXJRKMK-VKHMYHEASA-N	pubchem.compound:44272391;pubchem.compound:88747398;pubchem.compound:33032	chemspider:30572	hmdb:HMDB0000148	kegg.compound:C00025	
Shikimate-3-Phosphate	Metabolite	wikidata:Q27095143	""					wikidata:Q27095143		inchikey:QYOJSKGCWNAKGW-HCWXCVPCSA-N	pubchem.compound:46936949	chemspider:26330263			
erythrose-4-phosphate	Metabolite	cas:585-18-2	""					wikidata:Q32039231	chebi:48153	inchikey:NGHMDNPXVRFFGS-IUYQGCFVSA-N	pubchem.compound:122357	chemspider:109096	hmdb:HMDB0001321	kegg.compound:C00279	
pyrophosphate	Metabolite	cas:2466-09-3	""					wikidata:Q411092	chebi:29888	inchikey:XPPKVPWEQAFLFU-UHFFFAOYSA-N	pubchem.compound:1023;pubchem.compound:21961011	chemspider:996	hmdb:HMDB0000250	kegg.compound:C00013	
H2O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
L-serine	Metabolite	cas:56-45-1	""					wikidata:Q106345473;wikidata:Q183290	chebi:33384;chebi:17115	inchikey:MTCFGRXMJLQNBG-REOHCLBHSA-N	pubchem.compound:5951;pubchem.compound:6857581	chemspider:5736	hmdb:HMDB0000187	kegg.compound:C00065	
ADP	Metabolite	cas:58-64-0	""					wikidata:Q185253	chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N	pubchem.compound:6022	chemspider:5800	hmdb:HMDB0001341	kegg.compound:C00008	
CO2	Metabolite	chebi:16526	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
NADPH	Metabolite	cas:53-57-6	""					wikidata:Q26841327	chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
3-Dehydroquinate	Metabolite	chebi:32364	""					wikidata:Q27104207	chebi:32364	inchikey:WVMWZWGZRAXUBK-SYTVJDICSA-M	pubchem.compound:5460271	chemspider:4573866		kegg.compound:C00944	
chorismate	Metabolite	chebi:17333	""					wikidata:Q423531	chebi:17333	inchikey:WTFXTQVDAKGDEY-HTQZYQBOSA-N	pubchem.compound:12039	chemspider:11542	hmdb:HMDB0012199	kegg.compound:C00251	
anthranilate	Metabolite	chebi:16567	""					wikidata:Q27101976	chebi:16567	inchikey:RWZYAGGXGHYGMB-UHFFFAOYSA-M	pubchem.compound:5459842	chemspider:4573598		kegg.compound:C00108	
L-phenylalanine	Metabolite	cas:63-91-2	""					wikidata:Q170545;wikidata:Q106345467	chebi:58095;chebi:17295	inchikey:COLNVLDHVKWLRT-QMMMGPOBSA-N	pubchem.compound:6140;pubchem.compound:6925665	chemspider:5910	hmdb:HMDB0000159	kegg.compound:C00079	
3-deoxy-D-arabino-heptulosonate-7-phosphate	Metabolite	chebi:18150	""					wikidata:Q2690247	chebi:18150	inchikey:PJWIPEXIFFQAQZ-PUFIMZNGSA-N	pubchem.compound:160647	chemspider:141160	hmdb:HMDB0304124	kegg.compound:C04691	
ATP	Metabolite	cas:1927-31-7	""					wikidata:Q201090	chebi:16284	inchikey:SUYVUBYJARFZHO-RRKCRQDMSA-N	pubchem.compound:15993	chemspider:15194	hmdb:HMDB0001532	kegg.compound:C00131	
Phenylpyruvate	Metabolite	chebi:30851	""					wikidata:Q425030	chebi:30851	inchikey:BTNMPGBKDVTSJY-UHFFFAOYSA-N	pubchem.compound:997	chemspider:972	hmdb:HMDB0000205	kegg.compound:C00166	
L-tryptophan	Metabolite	cas:73-22-3	""					wikidata:Q106345470;wikidata:Q181003	chebi:57912;chebi:16828	inchikey:QIVBCDIJIAJPQS-VIFPVBQESA-N	pubchem.compound:6305;pubchem.compound:6923516	chemspider:6066	hmdb:HMDB0000929	kegg.compound:C00078	
L-glutamine	Metabolite	cas:56-85-9	""					wikidata:Q106345471;wikidata:Q181619	chebi:18050;chebi:58359	inchikey:ZDXPYRJPNDTMRX-VKHMYHEASA-N	pubchem.compound:5961;pubchem.compound:6992086	chemspider:5746	hmdb:HMDB0000641	kegg.compound:C00064	
PHA2	GeneProduct	sgd:S000005260	""	ensembl:YNL316C	ncbigene:855400		uniprot:P32452								
TRP1	GeneProduct	sgd:S000002414	""	ensembl:YDR007W	ncbigene:851570		uniprot:P00912								
ARO1	GeneProduct	sgd:S000002534	""	ensembl:YDR127W	ncbigene:851705		uniprot:P08566								
ARO8	GeneProduct	sgd:S000003170	""	ensembl:YGL202W	ncbigene:852672		uniprot:P53090								
ARO9	GeneProduct	sgd:S000001179	""	ensembl:YHR137W	ncbigene:856539		uniprot:P38840								
TYR1	GeneProduct	sgd:S000000370	""	ensembl:YBR166C	ncbigene:852464		uniprot:P20049								
ARO2	GeneProduct	sgd:S000003116	""	ensembl:YGL148W	ncbigene:852729		uniprot:P28777								
TRP4	GeneProduct	sgd:S000002762	""	ensembl:YDR354W	ncbigene:851956		uniprot:P07285								
ARO7	GeneProduct	sgd:S000006264	""	ensembl:YPR060C	ncbigene:856173		uniprot:P32178								
TRP5	GeneProduct	sgd:S000002994	""	ensembl:YGL026C	ncbigene:852858		uniprot:P00931								
ARO3	GeneProduct	sgd:S000002442	""	ensembl:YDR035W	ncbigene:851605		uniprot:P14843								
