Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
NH₃	Metabolite	chebi:16134	""					wikidata:Q4087	chebi:16134	inchikey:RUVUHIUYGJBLGI-AXAJWWPKSA-N;inchikey:QGZKDVFQNNGYKY-UHFFFAOYSA-N	pubchem.compound:222	chemspider:217	hmdb:HMDB0033934;hmdb:HMDB0000051	kegg.compound:C00014	
Phosphoserine	Metabolite	chebi:15811	""					wikidata:Q2701649	chebi:15811	inchikey:BZQFBWGGLXLEPQ-REOHCLBHSA-N	pubchem.compound:57689797;pubchem.compound:68841	chemspider:62074	hmdb:HMDB0001721;hmdb:HMDB0000272	kegg.compound:C01005	
IC	Metabolite	chebi:16087	""					wikidata:Q27098375	chebi:16087	inchikey:ODBLHEXUDAPZAU-UHFFFAOYSA-K	pubchem.compound:5460172	chemspider:4573809	hmdb:HMDB0304324		
glucose	Metabolite	chebi:17234	""					wikidata:Q37525	chebi:17234					kegg.compound:C00293	
lipids	Metabolite	chebi:18059	""					wikidata:Q109910358	chebi:18059					kegg.compound:C01356	
IMP	Metabolite	chebi:17202	""					wikidata:Q27074273;wikidata:Q255933	chebi:17202	inchikey:GRSZFWQUAKGDAV-KQYNXXCUSA-N;inchikey:GRSZFWQUAKGDAV-UHFFFAOYSA-N	pubchem.compound:135402036;pubchem.compound:135398640;pubchem.compound:8582;pubchem.compound:797	chemspider:21427514;chemspider:8264;chemspider:21231978;chemspider:775	hmdb:HMDB0257686;hmdb:HMDB0000175	kegg.compound:C00130	
glutamate	Metabolite	chebi:14321	""					wikidata:Q27108980	chebi:14321	inchikey:WHUUTDBJXJRKMK-UHFFFAOYSA-M	pubchem.compound:4452358;pubchem.compound:4179667;pubchem.compound:4525487	chemspider:3390755			
KG	Metabolite	chebi:16810	""					wikidata:Q27102088	chebi:16810	inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-L	pubchem.compound:164533	chemspider:144236		kegg.compound:C00026	
3PHP	Metabolite	chebi:18110	""					wikidata:Q27102826	chebi:18110	inchikey:LFLUCDOSQPJJBE-UHFFFAOYSA-K	pubchem.compound:5460375	chemspider:4573923	hmdb:HMDB0304153		
Asparagine	Metabolite	chebi:17196	""					wikidata:Q419802;wikidata:Q29519883;wikidata:Q106345612	chebi:15724;chebi:17196;chebi:58048	inchikey:UYPYRKYUKCHHIB-UHFFFAOYSA-N;inchikey:DCXYFEDJOCDNAF-REOHCLBHSA-N	pubchem.compound:6267;pubchem.compound:1145;pubchem.compound:6992089	chemspider:6031;chemspider:1113	hmdb:HMDB0000168;hmdb:HMDB0000925	kegg.compound:C00152;kegg.compound:C01104	
G6P	Metabolite	chebi:4170	""					wikidata:Q36461529	chebi:4170	inchikey:NBSCHQHZLSJFNQ-GASJEMHNSA-N	pubchem.compound:5958	chemspider:5743;chemspider:17216117	hmdb:HMDB0001401	kegg.compound:C00092	
F6P	Metabolite	chebi:16084	""					wikidata:Q27098371	chebi:16084	inchikey:BGWGXPAPYGQALX-ARQDHWQXSA-N	pubchem.compound:440641	chemspider:389526	hmdb:HMDB0003971	kegg.compound:C05345	
G3P	Metabolite	hmdb:HMDB0001112	""						chebi:29052	inchikey:LXJXRIRHZLFYRP-VKHMYHEASA-N	pubchem.compound:439168	chemspider:388314	hmdb:HMDB0001112	kegg.compound:C00118	
F1,6P	Metabolite	hmdb:HMDB0001058	""						chebi:28013	inchikey:RNBGYGVWRKECFJ-ARQDHWQXSA-N	pubchem.compound:10267	chemspider:9848	hmdb:HMDB0001058	kegg.compound:C05378	
2PG	Metabolite	hmdb:HMDB0000362	""						chebi:24344	inchikey:GXIURPTVHJPJLF-UHFFFAOYSA-N	pubchem.compound:59		hmdb:HMDB0000362		
1,3BPG	Metabolite	hmdb:HMDB0001270	""						chebi:16001	inchikey:LJQLQCAXBUHEAZ-UWTATZPHSA-N	pubchem.compound:439191		hmdb:HMDB0001270	kegg.compound:C00236	
3PG	Metabolite	hmdb:HMDB0000807	""						chebi:17050	inchikey:OSJPPGNTCRNQQC-UHFFFAOYSA-N	pubchem.compound:724	chemspider:704	hmdb:HMDB0000807	kegg.compound:C00597	
Lactate	Metabolite	hmdb:HMDB0000190	""						chebi:422	inchikey:JVTAAEKCZFNVCJ-REOHCLBHSA-N	pubchem.compound:107689	chemspider:96860	hmdb:HMDB0000190	kegg.compound:C00186	
Pyruvate	Metabolite	hmdb:HMDB0000243	""						chebi:32816	inchikey:LCTONWCANYUPML-UHFFFAOYSA-N	pubchem.compound:1060		hmdb:HMDB0000243	kegg.compound:C00022	
PEP	Metabolite	hmdb:HMDB0000263	""						chebi:44897	inchikey:DTBNBXWJWCWCIK-UHFFFAOYSA-N	pubchem.compound:1005	chemspider:980	hmdb:HMDB0000263	kegg.compound:C00074	
Acetyl-CoA	Metabolite	hmdb:HMDB0001206	""						chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	
Malate	Metabolite	hmdb:HMDB0000744	""												
OAA	Metabolite	hmdb:HMDB0000223	""						chebi:30744	inchikey:KHPXUQMNIQBQEV-UHFFFAOYSA-N	pubchem.compound:970	chemspider:945	hmdb:HMDB0000223	kegg.compound:C00036	
citrate	Metabolite	hmdb:HMDB0000094	""						chebi:30769	inchikey:KRKNYBCHXYNGOX-UHFFFAOYSA-N	pubchem.compound:311	chemspider:305	hmdb:HMDB0000094	kegg.compound:C00158	
fumarate	Metabolite	hmdb:HMDB0000134	""						chebi:18012	inchikey:VZCYOOQTPOCHFL-OWOJBTEDSA-N	pubchem.compound:444972	chemspider:10197150	hmdb:HMDB0000134	kegg.compound:C00122	
S-CoA	Metabolite	hmdb:HMDB0001022	"The ChEBI ID with the correct charge is: 57292"						chebi:15380	inchikey:VNOYUJKHFWYWIR-ITIYDSSPSA-N	pubchem.compound:92133	chemspider:83179	hmdb:HMDB0001022	kegg.compound:C00091	
serine	Metabolite	chebi:17822	""					wikidata:Q26997410	chebi:35243;chebi:17822	inchikey:MTCFGRXMJLQNBG-UHFFFAOYSA-N	pubchem.compound:6857552;pubchem.compound:617	chemspider:597		kegg.compound:C00716	lipidmaps:LMFA01100045
glycine	Metabolite	chebi:15428	""					wikidata:Q106345678;wikidata:Q620730	chebi:15428;chebi:57305	inchikey:DHMQDGOQFOQNFH-UHFFFAOYSA-N	pubchem.compound:750;pubchem.compound:5257127	chemspider:730	hmdb:HMDB0000123	kegg.compound:C00037	
S7P	Metabolite	cas:2646-35-7	""					wikidata:Q3040325	chebi:15721	inchikey:JDTUMPKOJBQPKX-GBNDHIKLSA-N	pubchem.compound:165007	chemspider:144663	hmdb:HMDB0001068	kegg.compound:C05382	
R5P	Metabolite	cas:3615-55-2	""					wikidata:Q27125661	chebi:58273	inchikey:PPQRONHOSHZGFQ-LMVFSUKVSA-L	pubchem.compound:21115541	chemspider:19971025			
6PGA	Metabolite	hmdb:HMDB0001316	""						chebi:48928	inchikey:BIRSGZKFKXLSJQ-SQOUGZDYSA-N	pubchem.compound:91493	chemspider:82615	hmdb:HMDB0001316	kegg.compound:C00345	
E4P	Metabolite	hmdb:HMDB0001321	""						chebi:48153	inchikey:NGHMDNPXVRFFGS-IUYQGCFVSA-N	pubchem.compound:122357	chemspider:109096	hmdb:HMDB0001321	kegg.compound:C00279	
Ri5P	Metabolite	cas:4151-19-3	""					wikidata:Q418886	chebi:17666;chebi:17363;chebi:37455;chebi:17797	inchikey:FNZLKVNUWIIPSJ-UHNVWZDZSA-N	pubchem.compound:439184	chemspider:388327	hmdb:HMDB0000618	kegg.compound:C01101;kegg.compound:C00117;kegg.compound:C00199	
glutamine	Metabolite	chebi:28300	""					wikidata:Q27103623	chebi:28300	inchikey:RSOHUXCZIQMEMQ-JLHYYAGUSA-N;inchikey:ZDXPYRJPNDTMRX-UHFFFAOYSA-N	pubchem.compound:738;pubchem.compound:25244553	chemspider:718	hmdb:HMDB0030886	kegg.compound:C00303	
Glutathione	Metabolite	chebi:16856	""					wikidata:Q116907	chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N	pubchem.compound:124886;pubchem.compound:25246407	chemspider:111188	hmdb:HMDB0000125	kegg.compound:C00051	
ROS	Metabolite	wikidata:Q424361	""					wikidata:Q424361	chebi:26523						
Proline	Metabolite	chebi:26271	""					wikidata:Q484583	chebi:26271	inchikey:ONIBWKKTOPOVIA-UHFFFAOYSA-N	pubchem.compound:25246272;pubchem.compound:614	chemspider:594	hmdb:HMDB0251528	kegg.compound:C16435	
GOT2	GeneProduct	ensembl:ENSG00000125166	""	ensembl:ENSG00000125166	ncbigene:2806	hgnc.symbol:GOT2	uniprot:H3BRE7;uniprot:P00505								
PPAT	GeneProduct	ensembl:ENSG00000128059	""	ensembl:ENSG00000128059	ncbigene:5471	hgnc.symbol:PPAT	uniprot:D6RE15;uniprot:Q06203;uniprot:A8K4H7;uniprot:D6RCC8								
PSAT1	GeneProduct	ensembl:ENSG00000135069	""	ensembl:ENSG00000135069	ncbigene:29968	hgnc.symbol:PSAT1	uniprot:Q9Y617;uniprot:A0A024R222;uniprot:A0A024R280								
GLUD1	GeneProduct	ensembl:ENSG00000148672	""	ensembl:ENSG00000148672	ncbigene:2746	hgnc.symbol:GLUD1	uniprot:A0A804HJD7;uniprot:P00367;uniprot:A0A804HHS2;uniprot:A0A804HIA0;uniprot:A0A804HLC0;uniprot:A0A804HJH3;uniprot:A0A804HHU3;uniprot:A0A804HKE0;uniprot:A0A804HJZ0;uniprot:E9KL48								
G6PD	GeneProduct	ensembl:ENSG00000160211	""	ensembl:ENSG00000160211	ncbigene:2539	hgnc.symbol:G6PD	uniprot:A0A8Q3WL80;uniprot:A0A8Q3WL93;uniprot:A0A8Q3WL83;uniprot:A0A8Q3SJB9;uniprot:A0A8Q3WL90;uniprot:A0A8Q3WLB9;uniprot:E7EUI8;uniprot:E7EM57;uniprot:P11413;uniprot:A0A8Q3SIN6;uniprot:E9PD92;uniprot:A0A384NL00;uniprot:A0A8Q3SIS5;uniprot:A0A8Q3WL95;uniprot:A0A8Q3WLT0								
GLS	GeneProduct	ensembl:ENSG00000115419	""	ensembl:ENSG00000115419	ncbigene:2744	hgnc.symbol:GLS	uniprot:A0A994J3S8;uniprot:B8ZZC5;uniprot:H7BZD1;uniprot:H7C201;uniprot:B7Z509;uniprot:O94925								
SLC1A5	GeneProduct	ensembl:ENSG00000105281	""	ensembl:ENSG00000105281	ncbigene:6510	hgnc.symbol:SLC1A5	uniprot:M0QXM4;uniprot:Q15758;uniprot:M0R144;uniprot:M0QX44								
PYCR1	GeneProduct	ensembl:ENSG00000183010	""	ensembl:ENSG00000183010	ncbigene:5831	hgnc.symbol:PYCR1	uniprot:A0A024R8U9;uniprot:J3QRZ0;uniprot:J3QL23;uniprot:J3QL24;uniprot:J3QKT4;uniprot:J3QL32;uniprot:J3QKT3;uniprot:J3KSA9;uniprot:J3KTA8;uniprot:J3KQ22;uniprot:E2QRB3;uniprot:J3QR88;uniprot:J3QLK9;uniprot:P32322								
HK3	GeneProduct	ensembl:ENSG00000160883	""	ensembl:ENSG00000160883	ncbigene:3101	hgnc.symbol:HK3	uniprot:H0YAG4;uniprot:H0Y9N6;uniprot:H0Y8U9;uniprot:P52790;uniprot:A0A024R7R1								
GPI	GeneProduct	ensembl:ENSG00000105220	""	ensembl:ENSG00000105220	ncbigene:2821	hgnc.symbol:GPI	uniprot:A0A2U3TZU2;uniprot:K7ERK8;uniprot:P06744;uniprot:K7ENA0;uniprot:A0A2R8Y6C7;uniprot:K7EQ48;uniprot:A0A2R8YF08;uniprot:K7ELR7;uniprot:K7EIL4;uniprot:K7EP41;uniprot:K7EPY4;uniprot:A0A0G2JLI6;uniprot:K7ERC6								
TIGAR	GeneProduct	ensembl:ENSG00000078237	""	ensembl:ENSG00000078237	ncbigene:57103	hgnc.symbol:TIGAR	uniprot:Q9NQ88;uniprot:A0A0U1RQD1								
PFKL	GeneProduct	ensembl:ENSG00000141959	""	ensembl:ENSG00000141959	ncbigene:5211	hgnc.symbol:PFKL	uniprot:P17858;uniprot:F8WEU2								
GAPDH	GeneProduct	ensembl:ENSG00000111640	""	ensembl:ENSG00000111640	ncbigene:2597	hgnc.symbol:GAPDH	uniprot:V9HVZ4;uniprot:P04406;uniprot:E7EUT5								
ALDOB	GeneProduct	ensembl:ENSG00000136872	""	ensembl:ENSG00000136872	ncbigene:229	hgnc.symbol:ALDOB	uniprot:A0A3B3ITZ0;uniprot:A0A3B3IS80;uniprot:P05062;uniprot:A0A024R145								
PGK1	GeneProduct	ensembl:ENSG00000102144	""	ensembl:ENSG00000102144	ncbigene:5230	hgnc.symbol:PGK1	uniprot:P00558;uniprot:V9HWF4								
