Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Moco	Metabolite	chebi:82685	"molybdenum, cofactor for XDH and ADO enzymes"					wikidata:Q27156210	chebi:82685	inchikey:QNGJROMMAHOOFQ-JSUDGWJLSA-J	pubchem.compound:139031788;pubchem.compound:86289927;pubchem.compound:135926548	chemspider:34448576			
PRPP	Metabolite	chebi:17111	""					wikidata:Q420633	chebi:17111	inchikey:PQGCEDQWHSBAJP-TXICZTDVSA-N	pubchem.compound:7339	chemspider:7062	hmdb:HMDB0000280	kegg.compound:C00119	
ATP	Metabolite	chebi:30616	""					wikidata:Q27113900	chebi:30616	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-J	pubchem.compound:5461108	chemspider:4574455			
XMP	Metabolite	chebi:57464	""					wikidata:Q27124710	chebi:57464	inchikey:DCTLYFZHFGENCW-UUOKFMHZSA-L	pubchem.compound:23421208;pubchem.compound:131770482	chemspider:10463791			
Methionine	Metabolite	chebi:57844	""					wikidata:Q106345486;wikidata:Q22124685	chebi:16643;chebi:57844	inchikey:FFEARJCKVFRZRR-BYPYZUCNSA-N	pubchem.compound:6137	chemspider:5907	hmdb:HMDB0000696	kegg.compound:C00073	
SAICARP	Metabolite	chebi:58443	""					wikidata:Q27125795	chebi:58443	inchikey:NAQGHJTUZRHGAC-ZZZDFHIKSA-J	pubchem.compound:86289088	chemspider:31150274			
Mg²⁺	Metabolite	wikidata:Q26987404	"Metal Ion"					wikidata:Q26987404	chebi:18420	inchikey:JLVVSXFLKOJNIY-UHFFFAOYSA-N	pubchem.compound:888	chemspider:865	hmdb:HMDB0000547	kegg.compound:C00305	
AICA-riboside	Metabolite	chebi:28498	""					wikidata:Q4671562	chebi:28498	inchikey:RTRQQBHATOEIAF-UUOKFMHZSA-N	pubchem.compound:17513	chemspider:16560	hmdb:HMDB0062179		
6-oxopyrimidine (M1)	Metabolite	inchikey:ORGWVAZZJZJVPV-UHFFFAOYSA-N	"Oxidize version of auglurant, N-(5-fluoropyridin-2-yl)-6-methyl-4-((6-oxo)1,6-dihydropyrimidin-5-yloxy)picolinamide, aka VU0652922; structure drawn based on Fig. 1 [PMID:28939686]"					wikidata:Q114197235		inchikey:ORGWVAZZJZJVPV-UHFFFAOYSA-N	pubchem.compound:146675119				
5-PRA	Metabolite	chebi:58681	"ChEBI for 5-phospho-β-D-ribosylamine that is used in the conversion from 5-PRA to GAR. The ChEBI for 5-PRA in the conversion from PRPP to 5-PRA is 58089 (5-phospho-D-ribosylamine)"					wikidata:Q27125956	chebi:58681	inchikey:SKCBPEVYGOQGJN-TXICZTDVSA-M	pubchem.compound:45266724	chemspider:26331297			
