Label	Type	ID	Database	
FOLH1	GeneProduct		
AgaP_AGAP001065	GeneProduct	1278659	Entrez Gene
ALDH1L1	GeneProduct		
TCN II	GeneProduct		
MTHFR	GeneProduct		
BHMT	GeneProduct		
DNMT1	GeneProduct		
MTR	GeneProduct		
MTRR	GeneProduct		
AgaP_AGAP002830	GeneProduct	1273131	Entrez Gene
AgaP_AGAP009786	GeneProduct	1279199	Entrez Gene
AgaP_AGAP001423	GeneProduct	1281753	Entrez Gene
AgaP_AGAP010278	GeneProduct	1279701	Entrez Gene
MTHFD1L	GeneProduct		
AgaP_AGAP000398	GeneProduct	1271848	Entrez Gene
DNMT3a	GeneProduct		
DNMT3b	GeneProduct		
AgaP_AGAP004677	GeneProduct	1275382	Entrez Gene
FTCD	GeneProduct		
AgaP_AGAP006824	GeneProduct	1270240	Entrez Gene
MTHFD1L	GeneProduct		
AgaP_AGAP002830	GeneProduct	1273131	Entrez Gene
MTHFD1L	GeneProduct		
AgaP_AGAP002830	GeneProduct	1273131	Entrez Gene
AgaP_AGAP000719	GeneProduct	1272312	Entrez Gene
AgaP_AGAP000792	GeneProduct	1272386	Entrez Gene
MAT2B	GeneProduct		
MAT1A	GeneProduct		
FTCD	GeneProduct		
Polyglutamate	Metabolite	25513-46-6	CAS
Monoglutamate	Metabolite	59-30-3	CAS
Tetrahydrofolate	Metabolite	135-16-0	CAS
Dihydrofolate	Metabolite	4033-27-6	CAS
5,10-Methylene Tetrahydrofolate	Metabolite	25513-46-6	CAS
5-Methyl Tetrahydrofolate	Metabolite	134-35-0	CAS
10-Formyl Tetrahydrofolate	Metabolite	2800-34-2	CAS
5,10-Methenyl Tetrahydrofolate	Metabolite	7444-29-3	CAS
Methionine	Metabolite	63-68-3	CAS
Betaine	Metabolite	107-43-7	CAS
S-Adenosylmethionine	Metabolite	29908-03-0	CAS
S-adenosylhomocysteine	Metabolite	979-92-0	CAS
Homocysteine	Metabolite	6027-13-0	CAS
AgaP_AGAP001124	GeneProduct	1282039	Entrez Gene
AgaP_AGAP004677	GeneProduct	1275382	Entrez Gene
SHMT2	GeneProduct		
AgaP_AGAP001124	GeneProduct	1282039	Entrez Gene
AgaP_AGAP010457	GeneProduct	1272582	Entrez Gene
AgaP_AGAP009786	GeneProduct	1279199	Entrez Gene
AgaP_AGAP010278	GeneProduct	1279701	Entrez Gene
AgaP_AGAP010278	GeneProduct	1279701	Entrez Gene
Serine	Metabolite	597	Chemspider
Glycine	Metabolite	730	Chemspider
Deoxythymidine monophosphate	Metabolite	315142	Chemspider
