ID	Database	Citation
1533953	Pubmed	"Mitochondrial genetics: a paradigm for aging and degenerative diseases? Wallace DC. Science. 1992 May 1;256(5057):628–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1533953"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1533953"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1533953"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7668820	Pubmed	"Aging, energy, and oxidative stress in neurodegenerative diseases. Beal MF. Ann Neurol. 1995 Sep;38(3):357–66.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7668820"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7668820"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7668820"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11015200	Pubmed	"Mapping the functional domains of elongation factor-2 kinase. Pavur KS, Petrov AN, Ryazanov AG. Biochemistry. 2000 Oct 10;39(40):12216–24.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11015200"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11015200"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11015200"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11278159	Pubmed	"Evidence for a mitochondrial oxidative phosphorylation defect in brains from patients with schizophrenia. Maurer I, Zierz S, Möller H. Schizophr Res. 2001 Mar 1;48(1):125–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11278159"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11278159"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11278159"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12171600	Pubmed	"Stress-induced regulation of eukaryotic elongation factor 2 kinase by SB 203580-sensitive and -insensitive pathways. Knebel A, Haydon CE, Morrice N, Cohen P. Biochem J. 2002 Oct 15;367(Pt 2):525–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12171600"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12171600"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12171600"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12194824	Pubmed	"Activation of AMP-activated protein kinase leads to the phosphorylation of elongation factor 2 and an inhibition of protein synthesis. Horman S, Browne G, Krause U, Patel J, Vertommen D, Bertrand L, et al. Curr Biol. 2002 Aug 20;12(16):1419–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12194824"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12194824"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12194824"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18337751	Pubmed	"cdc2-cyclin B regulates eEF2 kinase activity in a cell cycle- and amino acid-dependent manner. Smith EM, Proud CG. EMBO J. 2008 Apr 9;27(7):1005–16.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18337751"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18337751"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18337751"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21112387	Pubmed	"The channel-kinase TRPM7 regulates phosphorylation of the translational factor eEF2 via eEF2-k. Perraud AL, Zhao X, Ryazanov AG, Schmitz C. Cell Signal. 2011 Mar;23(3):586–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21112387"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21112387"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21112387"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21979464	Pubmed	"TRAP1 and the proteasome regulatory particle TBP7/Rpt3 interact in the endoplasmic reticulum and control cellular ubiquitination of specific mitochondrial proteins. Amoroso MR, Matassa DS, Laudiero G, Egorova AV, Polishchuk RS, Maddalena F, et al. Cell Death Differ. 2012 Apr;19(4):592–604.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21979464"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21979464"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21979464"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22329831	Pubmed	"Calcium/calmodulin stimulates the autophosphorylation of elongation factor 2 kinase on Thr-348 and Ser-500 to regulate its activity and calcium dependence. Tavares CDJ, O’Brien JP, Abramczyk O, Devkota AK, Shores KS, Ferguson SB, et al. Biochemistry. 2012 Mar 20;51(11):2232–45.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22329831"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22329831"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22329831"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
