Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
DNA	Metabolite	chebi:4705	""					wikidata:Q55978910	chebi:4705						
DNA double-strand breaks (DSB)	Metabolite	chebi:61120	""					wikidata:Q74552320	chebi:61120						
NBN	GeneProduct	ensembl:ENSG00000104320	""	ensembl:ENSG00000104320	ncbigene:4683	hgnc.symbol:NBN	uniprot:A0A8V8TM88;uniprot:A0A8V8TKV9;uniprot:E2QRP0;uniprot:A0A087X1V5;uniprot:A0A8V8TKY5;uniprot:A0A8V8TL95;uniprot:A0A8V8TM94;uniprot:A0A8V8TM80;uniprot:E5RGR7;uniprot:A0A0C4DG07;uniprot:A0A8V8TL98;uniprot:A0A8V8TKW6;uniprot:O60934;uniprot:E5RGU1;uniprot:A0A8V8TLA3;uniprot:A0A8V8TL91;uniprot:A0A8V8TKY0;uniprot:A0A8V8TMG0;uniprot:A0A8V8TMH1;uniprot:A0A8V8TMH6;uniprot:A0A8V8TMG6								
MDC1	GeneProduct	ensembl:ENSG00000137337	""	ensembl:ENSG00000137337	ncbigene:9656	hgnc.symbol:MDC1	uniprot:A2AB07;uniprot:Q14676;uniprot:A2AB06;uniprot:A0A1U9XBC1;uniprot:A2AB05;uniprot:H0Y6Z8								
ATM	GeneProduct	ensembl:ENSG00000149311	""	ensembl:ENSG00000149311	ncbigene:472	hgnc.symbol:ATM	uniprot:E9PIN0;uniprot:Q6P7P1;uniprot:Q13315;uniprot:A0A804HL86;uniprot:H0YDU7;uniprot:A0A087X0E9;uniprot:A0A6Q8PH76;uniprot:M0QXY8;uniprot:H0YEC6;uniprot:A0A024R3C7;uniprot:E9PRG7								
RAD54L	GeneProduct	ensembl:ENSG00000085999	""	ensembl:ENSG00000085999	ncbigene:8438	hgnc.symbol:RAD54L	uniprot:A0A087WW72;uniprot:A0A087X124;uniprot:A0A590UJ90;uniprot:A0A087WWG5;uniprot:A0A590UJJ7;uniprot:V9GYX6;uniprot:Q92698;uniprot:A0A087WV39;uniprot:A0A087WTB0;uniprot:A0A590UJQ8;uniprot:A0A590UJ71;uniprot:A0A087WVW5;uniprot:V9GYD3								
RAD51	GeneProduct	ensembl:ENSG00000051180	""	ensembl:ENSG00000051180	ncbigene:5888	hgnc.symbol:RAD51	uniprot:E9PJ30;uniprot:H0YD61;uniprot:E9PI54;uniprot:Q9NZG9;uniprot:E9PNT5;uniprot:Q06609								
RNF8	GeneProduct	ensembl:ENSG00000112130	""	ensembl:ENSG00000112130	ncbigene:9025	hgnc.symbol:RNF8	uniprot:C9J858;uniprot:H7C4L7;uniprot:F8WDH8;uniprot:F8WEW6;uniprot:O76064								
XRCC6	GeneProduct	ensembl:ENSG00000196419	""	ensembl:ENSG00000196419	ncbigene:2547	hgnc.symbol:XRCC6	uniprot:B1AHC9;uniprot:P12956;uniprot:A0A024R1N4								
XRCC5	GeneProduct	ensembl:ENSG00000079246	""	ensembl:ENSG00000079246	ncbigene:7520	hgnc.symbol:XRCC5	uniprot:C9JZ81;uniprot:H7C0H9;uniprot:P13010								
RNF168	GeneProduct	ensembl:ENSG00000163961	""	ensembl:ENSG00000163961	ncbigene:165918	hgnc.symbol:RNF168	uniprot:Q8IYW5;uniprot:F8WD60								
SETD2	GeneProduct	ensembl:ENSG00000181555	""	ensembl:ENSG00000181555	ncbigene:29072	hgnc.symbol:SETD2	uniprot:H7BXT4;uniprot:A0A8I5KV15;uniprot:H7BZ93;uniprot:Q9BYW2;uniprot:A0A8I5KYR1;uniprot:A0A8I5KPS6;uniprot:A0A8I5KNR2;uniprot:A0A8I5KQS3;uniprot:A0A8I5KW81;uniprot:A0A8I5KSB8;uniprot:A0A8I5KWD0;uniprot:H7C3H4;uniprot:C9JG86;uniprot:A0A8I5QJW6;uniprot:A0A1W2PPX9								
PRKDC	GeneProduct	ensembl:ENSG00000253729	""	ensembl:ENSG00000253729	ncbigene:5591	hgnc.symbol:PRKDC	uniprot:F5GX40;uniprot:H0YG84;uniprot:A0A8V8TMR1;uniprot:P78527								
NAP1L1	GeneProduct	ensembl:ENSG00000187109	""	ensembl:ENSG00000187109	ncbigene:4673	hgnc.symbol:NAP1L1	uniprot:P55209;uniprot:F8W118;uniprot:F8VY35;uniprot:F8W0J6;uniprot:F8VRJ2;uniprot:F8VV59;uniprot:H0YIV4;uniprot:F8VUX1;uniprot:F8W020;uniprot:H0YH88;uniprot:F5H4R6;uniprot:F8W543;uniprot:B7Z9C2;uniprot:F8VXI6;uniprot:F8VVB5;uniprot:H0YHC3;uniprot:A0A024RBB7;uniprot:B7Z4K9								
TP53BP1	GeneProduct	ensembl:ENSG00000067369	""	ensembl:ENSG00000067369	ncbigene:7158	hgnc.symbol:TP53BP1	uniprot:C9JXV0;uniprot:Q12888;uniprot:H7C3N7;uniprot:A6NNK5;uniprot:H7BZY0;uniprot:H7C495;uniprot:M0R142;uniprot:H7C151								
SSRP1	GeneProduct	ensembl:ENSG00000149136	""	ensembl:ENSG00000149136	ncbigene:6749	hgnc.symbol:SSRP1	uniprot:A0A024R4Z6;uniprot:A0A0U1RRK2;uniprot:E9PMD4;uniprot:E9PPZ7;uniprot:Q08945								
SUPT16H	GeneProduct	ensembl:ENSG00000092201	""	ensembl:ENSG00000092201	ncbigene:11198	hgnc.symbol:SUPT16H	uniprot:Q9Y5B9;uniprot:G3V401;uniprot:G3V5A4;uniprot:G3V2X0								
NASP	GeneProduct	ensembl:ENSG00000132780	""	ensembl:ENSG00000132780	ncbigene:4678	hgnc.symbol:NASP	uniprot:E9PI86;uniprot:P49321;uniprot:E9PJQ2;uniprot:Q5T626;uniprot:H0YF33;uniprot:E9PKR5;uniprot:E9PPR5;uniprot:E9PPQ8;uniprot:H0YDS9;uniprot:E9PQG5;uniprot:Q5T624;uniprot:E9PAU3;uniprot:E9PRH9;uniprot:E9PNB5								
H2A	Protein	uniprot:B2R5B3	""												
H2B	Protein	uniprot:B4DR52	""												
