Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Pyruvate	Metabolite	hmdb:HMDB0000243	""						chebi:32816;chebi:32816	inchikey:LCTONWCANYUPML-UHFFFAOYSA-N
F1-P	Metabolite	hmdb:HMDB0060467	""						chebi:18105;chebi:18105	inchikey:ZKLLSNQJRLJIGT-UYFOZJQFSA-N
3-PG	Metabolite	hmdb:HMDB0000807	""						chebi:17050;chebi:17050	inchikey:OSJPPGNTCRNQQC-UHFFFAOYSA-N
1,3-BPG	Metabolite	hmdb:HMDB0001270	""						chebi:16001;chebi:16001	inchikey:LJQLQCAXBUHEAZ-UWTATZPHSA-N
Fructose	Metabolite	hmdb:HMDB0000660	""						chebi:28645;chebi:28645	inchikey:RFSUNEUAIZKAJO-ARQDHWQXSA-N
Lactate	Metabolite	hmdb:HMDB0000190	""						chebi:422;chebi:422	inchikey:JVTAAEKCZFNVCJ-REOHCLBHSA-N
Glucose	Metabolite	hmdb:HMDB0000122	""						chebi:15903;chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N
PEP	Metabolite	hmdb:HMDB0000263	""						chebi:44897;chebi:44897	inchikey:DTBNBXWJWCWCIK-UHFFFAOYSA-N
PKM2	GeneProduct	uniprot:P14618	""	ensembl:ENSG00000067225	ncbigene:5315	hgnc.symbol:PKM	uniprot:P14618;uniprot:H3BN34;uniprot:H3BUW1;uniprot:B4DNK4;uniprot:H3BQZ3;uniprot:A0A804F6T5;uniprot:H3BT25;uniprot:H3BU13;uniprot:H3BQ34;uniprot:A0A024R5Z9;uniprot:H3BTJ2;uniprot:A0A804F729;uniprot:H3BTN5;uniprot:V9HWB8			
KHKC	GeneProduct	uniprot:P50053	""	ensembl:ENSG00000138030	ncbigene:3795	hgnc.symbol:KHK	uniprot:A0A140VJM6;uniprot:C9JDL1;uniprot:P50053			
KHKA	GeneProduct	uniprot:P50053	""	ensembl:ENSG00000138030	ncbigene:3795	hgnc.symbol:KHK	uniprot:A0A140VJM6;uniprot:C9JDL1;uniprot:P50053			
PGK1	GeneProduct	uniprot:P00558	""	ensembl:ENSG00000102144	ncbigene:5230	hgnc.symbol:PGK1	uniprot:P00558;uniprot:V9HWF4			
SNAP-23	Protein	uniprot:O00161	""	ensembl:ENSG00000092531	ncbigene:8773	hgnc.symbol:SNAP23	uniprot:A0A024R9R8;uniprot:A8K287;uniprot:O00161;uniprot:H3BP15;uniprot:H3BPJ0;uniprot:H3BV99;uniprot:H3BQY9;uniprot:H3BU94;uniprot:H3BM38;uniprot:H3BR99;uniprot:H3BNG6;uniprot:H3BR18;uniprot:H3BNE1			
PAK2	Protein	uniprot:Q13177	""	ensembl:ENSG00000180370	ncbigene:5062	hgnc.symbol:PAK2	uniprot:H7C1X3;uniprot:Q13177			
Bub3	Protein	uniprot:O43684	""	ensembl:ENSG00000154473	ncbigene:9184	hgnc.symbol:BUB3	uniprot:O43684;uniprot:J3QSX4;uniprot:A0A140VJF3;uniprot:J3QT28			
PDHK1	Protein	uniprot:Q15118	""	ensembl:ENSG00000152256	ncbigene:5163	hgnc.symbol:PDK1	uniprot:Q15118;uniprot:C9JKT3;uniprot:F8WC75;uniprot:F8WEJ6;uniprot:C9IYB4			
PRPS1	Protein	uniprot:P60891	""	ensembl:ENSG00000147224	ncbigene:5631	hgnc.symbol:PRPS1	uniprot:A0A2R8Y7H4;uniprot:B1ALA9;uniprot:A0A6Q8PFD1;uniprot:A0A6Q8PHI4;uniprot:A0A6Q8PFD7;uniprot:Q15244;uniprot:A0A6Q8PHK9;uniprot:B1ALA7;uniprot:A0A0A0MRQ9;uniprot:A0A6Q8PGF9;uniprot:A0A6Q8PG82;uniprot:A0A6Q8PEU0;uniprot:P60891;uniprot:A0A6Q8PG31;uniprot:A0A6Q8PG13;uniprot:A0A6Q8PGP2;uniprot:A0A6Q8PGX9;uniprot:A0A6Q8PG33			
AKT1S1	Protein	uniprot:Q96B36	""	ensembl:ENSG00000204673	ncbigene:84335	hgnc.symbol:AKT1S1	uniprot:A0A024QZF6;uniprot:H9KV91;uniprot:M0R2V8;uniprot:Q96B36			
H3 	Protein	uniprot:P84243	""	ensembl:ENSG00000163041;ensembl:ENSG00000132475	ncbigene:3020;ncbigene:3021	hgnc.symbol:H3-3A;hgnc.symbol:H3-3B	uniprot:P84243;uniprot:K7EP01;uniprot:B2R4P9;uniprot:K7EMV3;uniprot:A0A590UJJ6;uniprot:K7EK07;uniprot:B4DEB1;uniprot:K7ES00			
MLC2	Protein	uniprot:P10916	""	ensembl:ENSG00000111245	ncbigene:4633	hgnc.symbol:MYL2	uniprot:P10916;uniprot:A0A590UJU8;uniprot:A0A590UK07;uniprot:G3V1V8;uniprot:Q6IB42			
STAT3	Protein	uniprot:P40763	""	ensembl:ENSG00000168610	ncbigene:6774	hgnc.symbol:STAT3	uniprot:G8JLH9;uniprot:A0A7I2V4F6;uniprot:A0A7I2V4C8;uniprot:A0A7I2V3V0;uniprot:P40763;uniprot:A0A7I2V2T1;uniprot:A0A7I2V395;uniprot:A0A7I2V552;uniprot:A0A7I2V444;uniprot:A0A7I2V4R2;uniprot:A0A7I2YQR5;uniprot:A0A7I2V4R3;uniprot:A0A7I2YQI1;uniprot:A0A7I2YQD2;uniprot:A0A7I2V2G1;uniprot:A0A7I2V5N9			
