Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Pi	Metabolite	chebi:18367	"Assuming this is Phosphate ion"					wikidata:Q177811	chebi:18367	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-K	pubchem.compound:1061	chemspider:1032		kegg.compound:C00009	
L-leucine	Metabolite	chebi:15603	""					wikidata:Q483745;wikidata:Q106345666	chebi:15603;chebi:57427	inchikey:ROHFNLRQFUQHCH-YFKPBYRVSA-N	pubchem.compound:6106	chemspider:5880	hmdb:HMDB0000687	kegg.compound:C00123	
ROS	Metabolite	wikidata:Q424361	""					wikidata:Q424361	chebi:26523						
cysteine	Metabolite	chebi:15356	""					wikidata:Q27089394	chebi:15356;chebi:35237	inchikey:XUJNEKJLAYXESH-UHFFFAOYSA-N	pubchem.compound:594;pubchem.compound:5260155	chemspider:574	hmdb:HMDB0251515	kegg.compound:C00736	
L-Isoleucine	Metabolite	chebi:17191	""					wikidata:Q106345669;wikidata:Q484940	chebi:17191;chebi:58045	inchikey:AGPKZVBTJJNPAG-WHFBIAKZSA-N	pubchem.compound:6306;pubchem.compound:7043901	chemspider:6067	hmdb:HMDB0000172	kegg.compound:C00407	lipidmaps:LMFA01100047
L-tyrosine	Metabolite	chebi:17895	""					wikidata:Q188017;wikidata:Q106345477	chebi:58315;chebi:17895	inchikey:OUYCCCASQSFEME-QMMMGPOBSA-N	pubchem.compound:6057;pubchem.compound:6942100	chemspider:5833	hmdb:HMDB0000158	kegg.compound:C00082	
L-Valine	Metabolite	chebi:16414	""					wikidata:Q72516000;wikidata:Q106345667;wikidata:Q483752	chebi:16414;chebi:57762	inchikey:KZSNJWFQEVHDMF-BYPYZUCNSA-N	pubchem.compound:88733505;pubchem.compound:6287;pubchem.compound:6971018	chemspider:6050	hmdb:HMDB0000883	kegg.compound:C00183	
L-tryptophan	Metabolite	chebi:16828	""					wikidata:Q106345470;wikidata:Q181003	chebi:57912;chebi:16828	inchikey:QIVBCDIJIAJPQS-VIFPVBQESA-N	pubchem.compound:6305;pubchem.compound:6923516	chemspider:6066	hmdb:HMDB0000929	kegg.compound:C00078	
L-threonine	Metabolite	chebi:16857	""					wikidata:Q186521;wikidata:Q106345476	chebi:57926;chebi:16857	inchikey:AYFVYJQAPQTCCC-GBXIJSLDSA-N	pubchem.compound:6288;pubchem.compound:6971019	chemspider:6051	hmdb:HMDB0000167	kegg.compound:C00188	
L-alanine	Metabolite	chebi:16977	""					wikidata:Q218642;wikidata:Q106345485	chebi:16977;chebi:57972	inchikey:QNAYBMKLOCPYGJ-REOHCLBHSA-N	pubchem.compound:5950;pubchem.compound:7311724	chemspider:5735	hmdb:HMDB0000161	kegg.compound:C00041	
L-glutamine	Metabolite	chebi:18050	""					wikidata:Q106345471;wikidata:Q181619	chebi:18050;chebi:58359	inchikey:ZDXPYRJPNDTMRX-VKHMYHEASA-N	pubchem.compound:5961;pubchem.compound:6992086	chemspider:5746	hmdb:HMDB0000641	kegg.compound:C00064	
L-asparagine	Metabolite	chebi:17196	""					wikidata:Q419802;wikidata:Q29519883;wikidata:Q106345612	chebi:15724;chebi:17196;chebi:58048	inchikey:UYPYRKYUKCHHIB-UHFFFAOYSA-N;inchikey:DCXYFEDJOCDNAF-REOHCLBHSA-N	pubchem.compound:6267;pubchem.compound:1145;pubchem.compound:6992089	chemspider:6031;chemspider:1113	hmdb:HMDB0000168;hmdb:HMDB0000925	kegg.compound:C00152;kegg.compound:C01104	
ADP	Metabolite	hmdb:HMDB0001341	""						chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N	pubchem.compound:6022	chemspider:5800	hmdb:HMDB0001341	kegg.compound:C00008	
