ID	Database	Citation
map05223	KEGG Pathway	
12024041	Pubmed	"The RASSF1A tumor suppressor blocks cell cycle progression and inhibits cyclin D1 accumulation. Shivakumar L, Minna J, Sakamaki T, Pestell R, White MA. Mol Cell Biol. 2002 Jun;22(12):4309–18.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12024041"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12024041"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12024041"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15948711	Pubmed	"Methylation of the tumor suppressor gene RASSF1A in human tumors. Pfeifer GP, Dammann R. Biochemistry (Mosc). 2005 May;70(5):576–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15948711"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15948711"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/15948711"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17328863	Pubmed	"Induction of apoptosis by tumor suppressor FHIT via death receptor signaling pathway in human lung cancer cells. Deng WG, Nishizaki M, Fang B, Roth JA, Ji L. Biochem Biophys Res Commun. 2007 Apr 20;355(4):993–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17328863"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17328863"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17328863"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17625570	Pubmed	"Identification of the transforming EML4-ALK fusion gene in non-small-cell lung cancer. Soda M, Choi YL, Enomoto M, Takada S, Yamashita Y, Ishikawa S, et al. Nature. 2007 Aug 2;448(7153):561–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17625570"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17625570"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/17625570"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17878233	Pubmed	"The RASSF1A tumor suppressor. Donninger H, Vos MD, Clark GJ. J Cell Sci. 2007 Sep 15;120(Pt 18):3163–72.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17878233"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17878233"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/17878233"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20418096	Pubmed	"The biology and treatment of EML4-ALK non-small cell lung cancer. Sasaki T, Rodig SJ, Chirieac LR, Jänne PA. Eur J Cancer. 2010 Jul;46(10):1773–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20418096"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20418096"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20418096"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20979469	Pubmed	"Anaplastic lymphoma kinase inhibition in non-small-cell lung cancer. Kwak EL, Bang YJ, Camidge DR, Shaw AT, Solomon B, Maki RG, et al. N Engl J Med. 2010 Oct 28;363(18):1693–703.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20979469"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20979469"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/20979469"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23322901	Pubmed	"Molecular pathways: current role and future directions of the retinoic acid pathway in cancer prevention and treatment. Connolly RM, Nguyen NK, Sukumar S. Clin Cancer Res. 2013 Apr 1;19(7):1651–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23322901"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23322901"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23322901"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25514926	Pubmed	"PhosphoSitePlus, 2014: mutations, PTMs and recalibrations. Hornbeck PV, Zhang B, Murray B, Kornhauser JM, Latham V, Skrzypek E. Nucleic Acids Res. 2015 Jan;43(Database issue):D512-20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25514926"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25514926"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25514926"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
