Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
STAT5A	GeneProduct	ncbigene:490968	""	ensembl:ENSCAFG00845009709	ncbigene:490968		uniprot:A0A8I3N824;uniprot:A0A8C0R9H6;uniprot:A0A8C0LS22;uniprot:A0A8I3RVE7;uniprot:A0A8I3N8X4								
LPIN2	GeneProduct	ncbigene:607640	""	ensembl:ENSCAFG00845002673	ncbigene:607640		uniprot:A0A8I3RQV6;uniprot:A0A8C0RHZ1;uniprot:A0A8I3MLN7								
DDIT3	GeneProduct	ncbigene:607439	""	ensembl:ENSCAFG00845012093	ncbigene:607439		uniprot:A0A8C0MS70;uniprot:A0A8I3NHJ0								
WNT5B	GeneProduct	ncbigene:486756	""	ensembl:ENSCAFG00845029513	ncbigene:486756	hgnc.symbol:WNT5B	uniprot:A0A8C0P2G8;uniprot:A0A8I3Q0D8;uniprot:A0A8I3QTC6								
RORA	GeneProduct	ncbigene:478328	""												
NR3C1	GeneProduct	ncbigene:478047	""	ensembl:ENSCAFG00845019024	ncbigene:478047		uniprot:A0A8I3PDL1;uniprot:A0A8I3P8F8;uniprot:A0A8C0QLS2;uniprot:A0A8C0RBL4								
FOXO1	GeneProduct	ncbigene:477295	""	ensembl:ENSCAFG00845024108	ncbigene:477295	hgnc.symbol:FOXO1	uniprot:A0A8I3PLD0;uniprot:A0A8C0P3Z1								
DVL1	GeneProduct	ncbigene:489593	""												
SOCS1	GeneProduct	ncbigene:490006	""												
KLF6	GeneProduct	ncbigene:487151	""	ensembl:ENSCAFG00845003083	ncbigene:487151		uniprot:A0A8C0PUU1;uniprot:A0A8I3MJ69;uniprot:A0A8C0PZ30;uniprot:A0A8I3MQ03;uniprot:A0A8I3MUU4								
BMP4	GeneProduct	ncbigene:490695	""	ensembl:ENSCAFG00845004370	ncbigene:490695		uniprot:A0A8I3MKS3;uniprot:A0A8C0M2B6								
IRS1	GeneProduct	ncbigene:486148	""	ensembl:ENSCAFG00845015145	ncbigene:486148	hgnc.symbol:IRS1	uniprot:A0A8I3NVW9								
OSM	GeneProduct	ncbigene:611921	""	ensembl:ENSCAFG00845030908	ncbigene:611921		uniprot:A0A8C0TGW0;uniprot:A0A8I3Q5M1								
ID3	GeneProduct	ncbigene:403547	""	ensembl:ENSCAFG00845015085	ncbigene:403547		uniprot:Q712G9								
AGT	GeneProduct	ncbigene:403783	""	ensembl:ENSCAFG00845001060	ncbigene:403783	hgnc.symbol:AGT	uniprot:A0A8I3RR88;uniprot:A0A8C0PY30								
KLF7	GeneProduct	ncbigene:478885	""	ensembl:ENSCAFG00845021900	ncbigene:478885		uniprot:A0A8I3PEF1;uniprot:A0A8C0TVN4								
PPARG	GeneProduct	ncbigene:403606	""	ensembl:ENSCAFG00845029007	ncbigene:403606		uniprot:A0A8I3Q661;uniprot:A0A8I3QRC2;uniprot:A0A8C0PFP1								
KLF15	GeneProduct	ncbigene:609067	""	ensembl:ENSCAFG00845011948	ncbigene:609067		uniprot:A0A8C0MPL9;uniprot:A0A8I3NF89;uniprot:A0A8I3NLQ6;uniprot:A0A8C0MPQ7								
IGF1	GeneProduct	ncbigene:610255	""	ensembl:ENSCAFG00845009366	ncbigene:610255		uniprot:A0A8C0SXH2;uniprot:A0A8I3NBK5;uniprot:A0A8I3NN66;uniprot:A0A8I3NBV2;uniprot:A0A8C0SXI4;uniprot:P33712;uniprot:A0A8I3N8M8;uniprot:A0A8C0SXL0								
ADIPOQ	GeneProduct	ncbigene:403625	""	ensembl:ENSCAFG00845021949	ncbigene:403625		uniprot:A0A8C0SXA1;uniprot:A0A8I3PEP4;uniprot:A0A0B4J198;uniprot:A0A8I3PIE0								
RARA	GeneProduct	ncbigene:480526	""	ensembl:ENSCAFG00845008607	ncbigene:480526		uniprot:A0A8I3NKX7;uniprot:A0A8I3MYI9;uniprot:A0A8I3N8T8;uniprot:A0A8C0NET5;uniprot:A0A8C0PP63;uniprot:A0A8C0PJU7								
NR2F1	GeneProduct	ncbigene:488908	""	ensembl:ENSCAFG00845015564	ncbigene:488908		uniprot:A0A8I3NLS0;uniprot:A0A8C0MSY8;uniprot:A0A8I3NLV5;uniprot:A0A8C0Q1D6;uniprot:A0A8I3NY80								
SPOCK1	GeneProduct	ncbigene:474688	""	ensembl:ENSCAFG00845016123	ncbigene:474688	hgnc.symbol:SPOCK1	uniprot:A0A8I3P1Y3;uniprot:A0A8I3P7M1;uniprot:A0A8C0SAY0								
ASIP	GeneProduct	ncbigene:492296	""	ensembl:ENSCAFG00845015715	ncbigene:492296		uniprot:A0A8I3NNG8;uniprot:A0A8C0NZA0								
WNT1	GeneProduct	ncbigene:486560	""	ensembl:ENSCAFG00845022557	ncbigene:486560	hgnc.symbol:WNT1	uniprot:A0A8I3PGI7								
INS	GeneProduct	ncbigene:483665	""	ensembl:ENSCAFG00845011141	ncbigene:483665		uniprot:P01321								
STAT2	GeneProduct	ncbigene:481111	""	ensembl:ENSCAFG00845008098	ncbigene:481111	hgnc.symbol:STAT2	uniprot:A0A8I3N2N6;uniprot:A0A8I3N7X7								
SOCS3	GeneProduct	ncbigene:442949	""	ensembl:ENSCAFG00845014621	ncbigene:442949		uniprot:A0A8I3NU62;uniprot:A0A8C0M019								
STAT5B	GeneProduct	ncbigene:490969	""	ensembl:ENSCAFG00845009970	ncbigene:490969		uniprot:A0A8I3RXG9;uniprot:A0A8C0S0Y3;uniprot:A0A8I3N974								
EBF1	GeneProduct	ncbigene:479312	""	ensembl:ENSCAFG00845001379	ncbigene:479312		uniprot:A0A8I3MDQ3;uniprot:A0A8C0QAT2;uniprot:A0A8I3MIW8;uniprot:A0A8C0NHG3;uniprot:A0A8I3MFU0;uniprot:A0A8I3RRH0;uniprot:A0A8C0RJ01								
CNTFR	GeneProduct	ncbigene:442941	""	ensembl:ENSCAFG00845024273	ncbigene:442941		uniprot:A0A8I3PMD2;uniprot:Q71DR4;uniprot:A0A8I3PRH6;uniprot:A0A8C0MFX1								
FOXC2	GeneProduct	ncbigene:489671	""												
GDF10	GeneProduct	ncbigene:611168	""	ensembl:ENSCAFG00845008410	ncbigene:611168	hgnc.symbol:GDF10	uniprot:A0A8I3N6I7								
CTNNB1	GeneProduct	ncbigene:477032	""	ensembl:ENSCAFG00845017609	ncbigene:477032		uniprot:A0A8I3S2U2;uniprot:A0A8I3NUM7;uniprot:A0A8I3P3V9								
PTGIS	GeneProduct	ncbigene:485919	""												
PNPLA3	GeneProduct	ncbigene:609368	""	ensembl:ENSCAFG00845012819	ncbigene:609368	hgnc.symbol:PNPLA3	uniprot:A0A8I3NMZ7;uniprot:A0A8C0SBR1;uniprot:A0A8C0SBR2;uniprot:A0A8I3NNR8								
PRLR	GeneProduct	ncbigene:479363	""	ensembl:ENSCAFG00845000774	ncbigene:479363		uniprot:A0A8C0S720;uniprot:A0A8I3MFS4;uniprot:A0A8I3MFV1;uniprot:A0A8I3RR23;uniprot:A0A8C0S757;uniprot:A0A8C0S6N3								
IRS2	GeneProduct	ncbigene:485548	""	ensembl:ENSCAFG00845018486	ncbigene:485548	hgnc.symbol:IRS2	uniprot:A0A8I3PBK7;uniprot:A0A8I3PDS6;uniprot:A0A8I3S0I1								
LPL	GeneProduct	ncbigene:403626	""	ensembl:ENSCAFG00845029377	ncbigene:403626		uniprot:A0A8C0TU24;uniprot:A0A8I3QSJ6;uniprot:A0A8I3Q1E8								
SFRP4	GeneProduct	ncbigene:483258	""	ensembl:ENSCAFG00845022126	ncbigene:483258	hgnc.symbol:SFRP4	uniprot:A0A8I3S2W9;uniprot:A0A8C0P4I1								
ADFP	GeneProduct	ncbigene:474720	""												
HNF1A	GeneProduct	ncbigene:486303	""	ensembl:ENSCAFG00845030116	ncbigene:486303	hgnc.symbol:HNF1A	uniprot:A0A8I3SCK3;uniprot:A0A8C0TG25								
NCOR2	GeneProduct	ncbigene:486242	""	ensembl:ENSCAFG00845016132	ncbigene:486242	hgnc.symbol:NCOR2	uniprot:A0A8I3S1Z7;uniprot:A0A8I3NQ55								
SP1	GeneProduct	ncbigene:486507	""	ensembl:ENSCAFG00845019670	ncbigene:486507	hgnc.symbol:SP1	uniprot:A0A8I3S186								
HIF1A	GeneProduct	ncbigene:480348	""	ensembl:ENSCAFG00845023223	ncbigene:480348		uniprot:A0A8C0QCT6;uniprot:A0A8I3PI05;uniprot:A0A8I3PEV3;uniprot:A0A8C0Q0U1								
BMP2	GeneProduct	ncbigene:477162	""	ensembl:ENSCAFG00845027004	ncbigene:477162	hgnc.symbol:BMP2	uniprot:A0A8I3PXE9;uniprot:A0A8I3QCM6								
LMNA	GeneProduct	ncbigene:480124	""	ensembl:ENSCAFG00845010163	ncbigene:480124		uniprot:A0A8I3NEK0;uniprot:A0A8C0TCD0;uniprot:A0A8I3NEG5								
NCOR1	GeneProduct	ncbigene:479515	""	ensembl:ENSCAFG00845004553	ncbigene:479515		uniprot:A0A8C0MAF2;uniprot:A0A8I3MV01;uniprot:A0A8I3MU45;uniprot:A0A8I3MNL8;uniprot:A0A8C0M5S1;uniprot:A0A8C0M696;uniprot:A0A8I3MT96;uniprot:A0A8I3MQT3;uniprot:A0A8I3MTS1								
CISD1	GeneProduct	ncbigene:479212	""												
