Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
iodide	Metabolite	chebi:16382	""					wikidata:Q407654	chebi:16382	inchikey:XMBWDFGMSWQBCA-UHFFFAOYSA-M	pubchem.compound:30165	chemspider:28015	hmdb:HMDB0012238	kegg.compound:C00708	
T3	Metabolite	chebi:18258	""					wikidata:Q106345628;wikidata:Q327362	chebi:533015;chebi:18258	inchikey:AUYYCJSJGJYCDS-LBPRGKRZSA-N	pubchem.compound:5920;pubchem.compound:7048703	chemspider:5707	hmdb:HMDB0000265	kegg.compound:C02465	
MIT	Metabolite	chebi:25400	""						chebi:25400						
T4	Metabolite	chebi:18332	""					wikidata:Q773449;wikidata:Q106345689	chebi:18332;chebi:58448	inchikey:XUIIKFGFIJCVMT-LBPRGKRZSA-N	pubchem.compound:25201348;pubchem.compound:5819	chemspider:5614	hmdb:HMDB0000248	kegg.compound:C01829	
DAG	Metabolite	chebi:18035	""					wikidata:Q161466	chebi:18035					kegg.compound:C00165	lipidmaps:LMGL0201
Norepinephrine	Metabolite	chebi:33569	""					wikidata:Q27087994	chebi:33569	inchikey:SFLSHLFXELFNJZ-UHFFFAOYSA-N	pubchem.compound:951	chemspider:926			
TBG bound T4	Metabolite	chebi:75602	""					wikidata:Q27145419	chebi:75602	inchikey:GDPJWJXLKPPEKK-SJAYXVESSA-N	pubchem.compound:11967651	chemspider:10141633			
NADP+	Metabolite	chebi:18009	""					wikidata:Q26987754	chebi:18009	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-O	pubchem.compound:5886	chemspider:5675	hmdb:HMDB0000217;hmdb:HMDB0304435	kegg.compound:C00006	
TG	Metabolite	chebi:17855	""					wikidata:Q186319	chebi:17855					kegg.compound:C00422	lipidmaps:LMGL0301;lipidmaps:LMGL03010000
cAMP	Metabolite	chebi:17489	""					wikidata:Q210041	chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N	pubchem.compound:6076	chemspider:5851	hmdb:HMDB0000058	kegg.compound:C00575	
H⁺	Metabolite	chebi:15378	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
