Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
6P gluconate	Metabolite	chebi:48928	"6-Phospho-D-gluconate"					wikidata:Q245501	chebi:48928	inchikey:BIRSGZKFKXLSJQ-SQOUGZDYSA-N	pubchem.compound:91493	chemspider:82615	hmdb:HMDB0001316	kegg.compound:C00345	
1,3-biphosphoglycerate	Metabolite	chebi:89363	""					wikidata:Q1020557	chebi:89363	inchikey:LJQLQCAXBUHEAZ-UHFFFAOYSA-N	pubchem.compound:683	chemspider:21230406;chemspider:663	hmdb:HMDB0001270		
G6P	Metabolite	hmdb:HMDB0001401	""						chebi:4170	inchikey:NBSCHQHZLSJFNQ-GASJEMHNSA-N	pubchem.compound:5958	chemspider:5743	hmdb:HMDB0001401	kegg.compound:C00092	
NAD+	Metabolite	chebi:15846	""					wikidata:Q26987253	chebi:15846	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O	pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
Alanine	Metabolite	chebi:16449	""					wikidata:Q27101911	chebi:16449;chebi:66916	inchikey:QNAYBMKLOCPYGJ-UHFFFAOYSA-N	pubchem.compound:602;pubchem.compound:57383916	chemspider:582	hmdb:HMDB0062251	kegg.compound:C01401	
3-Phosphoglycerate	Metabolite	chebi:17050	""					wikidata:Q32904835	chebi:17050	inchikey:OSJPPGNTCRNQQC-UHFFFAOYSA-N	pubchem.compound:724	chemspider:704	hmdb:HMDB0000807	kegg.compound:C00597	
D-Fructose-6-phosphate	Metabolite	chebi:15946	""					wikidata:Q32039197	chebi:15946	inchikey:GSXOAOHZAIYLCY-HSUXUTPPSA-N	pubchem.compound:69507	chemspider:62713	hmdb:HMDB0000124	kegg.compound:C00085	
Xylulose	Metabolite	chebi:27353	""					wikidata:Q46223777	chebi:27353						
ribulose	Metabolite	chebi:28721	""					wikidata:Q57830363	chebi:28721					kegg.compound:C05052	
Glycogen	Metabolite	chebi:28087	""					wikidata:Q174936	chebi:28087	inchikey:BYSGBSNPRWKUQH-UJDJLXLFSA-N	pubchem.compound:439177	chemspider:388322	hmdb:HMDB0000757	kegg.compound:C00182	
