Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
C3	GeneProduct	ncbigene:718	""	ensembl:ENSG00000125730	ncbigene:718	hgnc.symbol:C3	uniprot:V9HWA9;uniprot:P01024;uniprot:M0R0Q9;uniprot:A0A8Q3WKN7;uniprot:M0QXZ3;uniprot:A0A8Q3SI05;uniprot:M0R1Q1;uniprot:A0A8Q3WLS3;uniprot:A0A8Q3WM02;uniprot:A0A8Q3SI34;uniprot:A0A8Q3SI45;uniprot:M0QYC8;uniprot:A0A8Q3SI22								
C5	GeneProduct	ncbigene:727	""	ensembl:ENSG00000106804	ncbigene:727	hgnc.symbol:C5	uniprot:A0A8V8TMU5;uniprot:A0A8V8TN26;uniprot:A0A8Q3SIH6;uniprot:A0A8Q3SID6;uniprot:P01031								
C6	GeneProduct	ncbigene:729	""	ensembl:ENSG00000039537	ncbigene:729	hgnc.symbol:C6	uniprot:C9JC72;uniprot:C9JX36;uniprot:P13671								
C7	GeneProduct	ncbigene:730	""	ensembl:ENSG00000112936	ncbigene:730	hgnc.symbol:C7	uniprot:A0A8Q3SIM0;uniprot:P10643;uniprot:A0A8Q3WL76								
IL1A	GeneProduct	ncbigene:3552	""	ensembl:ENSG00000115008	ncbigene:3552	hgnc.symbol:IL1A	uniprot:P01583								
KNG1	GeneProduct	ncbigene:3827	""	ensembl:ENSG00000113889	ncbigene:3827	hgnc.symbol:KNG1	uniprot:P01042								
IL6	GeneProduct	ncbigene:3569	""	ensembl:ENSG00000136244	ncbigene:3569	hgnc.symbol:IL6	uniprot:A0A8Q3SJL1;uniprot:B5MCZ3;uniprot:C9J5B0;uniprot:B5MC21;uniprot:B4DNV3;uniprot:P05231;uniprot:B5MC14;uniprot:Q75MH2								
IL8	GeneProduct	ncbigene:3576	""	ensembl:ENSG00000169429	ncbigene:3576	hgnc.symbol:CXCL8	uniprot:C9J4T6;uniprot:A0A024RDA5;uniprot:P10145;uniprot:A0A8Q3SIG6								
TNF	GeneProduct	ncbigene:7124	""	ensembl:ENSG00000232810	ncbigene:7124	hgnc.symbol:TNF	uniprot:A0A8V8TNL2;uniprot:Q5STB3;uniprot:P01375								
SELPLG	GeneProduct	ncbigene:6404	""	ensembl:ENSG00000110876	ncbigene:6404	hgnc.symbol:SELPLG	uniprot:A0A0C4DFY0;uniprot:Q14242								
SELP	GeneProduct	ncbigene:6403	""	ensembl:ENSG00000174175	ncbigene:6403	hgnc.symbol:SELP	uniprot:Q5R349;uniprot:F6VVT6;uniprot:P16109;uniprot:Q5R345;uniprot:A0A024R8Y9;uniprot:Q5R341;uniprot:Q5R342								
ICAM1	GeneProduct	ncbigene:3383	""	ensembl:ENSG00000090339	ncbigene:3383	hgnc.symbol:ICAM1	uniprot:A0A384MEK5;uniprot:K7EKL8;uniprot:E7ESS4;uniprot:P05362								
ITGAL	GeneProduct	ncbigene:3683	""	ensembl:ENSG00000005844	ncbigene:3683	hgnc.symbol:ITGAL	uniprot:A0A7I2V4B0;uniprot:B4DQ77;uniprot:H3BUT3;uniprot:H3BNL5;uniprot:H3BS37;uniprot:A0A7I2V498;uniprot:B4E021;uniprot:P20701;uniprot:I3L468;uniprot:I3L1D1;uniprot:A0A7I2V582;uniprot:A0A7I2V5G1								
ITGB2	GeneProduct	ncbigene:3689	""	ensembl:ENSG00000160255	ncbigene:3689	hgnc.symbol:ITGB2	uniprot:E5RGK9;uniprot:P05107;uniprot:J3KNI6;uniprot:A0A494C0X7;uniprot:E5RHE6;uniprot:E5RIG7;uniprot:E5RIE4;uniprot:E5RFI0;uniprot:E5RK25;uniprot:D3DSM0;uniprot:E5RHT0;uniprot:E5RK54;uniprot:A8MVG7;uniprot:E7EVZ9								
VCAM1	GeneProduct	ncbigene:7412	""	ensembl:ENSG00000162692	ncbigene:7412	hgnc.symbol:VCAM1	uniprot:A0A3B3ISS8;uniprot:P19320;uniprot:E9PDD2								
ITGB1	GeneProduct	ncbigene:3688	""	ensembl:ENSG00000150093	ncbigene:3688	hgnc.symbol:ITGB1	uniprot:H7C4K3;uniprot:P05556;uniprot:A0A7I2V2F9;uniprot:E7EUI6;uniprot:C9JPK5;uniprot:C9JNE0;uniprot:E9PLR6;uniprot:Q5T3E4;uniprot:Q5T3E6;uniprot:Q5T3E5;uniprot:A0A7I2V2T4;uniprot:A0A7I2V5T3;uniprot:E7EQW5;uniprot:A0A7I2V5Z8;uniprot:E9PQJ2;uniprot:A0A7I2V348;uniprot:H7C4N8								
ITGA4	GeneProduct	ncbigene:3676	""	ensembl:ENSG00000115232	ncbigene:3676	hgnc.symbol:ITGA4	uniprot:P13612;uniprot:E7EP60								
