Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Nitric oxide	Metabolite	hmdb:HMDB0003378	""						chebi:16480	inchikey:MWUXSHHQAYIFBG-UHFFFAOYSA-N	pubchem.compound:145068	chemspider:127983	hmdb:HMDB0003378	kegg.compound:C00533	
Nitrate	Metabolite	hmdb:HMDB0002878	""						chebi:17632	inchikey:NHNBFGGVMKEFGY-UHFFFAOYSA-N	pubchem.compound:943	chemspider:918	hmdb:HMDB0002878	kegg.compound:C00244	
Citrulline	Metabolite	hmdb:HMDB0000904	""						chebi:16349	inchikey:RHGKLRLOHDJJDR-BYPYZUCNSA-N	pubchem.compound:9750	chemspider:9367	hmdb:HMDB0000904	kegg.compound:C00327	
VItamin C	Metabolite	hmdb:HMDB0000044	""						chebi:29073	inchikey:CIWBSHSKHKDKBQ-JLAZNSOCSA-N		chemspider:10189562	hmdb:HMDB0000044	kegg.compound:C01041	
Nitrite	Metabolite	hmdb:HMDB0002786	""						chebi:25567	inchikey:IOVCWXUNBOPUCH-UHFFFAOYSA-N	pubchem.compound:24529	chemspider:22936	hmdb:HMDB0002786	kegg.compound:C00088	
L-Arginine	Metabolite	hmdb:HMDB0000517	""						chebi:16467	inchikey:ODKSFYDXXFIFQN-BYPYZUCNSA-N	pubchem.compound:6322	chemspider:6082	hmdb:HMDB0000517	kegg.compound:C00062	
Oxygen	Metabolite	hmdb:HMDB0001377	""						chebi:15379	inchikey:MYMOFIZGZYHOMD-UHFFFAOYSA-N	pubchem.compound:977	chemspider:952	hmdb:HMDB0001377	kegg.compound:C00007	
NOS3	GeneProduct	ensembl:ENSBTAG00000017680	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4846"	ensembl:ENSBTAG00000017680	ncbigene:287024		uniprot:A0A3Q1LSD1;uniprot:F1MY54								
HBA	GeneProduct	ensembl:ENSBTAG00000026417	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000206172"												
MB	GeneProduct	ensembl:ENSBTAG00000005333	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4151"	ensembl:ENSBTAG00000005333	ncbigene:280695		uniprot:A0A1K0FUF3;uniprot:P02192								
NOS1	GeneProduct	ensembl:ENSBTAG00000002023	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4842"	ensembl:ENSBTAG00000002023	ncbigene:536132		uniprot:A0A3Q1M6M2;uniprot:E1BKI3								
COX1	GeneProduct	ensembl:ENSBTAG00000043561	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4512"	ensembl:ENSBTAG00000043561	ncbigene:3283879		uniprot:Q6QTG9;uniprot:A0A493ULV5								
INOS	GeneProduct	ensembl:ENSBTAG00000006894	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4843"	ensembl:ENSBTAG00000006894	ncbigene:282876		uniprot:A0A3Q1LGJ5;uniprot:F1MYR5								
XDH	GeneProduct	ensembl:ENSBTAG00000012519	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000158125"	ensembl:ENSBTAG00000012519	ncbigene:280960		uniprot:A0A3S5ZPW7;uniprot:A0A3Q1MR86;uniprot:A0A3Q1LW91;uniprot:A0A3Q1MM92;uniprot:F1MUT3								
AOX1	Protein	ensembl:ENSBTAG00000009725	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000138356"	ensembl:ENSBTAG00000009725	ncbigene:338074		uniprot:F1MRY9;uniprot:A0A3Q1LJG6								
