ID	Database	Citation
7633184	Pubmed	"Phospholipase A2 activity in dystrophinopathies. Lindahl M, Bäckman E, Henriksson KG, Gorospe JR, Hoffman EP. Neuromuscul Disord. 1995 May;5(3):193–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7633184"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7633184"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7633184"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11917091	Pubmed	"Function and genetics of dystrophin and dystrophin-related proteins in muscle. Blake DJ, Weir A, Newey SE, Davies KE. Physiol Rev. 2002 Apr;82(2):291–329.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11917091"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11917091"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11917091"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12787784	Pubmed	"Muscular dystrophies: genes to pathogenesis. Dalkilic I, Kunkel LM. Curr Opin Genet Dev. 2003 Jun;13(3):231–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12787784"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12787784"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12787784"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14617293	Pubmed	"Lactate and oxygen constitute a fundamental regulatory mechanism in wound healing. Trabold O, Wagner S, Wicke C, Scheuenstuhl H, Hussain MZ, Rosen N, et al. Wound Repair Regen. 2003;11(6):504–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14617293"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14617293"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14617293"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15841310	Pubmed	"Transcriptional and posttranscriptional regulation of the plasminogen activator system. Nagamine Y, Medcalf RL, Muñoz-Cánoves P. Thromb Haemost. 2005 Apr;93(4):661–75.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15841310"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15841310"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15841310"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19451205	Pubmed	"New roles of calsequestrin and triadin in cardiac muscle. Knollmann BC. J Physiol. 2009 Jul 1;587(Pt 13):3081–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19451205"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19451205"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19451205"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19667757	Pubmed	"Role of matrix metalloproteinases in skeletal muscle: migration, differentiation, regeneration and fibrosis. Chen X, Li Y. Cell Adh Migr. 2009;3(4):337–41.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19667757"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19667757"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19667757"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20826549	Pubmed	"Apoptosis and autophagy: decoding calcium signals that mediate life or death. Harr MW, Distelhorst CW. Cold Spring Harb Perspect Biol. 2010 Oct;2(10):a005579.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20826549"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20826549"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20826549"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21130639	Pubmed	"Dynamics and regulation of contractile actin-myosin networks in morphogenesis. Kasza KE, Zallen JA. Curr Opin Cell Biol. 2011 Feb;23(1):30–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21130639"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21130639"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21130639"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23426965	Pubmed	"Involvement of TRPV2 and SOCE in calcium influx disorder in DMD primary human myotubes with a specific contribution of α1-syntrophin and PLC/PKC in SOCE regulation. Harisseh R, Chatelier A, Magaud C, Déliot N, Constantin B. Am J Physiol Cell Physiol. 2013 May 1;304(9):C881-94.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23426965"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23426965"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23426965"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
