Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
APEX1	GeneProduct	ensembl:ENSG00000100823	""	ensembl:ENSG00000100823	ncbigene:328	hgnc.symbol:APEX1	uniprot:G3V3Y6;uniprot:G3V574;uniprot:A0A0C4DGK8;uniprot:G3V2D9;uniprot:G3V3C7;uniprot:P27695;uniprot:Q5TZP7;uniprot:G3V5D9;uniprot:G3V3M6;uniprot:H7C4A8;uniprot:G3V5Q1;uniprot:G3V5M0;uniprot:G3V359								
PNKP	GeneProduct	ensembl:ENSG00000039650	"PKNP has a kinase domain which phosphorylates 5' hydroxyl ends, and a phosphatase domain, which removes phosphates from 3' ends."	ensembl:ENSG00000039650	ncbigene:11284	hgnc.symbol:PNKP	uniprot:M0QYI1;uniprot:A0A1B0GU66;uniprot:M0QYH2;uniprot:A0A0D9SFU1;uniprot:Q96T60;uniprot:A0A0D9SEV0;uniprot:A0A1B0GVJ3;uniprot:M0QX49;uniprot:A0A1B0GW17;uniprot:A0A0D9SFD6;uniprot:M0R000;uniprot:A0A1B0GW61;uniprot:A0A1W2PP58;uniprot:M0R3C8;uniprot:M0R097;uniprot:A0A0D9SFL2								
OGG1	GeneProduct	ensembl:ENSG00000114026	""	ensembl:ENSG00000114026	ncbigene:4968	hgnc.symbol:OGG1	uniprot:E5KPN1;uniprot:E5KPN0;uniprot:H7C1V7;uniprot:O15527;uniprot:H7BXZ1;uniprot:E5KPM8;uniprot:E5KPM7;uniprot:E5KPM6;uniprot:E5KPM5;uniprot:H7C1D7;uniprot:H7BZM3;uniprot:H7C0A1;uniprot:E5KPM9;uniprot:F8WCZ9								
NTHL1	GeneProduct	ensembl:ENSG00000065057	""	ensembl:ENSG00000065057	ncbigene:4913	hgnc.symbol:NTHL1	uniprot:H3BPD5;uniprot:H3BUV2;uniprot:H3BRL9;uniprot:E5KTI5;uniprot:A0A494BZZ6;uniprot:A0A494C106;uniprot:P78549								
NEIL1	GeneProduct	ncbigene:79661	""	ensembl:ENSG00000140398	ncbigene:79661	hgnc.symbol:NEIL1	uniprot:H3BQE8;uniprot:H3BQU8;uniprot:H3BU98;uniprot:H3BST2;uniprot:H3BTX5;uniprot:H3BT75;uniprot:H3BM98;uniprot:H3BT94;uniprot:Q96FI4;uniprot:H3BSZ5;uniprot:H3BN83;uniprot:H3BRZ2								
NEIL2	GeneProduct	ensembl:ENSG00000154328	""	ensembl:ENSG00000154328	ncbigene:252969	hgnc.symbol:NEIL2	uniprot:E9PPL4;uniprot:Q969S2;uniprot:A0A024R361								
NEIL3	GeneProduct	ensembl:ENSG00000109674	""	ensembl:ENSG00000109674	ncbigene:55247	hgnc.symbol:NEIL3	uniprot:D6RAV1;uniprot:Q8TAT5								
XRCC1	GeneProduct	ensembl:ENSG00000073050	""	ensembl:ENSG00000073050	ncbigene:7515	hgnc.symbol:XRCC1	uniprot:F5H8D7;uniprot:M0R1U8;uniprot:M0QZ96;uniprot:M0R0D2;uniprot:P18887;uniprot:M0QYS5								
LIG3	GeneProduct	ensembl:ENSG00000005156	""	ensembl:ENSG00000005156	ncbigene:3980	hgnc.symbol:LIG3	uniprot:K7ERZ5;uniprot:P49916;uniprot:K7EJR4;uniprot:K7ELY6;uniprot:K7ENR9;uniprot:K7EQB6								
LIG1	GeneProduct	ensembl:ENSG00000105486	""	ensembl:ENSG00000105486	ncbigene:3978	hgnc.symbol:LIG1	uniprot:B4E135;uniprot:A0A8V8TNZ9;uniprot:A0A8V8TP03;uniprot:A0A8V8TQQ3;uniprot:F5GZ28;uniprot:A0A8V8TQC8;uniprot:P18858;uniprot:A0A8V8TPH8;uniprot:A0A8V8TPB0;uniprot:M0R254;uniprot:M0R0Q7;uniprot:A0A8V8TPA5;uniprot:A0A8V8TQC4;uniprot:A0A8V8TQQ7;uniprot:A0A8V8TPH4								
