ID	Database	Citation
8756631	Pubmed	"In vivo and in vitro specificity of protein tyrosine kinases for immunoglobulin G receptor (FcgammaRII) phosphorylation. Bewarder N, Weinrich V, Budde P, Hartmann D, Flaswinkel H, Reth M, et al. Mol Cell Biol. 1996 Sep;16(9):4735–43.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8756631"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8756631"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8756631"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8759615	Pubmed	"Activation of cathepsin B, secreted by a colorectal cancer cell line requires low pH and is mediated by cathepsin D. van der Stappen JW, Williams AC, Maciewicz RA, Paraskeva C. Int J Cancer. 1996 Aug 7;67(4):547–54.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8759615"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8759615"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8759615"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9585570	Pubmed	"The role of Gly-4 of human cystatin A (stefin A) in the binding of target proteinases. Characterization by kinetic and equilibrium methods of the interactions of cystatin A Gly-4 mutants with papain, cathepsin B, and cathepsin L. Estrada S, Nycander M, Hill NJ, Craven CJ, Waltho JP, Björk I. Biochemistry. 1998 May 19;37(20):7551–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9585570"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9585570"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9585570"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10777578	Pubmed	"Human procathepsin B interacts with the annexin II tetramer on the surface of tumor cells. Mai J, Finley RL Jr, Waisman DM, Sloane BF. J Biol Chem. 2000 Apr 28;275(17):12806–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10777578"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10777578"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10777578"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10896663	Pubmed	"Crystal structure of human squalene synthase. A key enzyme in cholesterol biosynthesis. Pandit J, Danley DE, Schulte GK, Mazzalupo S, Pauly TA, Hayward CM, et al. J Biol Chem. 2000 Sep 29;275(39):30610–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10896663"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10896663"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10896663"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10988299	Pubmed	"Tankyrase is a golgi-associated mitogen-activated protein kinase substrate that interacts with IRAP in GLUT4 vesicles. Chi NW, Lodish HF. J Biol Chem. 2000 Dec 8;275(49):38437–44.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10988299"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10988299"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10988299"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11739745	Pubmed	"Role for the related poly(ADP-Ribose) polymerases tankyrase 1 and 2 at human telomeres. Cook BD, Dynek JN, Chang W, Shostak G, Smith S. Mol Cell Biol. 2002 Jan;22(1):332–42.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11739745"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11739745"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11739745"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12220505	Pubmed	"Inhibition of MEPE cleavage by Phex. Guo R, Rowe PSN, Liu S, Simpson LG, Xiao ZS, Quarles LD. Biochem Biophys Res Commun. 2002 Sep 13;297(1):38–45.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12220505"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12220505"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12220505"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12724644	Pubmed	"Characterization of RP1L1, a highly polymorphic paralog of the retinitis pigmentosa 1 (RP1) gene. Bowne SJ, Daiger SP, Malone KA, Heckenlively JR, Kennan A, Humphries P, et al. Mol Vis. 2003 Apr 24;9:129–37.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12724644"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12724644"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12724644"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12890864	Pubmed	"Characterization of myotubularin-related protein 7 and its binding partner, myotubularin-related protein 9. Mochizuki Y, Majerus PW. Proc Natl Acad Sci U S A. 2003 Aug 19;100(17):9768–73.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12890864"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12890864"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12890864"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14521990	Pubmed	"Dehydroepiandrosterone 7-hydroxylase CYP7B: predominant expression in primate hippocampus and reduced expression in Alzheimer’s disease. Yau JLW, Rasmuson S, Andrew R, Graham M, Noble J, Olsson T, et al. Neuroscience. 2003;121(2):307–14.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14521990"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14521990"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14521990"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14536070	Pubmed	"A 3’ exonuclease that specifically interacts with the 3’ end of histone mRNA. Dominski Z, Yang X cui, Kaygun H, Dadlez M, Marzluff WF. Mol Cell. 2003 Aug;12(2):295–305.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14536070"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14536070"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14536070"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15044100	Pubmed	"Human MCRS2, a cell-cycle-dependent protein, associates with LPTS/PinX1 and reduces the telomere length. Song H, Li Y, Chen G, Xing Z, Zhao J, Yokoyama KK, et al. Biochem Biophys Res Commun. 2004 Apr 16;316(4):1116–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15044100"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15044100"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15044100"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
