ID	Database	Citation
7713098	Pubmed	"Cloning, expression and regulation of angiotensin II receptors. Inagami T, Iwai N, Sasaki K, Yamano Y, Bardhan S, Chaki S, et al. Eur Heart J. 1994 Dec;15 Suppl D:104–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7713098"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7713098"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7713098"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8227010	Pubmed	"Expression cloning of type 2 angiotensin II receptor reveals a unique class of seven-transmembrane receptors. Mukoyama M, Nakajima M, Horiuchi M, Sasamura H, Pratt RE, Dzau VJ. J Biol Chem. 1993 Nov 25;268(33):24539–42.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8227010"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8227010"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8227010"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8377377	Pubmed	"Cellular expression of angiotensin type-1 receptor mRNA in the kidney. Meister B, Lippoldt A, Bunnemann B, Inagami T, Ganten D, Fuxe K. Kidney Int. 1993 Aug;44(2):331–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8377377"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8377377"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8377377"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9355068	Pubmed	"Expression of type 1 angiotensin II receptor subtypes and angiotensin II-induced calcium mobilization along the rat nephron. Bouby N, Hus-Citharel A, Marchetti J, Bankir L, Corvol P, Llorens-Cortes C. J Am Soc Nephrol. 1997 Nov;8(11):1658–67.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9355068"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9355068"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9355068"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9575802	Pubmed	"ANG II controls Na(+)-K+(NH4+)-2Cl- cotransport via 20-HETE and PKC in medullary thick ascending limb. Amlal H, LeGoff C, Vernimmen C, Soleimani M, Paillard M, Bichara M. Am J Physiol. 1998 Apr;274(4):C1047-56.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9575802"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9575802"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9575802"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10330055	Pubmed	"Angiotensin II inhibits HCO-3 absorption via a cytochrome P-450-dependent pathway in MTAL. Good DW, George T, Wang DH. Am J Physiol. 1999 May;276(5):F726-36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10330055"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10330055"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10330055"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11997328	Pubmed	"Production of superoxide through NADH oxidase in thick ascending limb of Henle’s loop in rat kidney. Li N, Yi FX, Spurrier JL, Bobrowitz CA, Zou AP. Am J Physiol Renal Physiol. 2002 Jun;282(6):F1111-9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11997328"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11997328"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11997328"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12110004	Pubmed	"The luminal membrane of rat thick limb expresses AT1 receptor and aminopeptidase activities. Poumarat JS, Houillier P, Rismondo C, Roques B, Lazar G, Paillard M, et al. Kidney Int. 2002 Aug;62(2):434–45.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12110004"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12110004"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12110004"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12975384	Pubmed	"Angiotensin II-NAD(P)H oxidase-stimulated superoxide modifies tubulovascular nitric oxide cross-talk in renal outer medulla. Mori T, Cowley AW Jr. Hypertension. 2003 Oct;42(4):588–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12975384"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12975384"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12975384"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15100097	Pubmed	"Angiotensin II inhibits NaCl absorption in the rat medullary thick ascending limb. Lerolle N, Bourgeois S, Leviel F, Lebrun G, Paillard M, Houillier P. Am J Physiol Renal Physiol. 2004 Sep;287(3):F404-10.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15100097"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15100097"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15100097"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
