ID	Database	Citation
11343253	Pubmed	"The phenobarbital response enhancer module in the human bilirubin UDP-glucuronosyltransferase UGT1A1 gene and regulation by the nuclear receptor CAR. Sugatani J, Kojima H, Ueda A, Kakizaki S, Yoshinari K, Gong QH, et al. Hepatology. 2001 May;33(5):1232–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11343253"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11343253"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11343253"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11803135	Pubmed	"The role of hepatocyte RXR alpha in xenobiotic-sensing nuclear receptor-mediated pathways. Cai Y, Konishi T, Han G, Campwala KH, French SW, Wan YJY. Eur J Pharm Sci. 2002 Feb;15(1):89–96.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11803135"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11803135"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11803135"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12120277	Pubmed	"PXR, CAR and drug metabolism. Willson TM, Kliewer SA. Nat Rev Drug Discov. 2002 Apr;1(4):259–66.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12120277"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12120277"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12120277"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12611900	Pubmed	"Identification of a novel human constitutive androstane receptor (CAR) agonist and its use in the identification of CAR target genes. Maglich JM, Parks DJ, Moore LB, Collins JL, Goodwin B, Billin AN, et al. J Biol Chem. 2003 May 9;278(19):17277–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12611900"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12611900"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12611900"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15004031	Pubmed	"The nuclear receptor CAR is a regulator of thyroid hormone metabolism during caloric restriction. Maglich JM, Watson J, McMillen PJ, Goodwin B, Willson TM, Moore JT. J Biol Chem. 2004 May 7;279(19):19832–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15004031"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15004031"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15004031"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15340055	Pubmed	"Nuclear receptors CAR and PXR cross talk with FOXO1 to regulate genes that encode drug-metabolizing and gluconeogenic enzymes. Kodama S, Koike C, Negishi M, Yamamoto Y. Mol Cell Biol. 2004 Sep;24(18):7931–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15340055"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15340055"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15340055"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15581595	Pubmed	"Regulatory network of lipid-sensing nuclear receptors: roles for CAR, PXR, LXR, and FXR. Handschin C, Meyer UA. Arch Biochem Biophys. 2005 Jan 15;433(2):387–96.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15581595"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15581595"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15581595"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15610735	Pubmed	"A structural basis for constitutive activity in the human CAR/RXRalpha heterodimer. Xu RX, Lambert MH, Wisely BB, Warren EN, Weinert EE, Waitt GM, et al. Mol Cell. 2004 Dec 22;16(6):919–28.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15610735"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15610735"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15610735"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17284330	Pubmed	"CAR and PXR: the xenobiotic-sensing receptors. Timsit YE, Negishi M. Steroids. 2007 Mar;72(3):231–46.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17284330"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17284330"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17284330"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17595319	Pubmed	"The xenobiotic-sensing nuclear receptors pregnane X receptor, constitutive androstane receptor, and orphan nuclear receptor hepatocyte nuclear factor 4alpha in the regulation of human steroid-/bile acid-sulfotransferase. Echchgadda I, Song CS, Oh T, Ahmed M, De La Cruz IJ, Chatterjee B. Mol Endocrinol. 2007 Sep;21(9):2099–111.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17595319"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17595319"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17595319"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18288955	Pubmed	"Xenobiotic-induced transcriptional regulation of xenobiotic metabolizing enzymes of the cytochrome P450 superfamily in human extrahepatic tissues. Pavek P, Dvorak Z. Curr Drug Metab. 2008 Feb;9(2):129–43.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18288955"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18288955"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18288955"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21420387	Pubmed	"From differential induction of UDP-glucuronosyltransferases in rat liver to characterization of responsible ligand-activated transcription factors, and their multilevel crosstalk in humans. Bock KW. Biochem Pharmacol. 2011 Jul 1;82(1):9–16.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21420387"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21420387"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21420387"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24261707	Pubmed	"Pathways for ligand activated nuclear receptors to unravel the genomic responses induced by hepatotoxicants. Fijten RRR, Jennen DGJ, van Delft JHM. Curr Drug Metab. 2013 Dec;14(10):1022–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24261707"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24261707"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24261707"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
