Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Phosphate	Metabolite	hmdb:HMDB0001429	""						chebi:26078	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-N	pubchem.compound:1004	chemspider:979	hmdb:HMDB0001429	kegg.compound:C00009	
Glutathione	Metabolite	hmdb:HMDB0000125	""						chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N	pubchem.compound:124886	chemspider:111188	hmdb:HMDB0000125	kegg.compound:C00051	
Ceramide	Metabolite	chebi:17761	""					wikidata:Q424213	chebi:17761					kegg.compound:C00195	lipidmaps:LMSP02
SPTAN1	GeneProduct	ncbigene:374234	"Interim Symbol: Spna1 predicted and Name: spectrin alpha 1 (predicted)"	ensembl:ENSGALG00010028556	ncbigene:374234										
FAF1	GeneProduct	ncbigene:424629	""	ensembl:ENSGALG00010024514	ncbigene:424629		uniprot:A0A1D5NY89								
CASP7	GeneProduct	ncbigene:423901	""	ensembl:ENSGALG00010019034	ncbigene:423901	hgnc.symbol:CASP7									
HSPB1	GeneProduct	ncbigene:396227	""	ensembl:ENSGALG00010029612	ncbigene:396227										
RIPK2	GeneProduct	ncbigene:420215	"receptor (TNFRSF)-interacting serine-threonine kinase 2"	ensembl:ENSGALG00010012401	ncbigene:420215		uniprot:Q5ZJT6								
DFFB	GeneProduct	ncbigene:374158	""	ensembl:ENSGALG00010021223	ncbigene:374158		uniprot:Q8UVS5								
PAK1	GeneProduct	ncbigene:419083	""	ensembl:ENSGALG00010002102	ncbigene:419083		uniprot:E1C3P6								
APAF1	GeneProduct	ncbigene:417926	""	ensembl:ENSGALG00010010618	ncbigene:417926	hgnc.symbol:APAF1									
MAPKAPK2	GeneProduct	ncbigene:419847	""	ensembl:ENSGALG00010027136	ncbigene:419847		uniprot:F1NCY7								
CASP8	GeneProduct	ncbigene:395284	""	ensembl:ENSGALG00010024903	ncbigene:395284										
PARP1	GeneProduct	ncbigene:396199	""	ensembl:ENSGALG00010017496	ncbigene:396199										
DFFA	GeneProduct	ncbigene:419451	""	ensembl:ENSGALG00010016751	ncbigene:419451	hgnc.symbol:DFFA									
ARHGDIB	GeneProduct	ncbigene:417941	"Interim Symbol: Arhgdib predicted and Name: Rho, GDP dissociation inhibitor (GDI) beta (predicted)"	ensembl:ENSGALG00010012059	ncbigene:417941		uniprot:F1NLT8								
CYCS	GeneProduct	ncbigene:420624	""	ensembl:ENSGALG00010002409	ncbigene:420624		uniprot:P67881								
FASLG	GeneProduct	ncbigene:776371	""												
FADD	GeneProduct	ncbigene:776859	""												
CASP10	GeneProduct	ncbigene:424081	""	ensembl:ENSGALG00010024881	ncbigene:424081	hgnc.symbol:CASP10									
RB1	GeneProduct	ncbigene:386582	""	ensembl:ENSGALG00010003900	ncbigene:386582		uniprot:F1NAY3;uniprot:A0A3Q3AS57								
MAPK8	GeneProduct	ncbigene:423778	""	ensembl:ENSGALG00010020460	ncbigene:423778		uniprot:A0A3Q2TY19								
JUN	GeneProduct	ncbigene:424673	""	ensembl:ENSGALG00010026886	ncbigene:424673										
MAPKAPK3	GeneProduct	ncbigene:415917	""	ensembl:ENSGALG00010028146	ncbigene:415917		uniprot:A0A3Q2U1E9;uniprot:E1BT35								
MAP2K4	GeneProduct	ncbigene:417312	""	ensembl:ENSGALG00010029573	ncbigene:417312		uniprot:A0A1D5NVP0								
CASP6	GeneProduct	ncbigene:395477	""	ensembl:ENSGALG00010003879	ncbigene:395477										
PAK2	GeneProduct	ncbigene:424860	""	ensembl:ENSGALG00010024742	ncbigene:424860		uniprot:E1BS97								
MAP3K7	GeneProduct	ncbigene:421808	""	ensembl:ENSGALG00010003218	ncbigene:421808	hgnc.symbol:MAP3K7									
LMNB1	GeneProduct	ncbigene:396223	""	ensembl:ENSGALG00010012607	ncbigene:396223										
LMNB2	GeneProduct	ncbigene:396222	""	ensembl:ENSGALG00010028375	ncbigene:396222		uniprot:F1NP51;uniprot:A0A3Q2U596								
CASP9	GeneProduct	ncbigene:426970	""	ensembl:ENSGALG00010020932	ncbigene:426970	hgnc.symbol:CASP9									
CFLAR	GeneProduct	ncbigene:424080	""	ensembl:ENSGALG00010024876	ncbigene:424080		uniprot:E1C4U6								
BCL2	GeneProduct	ncbigene:396282	""	ensembl:ENSGALG00010011843	ncbigene:396282		uniprot:Q00709								
MAP3K1	GeneProduct	ncbigene:427144	""	ensembl:ENSGALG00010013033	ncbigene:427144		uniprot:F1N938;uniprot:A0A1D5PDJ5								
CASP3	GeneProduct	ncbigene:395476	""	ensembl:ENSGALG00010007067	ncbigene:395476		uniprot:O93417								
PRKDC	GeneProduct	ncbigene:395376	""	ensembl:ENSGALG00010005415	ncbigene:395376										
LMNA	GeneProduct	ncbigene:396224	""												
FAS	GeneProduct	ncbigene:395274	""	ensembl:ENSGALG00010022081	ncbigene:395274										
