Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
AKT2	GeneProduct	hgnc.symbol:AKT2	""	ensembl:ENSG00000105221	ncbigene:208	hgnc.symbol:AKT2	uniprot:M0QZK3;uniprot:J3QKW1;uniprot:A0A5F9ZHJ8;uniprot:E7EVP8;uniprot:J3KRI8;uniprot:C9JIJ1;uniprot:J3QLS6;uniprot:A8MX96;uniprot:C9JIF6;uniprot:A0A0A0MRF1;uniprot:J3QL45;uniprot:M0R0P9;uniprot:C9J258;uniprot:M0QZW8;uniprot:J3KTC6;uniprot:A0A1B0GXA2;uniprot:M0R275;uniprot:C9JC83;uniprot:J3KSY8;uniprot:J3KT31;uniprot:P31751;uniprot:C9JHS6;uniprot:J3KTP4;uniprot:M0R283								
RUNX2	GeneProduct	ensembl:ENSG00000124813	""	ensembl:ENSG00000124813	ncbigene:860	hgnc.symbol:RUNX2	uniprot:Q13950;uniprot:A0A2R8Y7Z3;uniprot:I3L0L0;uniprot:I3L4L9;uniprot:I3L354;uniprot:A0A0D9SEN7								
CDH16	GeneProduct	ensembl:ENSG00000166589	""	ensembl:ENSG00000166589	ncbigene:1014	hgnc.symbol:CDH16	uniprot:A0A0B4J288;uniprot:H3BSV3;uniprot:H3BSG2;uniprot:J3QLA1;uniprot:I3L418;uniprot:O75309								
E-CAD	GeneProduct	uniprot:P12830	""	ensembl:ENSG00000039068	ncbigene:999	hgnc.symbol:CDH1	uniprot:H3BVI7;uniprot:P12830;uniprot:H3BNC6;uniprot:A0A0U2ZQU7;uniprot:J3QKP1								
TNC	GeneProduct	ensembl:ENSG00000041982	""	ensembl:ENSG00000041982	ncbigene:3371	hgnc.symbol:TNC	uniprot:A0A994J4S6;uniprot:A0A994J7R0;uniprot:F5H7V9;uniprot:H0YGZ3;uniprot:A0A994J510;uniprot:A0A994J5G0;uniprot:P24821;uniprot:A0A994J7R4;uniprot:A0A994J7C1;uniprot:J3QSU6;uniprot:A0A0U1RR80;uniprot:E9PC84;uniprot:F5H5D6								
MAPK3	GeneProduct	hgnc.symbol:MAPK3	"ERK Not Specified"	ensembl:ENSG00000102882	ncbigene:5595	hgnc.symbol:MAPK3	uniprot:B3KR49;uniprot:E9PBK7;uniprot:P27361;uniprot:E9PQW4;uniprot:H0YEX6;uniprot:E9PJF0;uniprot:L7RXH5;uniprot:E9PRH7;uniprot:H0YDH9								
SMAD3	GeneProduct	ensembl:ENSG00000166949	""	ensembl:ENSG00000166949	ncbigene:4088	hgnc.symbol:SMAD3	uniprot:H0YMP2;uniprot:A0A024R5Z3;uniprot:H3BQ00;uniprot:H3BVD1;uniprot:P84022;uniprot:H0YL71;uniprot:H0YNV1;uniprot:H0YKE2;uniprot:H3BP09;uniprot:H0YMY0								
SMAD4	GeneProduct	ensembl:ENSG00000141646	""	ensembl:ENSG00000141646	ncbigene:4089	hgnc.symbol:SMAD4	uniprot:K7ES96;uniprot:K7EIJ2;uniprot:K7EL15;uniprot:A0A024R274;uniprot:A0A087WUF3;uniprot:K7EIU8;uniprot:K7ENG1;uniprot:Q13485;uniprot:K7EL18;uniprot:K7ELK2								
ID1	GeneProduct	ensembl:ENSG00000125968	""	ensembl:ENSG00000125968	ncbigene:3397	hgnc.symbol:ID1	uniprot:P41134								
MAPK1	GeneProduct	hgnc.symbol:MAPK1	""	ensembl:ENSG00000100030	ncbigene:5594	hgnc.symbol:MAPK1	uniprot:P28482;uniprot:Q1HBJ4								
FN1	GeneProduct	ensembl:ENSG00000115414	""	ensembl:ENSG00000115414	ncbigene:2335	hgnc.symbol:FN1	uniprot:H0Y7Z1;uniprot:H0Y4K8;uniprot:P02751								
SNAI1	GeneProduct	ensembl:ENSG00000124216	""	ensembl:ENSG00000124216	ncbigene:6615	hgnc.symbol:SNAI1	uniprot:O95863								
CDH6	GeneProduct	ensembl:ENSG00000113361	""	ensembl:ENSG00000113361	ncbigene:1004	hgnc.symbol:CDH6	uniprot:P55285;uniprot:D6RF86								
VIM	GeneProduct	ensembl:ENSG00000026025	""	ensembl:ENSG00000026025	ncbigene:7431	hgnc.symbol:VIM	uniprot:B0YJC5;uniprot:A0A1B0GVG8;uniprot:P08670;uniprot:V9HWE1;uniprot:A0A1B0GTT5;uniprot:B0YJC4								
SMAD2	GeneProduct	ensembl:ENSG00000175387	""	ensembl:ENSG00000175387	ncbigene:4087	hgnc.symbol:SMAD2	uniprot:Q53XR6;uniprot:B7Z5N5;uniprot:Q15796;uniprot:K7ERC7;uniprot:K7EJX0;uniprot:K7EL92;uniprot:K7ESI8								
TGF-B	GeneProduct	uniprot:P01137	""												
SNAI2	GeneProduct	ensembl:ENSG00000019549	""	ensembl:ENSG00000019549	ncbigene:6591	hgnc.symbol:SNAI2	uniprot:A0A1X7SC17;uniprot:O43623								
AKT1	GeneProduct	ensembl:ENSG00000142208	"AKT Not Specified"	ensembl:ENSG00000142208	ncbigene:207	hgnc.symbol:AKT1	uniprot:G3V3X1;uniprot:P31749;uniprot:G3V2I6;uniprot:A0A804HJM6;uniprot:B0LPE5;uniprot:A0A087WY56								
AKT3	GeneProduct	hgnc.symbol:AKT3	""	ensembl:ENSG00000117020	ncbigene:10000	hgnc.symbol:AKT3	uniprot:A0A7P0T8T9;uniprot:A0A7P0TBJ6;uniprot:A0A5F9ZHU3;uniprot:A0A7P0TB29;uniprot:Q9Y243;uniprot:A0A5F9ZHA9;uniprot:A0A5F9ZGY0;uniprot:A0A5F9ZGZ4;uniprot:A0A5K1VW74;uniprot:A0A7P0T872;uniprot:A0A7P0TB32								
