Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Epinephrine	Metabolite	hmdb:HMDB0000068	""						chebi:28918	inchikey:UCTWMZQNUQWSLP-VIFPVBQESA-N	pubchem.compound:5816	chemspider:5611	hmdb:HMDB0000068	kegg.compound:C00788	
GABA	Metabolite	hmdb:HMDB0000112	""						chebi:16865	inchikey:BTCSSZJGUNDROE-UHFFFAOYSA-N	pubchem.compound:119	chemspider:116	hmdb:HMDB0000112	kegg.compound:C00334	
Melatonin	Metabolite	hmdb:HMDB0001389	""						chebi:16796	inchikey:DRLFMBDRBRZALE-UHFFFAOYSA-N	pubchem.compound:896	chemspider:872	hmdb:HMDB0001389	kegg.compound:C01598	
GAD2	GeneProduct	ncbigene:487107	""	ensembl:ENSCAFG00845003895	ncbigene:487107		uniprot:Q4PRC2;uniprot:A0A8I3MUQ0								
DDC	GeneProduct	ncbigene:606852	""	ensembl:ENSCAFG00845010355	ncbigene:606852	hgnc.symbol:DDC	uniprot:A0A8I3NAB9;uniprot:A0A8I3N517;uniprot:A0A8C0SUD2;uniprot:A0A8I3NRN8;uniprot:A0A8I3NAR1;uniprot:A0A8I3NR44;uniprot:A0A8I3NAV6;uniprot:A0A8I3RY34;uniprot:A0A8I3NRQ3								
HDC	GeneProduct	ncbigene:487551	""	ensembl:ENSCAFG00845023453	ncbigene:487551		uniprot:A0A8C0Z2J6;uniprot:A0A8I3PEM1;uniprot:A0A8C0T5X1;uniprot:A0A8I3S3Q4;uniprot:A0A8I3PM83								
DBH	GeneProduct	ncbigene:448806	""	ensembl:ENSCAFG00845010802	ncbigene:448806		uniprot:A0A8I3NH61								
TH	GeneProduct	ncbigene:403444	""	ensembl:ENSCAFG00845011201	ncbigene:403444		uniprot:A0A8I3NKB3;uniprot:A0A8I3NUF2;uniprot:A0A8I3NH07;uniprot:A0A8I3RWF7								
PNMT	GeneProduct	ncbigene:491023	""	ensembl:ENSCAFG00845012348	ncbigene:491023		uniprot:A0A8I3RZC1;uniprot:A0A8C0Q4A4								
ACHE	GeneProduct	ncbigene:489828	""	ensembl:ENSCAFG00845000697	ncbigene:489828	hgnc.symbol:ACHE	uniprot:A0A8I3MIG7;uniprot:A0A8I3MGA9								
COMT	GeneProduct	ncbigene:445450	""	ensembl:ENSCAFG00845028665	ncbigene:445450		uniprot:Q60F99;uniprot:A0A8I3PXX9;uniprot:A0A8I3Q5W5								
PAH	GeneProduct	ncbigene:475446	""	ensembl:ENSCAFG00845009553	ncbigene:475446	hgnc.symbol:PAH	uniprot:A0A8C0T0N4;uniprot:A0A8I3RVD0;uniprot:A0A8C0RG82;uniprot:A0A8C0T0X6;uniprot:A0A8I3N1J8;uniprot:A0A8I3NCS2								
CHAT	GeneProduct	ncbigene:486775	""	ensembl:ENSCAFG00845021769	ncbigene:486775		uniprot:A0A8C0TI80;uniprot:A0A8I3PDE8								
AANAT	GeneProduct	ncbigene:483331	""	ensembl:ENSCAFG00845017611	ncbigene:483331	hgnc.symbol:AANAT	uniprot:A0A8I3RZZ3								
GAD1	GeneProduct	ncbigene:478794	""	ensembl:ENSCAFG00845025996	ncbigene:478794		uniprot:A0A8C0TYC0;uniprot:A0A8I3S5R9;uniprot:A0A8I3PMY0;uniprot:A0PA85;uniprot:A0A8C0TWD8;uniprot:A0A8C0MX66;uniprot:A0A8I3PXE2								
MAOA	GeneProduct	ncbigene:403450	""	ensembl:ENSCAFG00845027245	ncbigene:403450		uniprot:A0A8C0SJW4;uniprot:A0A8I3SAP2;uniprot:A0A8C0SK08;uniprot:A0A8I3QDD3								
