Label	Type	ID	Database	
M4	Metabolite		
NPC1	GeneProduct	4864	Entrez Gene
Ugt1a10	GeneProduct	394430	Entrez Gene
Abcc2	GeneProduct	12780	Entrez Gene
SN-38	Metabolite	CHEBI:8988	ChEBI
Irinotecan	Metabolite	60838	PubChem-compound
Gm5744	GeneProduct	436059	Entrez Gene
Ugt1a6	GeneProduct	94284	Entrez Gene
Ces3	GeneProduct	104158	Entrez Gene
CYP3A4	GeneProduct	1576	Entrez Gene
Bche	GeneProduct	12038	Entrez Gene
Abcc1	GeneProduct	17250	Entrez Gene
Gm5744	GeneProduct	436059	Entrez Gene
SN-38	Metabolite	CHEBI:8988	ChEBI
Ces3	GeneProduct	104158	Entrez Gene
Abcc2	GeneProduct	12780	Entrez Gene
Abcc1	GeneProduct	17250	Entrez Gene
Ugt1a9	GeneProduct	394434	Entrez Gene
SN-38	Metabolite	CHEBI:8988	ChEBI
CYP3A4	GeneProduct	1576	Entrez Gene
Ugt1a6	GeneProduct	94284	Entrez Gene
SN-38G	Metabolite	CHEBI:8990	ChEBI
Ces3	GeneProduct	104158	Entrez Gene
Ugt1a1	GeneProduct	394436	Entrez Gene
Abcc2	GeneProduct	12780	Entrez Gene
Ugt1a1	GeneProduct	394436	Entrez Gene
Abcc1	GeneProduct	17250	Entrez Gene
Apc	Metabolite	CHEBI:80551	ChEBI
SN-38G	Metabolite	CHEBI:8990	ChEBI
CYP3A5	GeneProduct	1577	Entrez Gene
Gm5744	GeneProduct	436059	Entrez Gene
Abcg2	GeneProduct	26357	Entrez Gene
Irinotecan	Metabolite	60838	PubChem-compound
CYP3A5	GeneProduct	1577	Entrez Gene
Ces3	GeneProduct	104158	Entrez Gene
Irinotecan	Metabolite	60838	PubChem-compound
Gm5744	GeneProduct	436059	Entrez Gene
CYP3A4	GeneProduct	1576	Entrez Gene
