Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
5-HPETE	Metabolite	hmdb:HMDB0001193	""						chebi:15632	inchikey:JNUUNUQHXIOFDA-JGKLHWIESA-N	pubchem.compound:5280778	chemspider:4444340	hmdb:HMDB0001193	kegg.compound:C05356	
Prostaglandin H2	Metabolite	hmdb:HMDB0001381	""						chebi:15554	inchikey:YIBNHAJFJUQSRA-YNNPMVKQSA-N	pubchem.compound:445049	chemspider:392800	hmdb:HMDB0001381	kegg.compound:C00427	
Leukotriene D4	Metabolite	hmdb:HMDB0003080	""						chebi:28666	inchikey:YEESKJGWJFYOOK-IJHYULJSSA-N	pubchem.compound:5280878	chemspider:4444401	hmdb:HMDB0003080	kegg.compound:C05951	
Thromboxane B2	Metabolite	hmdb:HMDB0003252	""						chebi:28728	inchikey:XNRNNGPBEPRNAR-JQBLCGNGSA-N	pubchem.compound:5283137	chemspider:4446261	hmdb:HMDB0003252	kegg.compound:C05963	
Prostaglandin I2	Metabolite	hmdb:HMDB0001335	""						chebi:15552	inchikey:KAQKFAOMNZTLHT-OZUDYXHBSA-N	pubchem.compound:5282411	chemspider:4445566	hmdb:HMDB0001335	kegg.compound:C01312	
Prostaglandin D2	Metabolite	hmdb:HMDB0001403	""						chebi:15555	inchikey:BHMBVRSPMRCCGG-OUTUXVNYSA-N	pubchem.compound:448457	chemspider:395250	hmdb:HMDB0001403	kegg.compound:C00696	
Leukotriene A4	Metabolite	hmdb:HMDB0001337	""						chebi:15651	inchikey:UFPQIRYSPUYQHK-WAQVJNLQSA-N	pubchem.compound:5280383	chemspider:4444074	hmdb:HMDB0001337	kegg.compound:C00909	
Prostaglandin F2a	Metabolite	hmdb:HMDB0001139	""						chebi:15553	inchikey:PXGPLTODNUVGFL-UAAPODJFSA-N	pubchem.compound:5283078	chemspider:4446204	hmdb:HMDB0001139	kegg.compound:C00639	
Leukotriene C4	Metabolite	hmdb:HMDB0001198	""						chebi:16978	inchikey:GWNVDXQDILPJIG-NXOLIXFESA-N	pubchem.compound:5280493		hmdb:HMDB0001198	kegg.compound:C02166	
Leukotriene E4	Metabolite	hmdb:HMDB0002200	""						chebi:15650	inchikey:OTZRAYGBFWZKMX-FRFVZSDQSA-N	pubchem.compound:5280879	chemspider:4444402	hmdb:HMDB0002200	kegg.compound:C05952	
Thromboxane A2	Metabolite	hmdb:HMDB0001452	""						chebi:15627	inchikey:DSNBHJFQCNUKMA-SCKDECHMSA-N	pubchem.compound:5280497	chemspider:4444137	hmdb:HMDB0001452	kegg.compound:C02198	
Arachidonic acid	Metabolite	hmdb:HMDB0001043	""						chebi:15843	inchikey:YZXBAPSDXZZRGB-DOFZRALJSA-N	pubchem.compound:444899	chemspider:392692	hmdb:HMDB0001043	kegg.compound:C00219	
Leukotriene B4	Metabolite	hmdb:HMDB0001085	""						chebi:15647	inchikey:VNYSSYRCGWBHLG-AMOLWHMGSA-N	pubchem.compound:5280492		hmdb:HMDB0001085	kegg.compound:C02165	
LOC791800	GeneProduct	ncbigene:791800	""												
PTGDS	GeneProduct	ncbigene:336492	""	ensembl:ENSDARG00000027088	ncbigene:336492		uniprot:Q8QGV5								
ptgesl	GeneProduct	ncbigene:799964	""	ensembl:ENSDARG00000068415	ncbigene:799964		uniprot:B0S751;uniprot:A0A2R8Q6K2								
zgc:153024	GeneProduct	ncbigene:768195	""	ensembl:ENSDARG00000068181	ncbigene:768195		uniprot:F1QFU9								
ptgisl	GeneProduct	ncbigene:559148	""	ensembl:ENSDARG00000060094	ncbigene:559148		uniprot:F1RE08								
DKEY-194N13.2	GeneProduct	ncbigene:567204	""	ensembl:ENSDARG00000057273	ncbigene:567204		uniprot:B8A697								
tbxas1	GeneProduct	ncbigene:792041	""	ensembl:ENSDARG00000002249	ncbigene:792041		uniprot:Q1LUX9								
ptgs1	GeneProduct	ncbigene:246226	""	ensembl:ENSDARG00000052148	ncbigene:246226		uniprot:F1R0R6;uniprot:A0A2R8QJU6								
GGT1	GeneProduct	ncbigene:393387	""	ensembl:ENSDARG00000023526	ncbigene:393387		uniprot:B0UXV5;uniprot:Q7T2A1								
pla2g6	GeneProduct	ncbigene:406370	""	ensembl:ENSDARG00000060921	ncbigene:406370		uniprot:H0WEP7;uniprot:F1QXU0;uniprot:A0A286Y8H5;uniprot:H0WE43;uniprot:H0WEI5								
ptges	GeneProduct	ncbigene:544666	""	ensembl:ENSDARG00000020136	ncbigene:544666		uniprot:Q5IHX7								
lta4h	GeneProduct	ncbigene:406575	""	ensembl:ENSDARG00000006029	ncbigene:406575		uniprot:A5PMQ1								
ptgs2b	GeneProduct	ncbigene:559020	""	ensembl:ENSDARG00000010276	ncbigene:559020		uniprot:Q5RI06								
LOC567284	GeneProduct	ncbigene:567284	""												
alox12	GeneProduct	ncbigene:322732	""	ensembl:ENSDARG00000069463	ncbigene:322732		uniprot:Q7T2A9								
