ID	Database	Citation
8945521	Pubmed	"The transcriptional coactivators p300 and CBP are histone acetyltransferases. Ogryzko VV, Schiltz RL, Russanova V, Howard BH, Nakatani Y. Cell. 1996 Nov 29;87(5):953–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8945521"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8945521"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8945521"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10484774	Pubmed	"A neurological disease caused by an expanded CAG trinucleotide repeat in the TATA-binding protein gene: a new polyglutamine disease? Koide R, Kobayashi S, Shimohata T, Ikeuchi T, Maruyama M, Saito M, et al. Hum Mol Genet. 1999 Oct;8(11):2047–53.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10484774"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10484774"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10484774"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11448935	Pubmed	"SCA17, a novel autosomal dominant cerebellar ataxia caused by an expanded polyglutamine in TATA-binding protein. Nakamura K, Jeong SY, Uchihara T, Anno M, Nagashima K, Nagashima T, et al. Hum Mol Genet. 2001 Jul 1;10(14):1441–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11448935"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11448935"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11448935"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11470414	Pubmed	"Identification of human Asf1 chromatin assembly factors as substrates of Tousled-like kinases. Silljé HH, Nigg EA. Curr Biol. 2001 Jul 10;11(13):1068–73.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11470414"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11470414"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11470414"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11741541	Pubmed	"An immediate response of ribosomal transcription to growth factor stimulation in mammals is mediated by ERK phosphorylation of UBF. Stefanovsky VY, Pelletier G, Hannan R, Gagnon-Kugler T, Rothblum LI, Moss T. Mol Cell. 2001 Nov;8(5):1063–73.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11741541"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11741541"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11741541"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12015311	Pubmed	"Rrn3 phosphorylation is a regulatory checkpoint for ribosome biogenesis. Cavanaugh AH, Hirschler-Laszkiewicz I, Hu Q, Dundr M, Smink T, Misteli T, et al. J Biol Chem. 2002 Jul 26;277(30):27423–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12015311"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12015311"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12015311"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12183469	Pubmed	"Two highly related p66 proteins comprise a new family of potent transcriptional repressors interacting with MBD2 and MBD3. Brackertz M, Boeke J, Zhang R, Renkawitz R. J Biol Chem. 2002 Oct 25;277(43):40958–66.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12183469"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12183469"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12183469"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15706485	Pubmed	"Genetic heterogeneity in Rubinstein-Taybi syndrome: mutations in both the CBP and EP300 genes cause disease. Roelfsema JH, White SJ, Ariyürek Y, Bartholdi D, Niedrist D, Papadia F, et al. Am J Hum Genet. 2005 Apr;76(4):572–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15706485"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15706485"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15706485"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15970593	Pubmed	"TBP-TAF complex SL1 directs RNA polymerase I pre-initiation complex formation and stabilizes upstream binding factor at the rDNA promoter. Friedrich JK, Panov KI, Cabart P, Russell J, Zomerdijk JCBM. J Biol Chem. 2005 Aug 19;280(33):29551–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15970593"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15970593"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15970593"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16415179	Pubmed	"p66alpha and p66beta of the Mi-2/NuRD complex mediate MBD2 and histone interaction. Brackertz M, Gong Z, Leers J, Renkawitz R. Nucleic Acids Res. 2006 Jan 13;34(2):397–406.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16415179"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16415179"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16415179"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16428440	Pubmed	"MBD2/NuRD and MBD3/NuRD, two distinct complexes with different biochemical and functional properties. Le Guezennec X, Vermeulen M, Brinkman AB, Hoeijmakers WAM, Cohen A, Lasonder E, et al. Mol Cell Biol. 2006 Feb;26(3):843–51.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16428440"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16428440"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16428440"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17662006	Pubmed	"Extracellular signal-regulated protein kinase in human intractable epilepsy. Xi ZQ, Wang XF, He RQ, Li MW, Liu XZ, Wang LY, et al. Eur J Neurol. 2007 Aug;14(8):865–72.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17662006"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17662006"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17662006"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18400184	Pubmed	"Structural basis of site-specific histone recognition by the bromodomains of human coactivators PCAF and CBP/p300. Zeng L, Zhang Q, Gerona-Navarro G, Moshkina N, Zhou MM. Structure. 2008 Apr;16(4):643–52.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18400184"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18400184"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18400184"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20002496	Pubmed	"Functional characterization of human nucleosome assembly protein 1-like proteins as histone chaperones. Okuwaki M, Kato K, Nagata K. Genes Cells. 2010 Jan;15(1):13–27.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20002496"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20002496"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20002496"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20016786	Pubmed	"Phosphorylation-mediated control of histone chaperone ASF1 levels by Tousled-like kinases. Pilyugin M, Demmers J, Verrijzer CP, Karch F, Moshkin YM. PLoS One. 2009 Dec 16;4(12):e8328.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20016786"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20016786"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20016786"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
