ID	Database	Citation
2748920	Pubmed	"Eicosanoid nomenclature. Smith W. Prostaglandins. 1989 Jul;38(1):125–33.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2748920"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2748920"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2748920"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9240462	Pubmed	"Evidence for the formation of F3-isoprostanes during peroxidation of eicosapentaenoic acid. Nourooz-Zadeh J, Halliwell B, Anggård EE. Biochem Biophys Res Commun. 1997 Jul 18;236(2):467–72.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9240462"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9240462"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9240462"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10694406	Pubmed	"Formation of novel D-ring and E-ring isoprostane-like compounds (D4/E4-neuroprostanes) in vivo from docosahexaenoic acid. Reich EE, Zackert WE, Brame CJ, Chen Y, Roberts LJ 2nd, Hachey DL, et al. Biochemistry. 2000 Mar 7;39(9):2376–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10694406"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10694406"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10694406"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11141503	Pubmed	"Brain regional quantification of F-ring and D-/E-ring isoprostanes and neuroprostanes in Alzheimer’s disease. Reich EE, Markesbery WR, Roberts LJ 2nd, Swift LL, Morrow JD, Montine TJ. Am J Pathol. 2001 Jan;158(1):293–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11141503"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11141503"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11141503"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12217522	Pubmed	"Polyunsaturated fatty acid synthesis: what will they think of next? Wallis JG, Watts JL, Browse J. Trends Biochem Sci. 2002 Sep;27(9):467.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12217522"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12217522"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12217522"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14659440	Pubmed	"Quantification of F-ring isoprostane-like compounds (F4-neuroprostanes) derived from docosahexaenoic acid in vivo in humans by a stable isotope dilution mass spectrometric assay. Musiek ES, Cha JK, Yin H, Zackert WE, Terry ES, Porter NA, et al. J Chromatogr B Analyt Technol Biomed Life Sci. 2004 Jan 5;799(1):95–102.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14659440"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14659440"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14659440"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15780594	Pubmed	"Cyclooxygenases, peroxide tone and the allure of fish oil. Smith WL. Curr Opin Cell Biol. 2005 Apr;17(2):174–82.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15780594"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15780594"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15780594"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15894799	Pubmed	"Regiochemistry of neuroprostanes generated from the peroxidation of docosahexaenoic acid in vitro and in vivo. Yin H, Musiek ES, Gao L, Porter NA, Morrow JD. J Biol Chem. 2005 Jul 15;280(28):26600–11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15894799"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15894799"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15894799"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16569632	Pubmed	"Formation of F-ring isoprostane-like compounds (F3-isoprostanes) in vivo from eicosapentaenoic acid. Gao L, Yin H, Milne GL, Porter NA, Morrow JD. J Biol Chem. 2006 May 19;281(20):14092–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16569632"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16569632"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16569632"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17114001	Pubmed	"Resolvin E2: identification and anti-inflammatory actions: pivotal role of human 5-lipoxygenase in resolvin E series biosynthesis. Tjonahen E, Oh SF, Siegelman J, Elangovan S, Percarpio KB, Hong S, et al. Chem Biol. 2006 Nov;13(11):1193–202.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17114001"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17114001"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17114001"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
