Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Inositol 1,4,5-trisphosphate	Metabolite	hmdb:HMDB0001498	""						chebi:16595	inchikey:MMWCIQZXVOZEGG-XJTPDSDZSA-N	pubchem.compound:439456	chemspider:388562	hmdb:HMDB0001498	kegg.compound:C01245	
Ketamine	Metabolite	hmdb:HMDB0015352	""						chebi:6121	inchikey:YQEZLKZALYSWHR-UHFFFAOYSA-N	pubchem.compound:3821	chemspider:3689	hmdb:HMDB0015352	kegg.compound:C07525	
Diacylglycerol	Metabolite	chebi:18035	""					wikidata:Q161466	chebi:18035					kegg.compound:C00165	lipidmaps:LMGL0201
Glutamate	Metabolite	chebi:14321	""					wikidata:Q27108980	chebi:14321	inchikey:WHUUTDBJXJRKMK-UHFFFAOYSA-M	pubchem.compound:4452358;pubchem.compound:4179667;pubchem.compound:4525487	chemspider:3390755			
Acetylcholine	Metabolite	chebi:15355	""					wikidata:Q180623	chebi:15355	inchikey:OIPILFWXSMYKGL-UHFFFAOYSA-N	pubchem.compound:187	chemspider:182	hmdb:HMDB0000895	kegg.compound:C01996	
PIP2	Metabolite	chebi:18348	""					wikidata:Q130305193;wikidata:Q28797894	chebi:18348					kegg.compound:C04637	lipidmaps:LMGP08010005
H2O2	Metabolite	chebi:16240	""					wikidata:Q171877	chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N	pubchem.compound:784;pubchem.compound:22326046	chemspider:763	hmdb:HMDB0003125	kegg.compound:C00027	
Na⁺	Metabolite	chebi:29101	""					wikidata:Q3154110	chebi:29101	inchikey:FKNQFGJONOIPTF-UHFFFAOYSA-N	pubchem.compound:923	chemspider:899	hmdb:HMDB0000588	kegg.compound:C01330	
Superoxide	Metabolite	chebi:18421	""					wikidata:Q69521260	chebi:18421	inchikey:OUUQCZGPVNCOIJ-UHFFFAOYSA-M	pubchem.compound:5359597	chemspider:4514331	hmdb:HMDB0002168	kegg.compound:C00704	
25(OH)D3	Metabolite	hmdb:HMDB0003550	""						chebi:17933	inchikey:JWUBBDSIWDLEOM-DTOXIADCSA-N	pubchem.compound:5283731	chemspider:4446820	hmdb:HMDB0003550	kegg.compound:C01561	
Vitamin D3	Metabolite	chebi:28940	""					wikidata:Q139347	chebi:28940	inchikey:QYSXJUFSXHHAJI-YRZJJWOYSA-N	pubchem.compound:5280795	chemspider:4444353	hmdb:HMDB0000876	kegg.compound:C05443	lipidmaps:LMST03020001
K⁺	Metabolite	chebi:29103	""					wikidata:Q15901933	chebi:29103	inchikey:NPYPAHLBTDXSSS-UHFFFAOYSA-N	pubchem.compound:813	chemspider:791	hmdb:HMDB0000586	kegg.compound:C00238	
Ca²⁺	Metabolite	chebi:29108	""					wikidata:Q23905776	chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271	chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
Li⁺	Metabolite	chebi:49713	""					wikidata:Q66760324	chebi:49713	inchikey:HBBGRARXTFLTSG-UHFFFAOYSA-N	pubchem.compound:28486	chemspider:26502	hmdb:HMDB0005949	kegg.compound:C15473	
7-Dehydrocholesterol	Metabolite	chebi:17759	""					wikidata:Q139350	chebi:17759	inchikey:UCTLRSWJYQTBFZ-DDPQNLDTSA-N	pubchem.compound:439423	chemspider:388534	hmdb:HMDB0000032	kegg.compound:C01164	lipidmaps:LMST01010069
1,25-(OH)2D3	Metabolite	hmdb:HMDB0000876	""						chebi:28940	inchikey:QYSXJUFSXHHAJI-YRZJJWOYSA-N	pubchem.compound:5280795	chemspider:4444353	hmdb:HMDB0000876	kegg.compound:C05443	
GGT1	GeneProduct	ensembl:ENSG00000100031	""	ensembl:ENSG00000100031	ncbigene:2678	hgnc.symbol:GGT1	uniprot:E7ERN9;uniprot:E7ESL5;uniprot:C9JGF3;uniprot:P19440;uniprot:E7ETJ6;uniprot:E9PHP2;uniprot:B5MC34;uniprot:B5MC36;uniprot:E7EM62;uniprot:E7EVF8;uniprot:A0A140VJJ9;uniprot:E7ET76;uniprot:E7ETU4;uniprot:E7ETN1;uniprot:C9JIY6;uniprot:E7ETR7;uniprot:E7ENJ5								
RXRA	GeneProduct	ensembl:ENSG00000186350	""	ensembl:ENSG00000186350	ncbigene:6256	hgnc.symbol:RXRA	uniprot:A0A5F9ZHH6;uniprot:F1D8Q5;uniprot:P19793;uniprot:A0A3B3IS44								
ATP2B4	GeneProduct	ensembl:ENSG00000058668	""	ensembl:ENSG00000058668	ncbigene:493	hgnc.symbol:ATP2B4	uniprot:A0A024R968;uniprot:H7BY13;uniprot:P23634;uniprot:H0YDG5;uniprot:H7BZS8								
ATP2B3	GeneProduct	ensembl:ENSG00000067842	""	ensembl:ENSG00000067842	ncbigene:492	hgnc.symbol:ATP2B3	uniprot:A0A994J7W3;uniprot:A0A994J4Z5;uniprot:Q16720;uniprot:A0A994J581;uniprot:A0A804HKZ0;uniprot:A0A994J5M1								
ITPR3	GeneProduct	ensembl:ENSG00000096433	""	ensembl:ENSG00000096433	ncbigene:3710	hgnc.symbol:ITPR3	uniprot:Q14573								
G6PD	GeneProduct	ensembl:ENSG00000160211	""	ensembl:ENSG00000160211	ncbigene:2539	hgnc.symbol:G6PD	uniprot:A0A8Q3WL80;uniprot:A0A8Q3WL93;uniprot:A0A8Q3WL83;uniprot:A0A8Q3SJB9;uniprot:A0A8Q3WL90;uniprot:A0A8Q3WLB9;uniprot:E7EUI8;uniprot:E7EM57;uniprot:P11413;uniprot:A0A8Q3SIN6;uniprot:E9PD92;uniprot:A0A384NL00;uniprot:A0A8Q3SIS5;uniprot:A0A8Q3WL95;uniprot:A0A8Q3WLT0								
KDM1B	GeneProduct	ensembl:ENSG00000165097	""	ensembl:ENSG00000165097	ncbigene:221656	hgnc.symbol:KDM1B	uniprot:H0Y6H0;uniprot:Q08EI0;uniprot:Q8NB78								
GSR	GeneProduct	ensembl:ENSG00000104687	""	ensembl:ENSG00000104687	ncbigene:2936	hgnc.symbol:GSR	uniprot:V9HW90;uniprot:P00390;uniprot:A0A2R8YF59;uniprot:H0YC68								
CHRM1	GeneProduct	ensembl:ENSG00000168539	""	ensembl:ENSG00000168539	ncbigene:1128	hgnc.symbol:CHRM1	uniprot:F5GZF8;uniprot:P11229;uniprot:Q53XZ3								
KDM3A	GeneProduct	ensembl:ENSG00000115548	""	ensembl:ENSG00000115548	ncbigene:55818	hgnc.symbol:KDM3A	uniprot:C9J7Q7;uniprot:C9JC73;uniprot:Q9Y4C1;uniprot:F8WE62								
GCLC	GeneProduct	ensembl:ENSG00000001084	""	ensembl:ENSG00000001084	ncbigene:2729	hgnc.symbol:GCLC	uniprot:A0A2R8YEL6;uniprot:D6RGF8;uniprot:D6RIT4;uniprot:A0A0C4DGB2;uniprot:B4E2I4;uniprot:E1CEI4;uniprot:P48506;uniprot:A0A2R8Y648;uniprot:Q14TF0								
TPH2	GeneProduct	ensembl:ENSG00000139287	""	ensembl:ENSG00000139287	ncbigene:121278	hgnc.symbol:TPH2	uniprot:Q8IWU9								
GRIN2B	GeneProduct	ensembl:ENSG00000273079	""	ensembl:ENSG00000273079	ncbigene:2904	hgnc.symbol:GRIN2B	uniprot:A0A0D9SFA0;uniprot:A0A1B0GU78;uniprot:A0A8D9PHB2;uniprot:Q13224;uniprot:A0A0D9SFK0								
KDM6B	GeneProduct	ensembl:ENSG00000132510	""	ensembl:ENSG00000132510	ncbigene:23135	hgnc.symbol:KDM6B	uniprot:I3L0Z0;uniprot:O15054								
GRIN2D	GeneProduct	ensembl:ENSG00000105464	""	ensembl:ENSG00000105464	ncbigene:2906	hgnc.symbol:GRIN2D	uniprot:O15399								
ITPR1	GeneProduct	ensembl:ENSG00000150995	""	ensembl:ENSG00000150995	ncbigene:3708	hgnc.symbol:ITPR1	uniprot:A0A3F2YNW8;uniprot:B7ZMI3;uniprot:Q14643;uniprot:A0A8C8KBY2;uniprot:A0A3B3ISE3;uniprot:A0A3B3ITM6;uniprot:A0A3B3IU05;uniprot:A0A3B3ITM1;uniprot:A0A3B3IU04;uniprot:A0A3B3IS59;uniprot:A0A3B3ITQ4;uniprot:A0A3B3ITU8;uniprot:A0A3B3IU13;uniprot:A0A3B3ITQ1;uniprot:A0A3B3ISR4;uniprot:A0A3B3IRP0;uniprot:A0A3B3IRT5								
