Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
SCC-1	GeneProduct	ensembl:WBGene00004737	""	ensembl:WBGene00004737	ncbigene:173808		uniprot:Q19325								
PLL-1	GeneProduct	ensembl:WBGene00004045	""	ensembl:WBGene00004045	ncbigene:187273		uniprot:Q8IA75;uniprot:Q8IA76								
ZYG-1	GeneProduct	ensembl:WBGene00006988	""	ensembl:WBGene00006988	ncbigene:173956		uniprot:Q9GT24								
T13E8.2	GeneProduct	wormbase:T13E8.2	""												
T13E8.3	GeneProduct	wormbase:T13E8.3	""												
SPD-5	GeneProduct	ensembl:WBGene00004955	""	ensembl:WBGene00004955	ncbigene:172155		uniprot:P91349								
ANC-1	GeneProduct	ensembl:WBGene00000140	""	ensembl:WBGene00000140	ncbigene:172034		uniprot:Q9N4M4;uniprot:A0A2C9C2Z1;uniprot:A0A2C9C3A7								
TBA-1	GeneProduct	wormbase:F26E4.8	""												
UNC-60A	GeneProduct	ensembl:WBGene00302980	""	ensembl:WBGene00302980	ncbigene:41657006		uniprot:Q07750								
DYRB-1	GeneProduct	ensembl:WBGene00012004	""	ensembl:WBGene00012004	ncbigene:188872		uniprot:Q22752								
CYK-1	GeneProduct	ensembl:WBGene00000872	""	ensembl:WBGene00000872	ncbigene:175983		uniprot:H2KYI3;uniprot:Q7JP75								
TBB-1	GeneProduct	ensembl:WBGene00006536	""	ensembl:WBGene00006536	ncbigene:176501		uniprot:O17921								
TAC-1	GeneProduct	wormbase:Y54E2A.3	""												
Y71F9AL.14	GeneProduct	ensembl:WBGene00022118	""	ensembl:WBGene00022118	ncbigene:171856		uniprot:Q9N4I1								
AIR-1	GeneProduct	ensembl:WBGene00000098	""	ensembl:WBGene00000098	ncbigene:179202		uniprot:G5EDL3								
DLC-1	GeneProduct	ensembl:WBGene00001005	""	ensembl:WBGene00001005	ncbigene:175922		uniprot:Q22799								
MEL-11	GeneProduct	ensembl:WBGene00003196	""	ensembl:WBGene00003196	ncbigene:174484		uniprot:G5EG29;uniprot:G5ECD7;uniprot:G5EEB3;uniprot:G5EGT0								
MIX-1	GeneProduct	ensembl:WBGene00003367	""	ensembl:WBGene00003367	ncbigene:174669		uniprot:Q09591								
Y19D2B.1	GeneProduct	wormbase:Y19D2B.1	""												
SAN-1	GeneProduct	ensembl:WBGene00004721	""	ensembl:WBGene00004721	ncbigene:172342		uniprot:O02053								
SMC-3	GeneProduct	ensembl:WBGene00004873	""	ensembl:WBGene00004873	ncbigene:176559		uniprot:B2FDA8								
AIR-2	GeneProduct	ensembl:WBGene00000099	""	ensembl:WBGene00000099	ncbigene:172268		uniprot:O01427								
UNC-83	GeneProduct	ensembl:WBGene00006815	""	ensembl:WBGene00006815	ncbigene:179033		uniprot:Q0PDL1;uniprot:G8JYF1;uniprot:Q23064								
DNC-1	GeneProduct	ensembl:WBGene00001017	""	ensembl:WBGene00001017	ncbigene:177987		uniprot:L8EC32;uniprot:Q23542;uniprot:E2JKZ0;uniprot:E2JKY8;uniprot:L8E938								
MFDF-1	GeneProduct	ensembl:WBGene00003160	""	ensembl:WBGene00003160	ncbigene:179338		uniprot:G5EFM0								
HIM-1	GeneProduct	ensembl:WBGene00001860	""	ensembl:WBGene00001860	ncbigene:172116		uniprot:O01789								
TBA-4	GeneProduct	ensembl:WBGene00006530	""	ensembl:WBGene00006530	ncbigene:174680		uniprot:G5EDD4								
