Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
trans,cis-Lauro-2,6-dienoyl-CoA	Metabolite	chebi:28387	""					wikidata:Q27103668	chebi:28387	inchikey:BNPQDIKRZDRREL-GQUYLXGASA-N	pubchem.compound:11966194	chemspider:10140187	hmdb:HMDB0062630;hmdb:HMDB0011123	kegg.compound:C05279	lipidmaps:LMFA07050111
3-Oxododexanoyl-CoA	Metabolite	pubchem.compound:11966169	""					wikidata:Q27103381	chebi:27868	inchikey:HQANBZHVWIDNQZ-GMHMEAMDSA-N	pubchem.compound:11966169	chemspider:10140162	hmdb:HMDB0003937	kegg.compound:C05263	lipidmaps:LMFA07050013
Fatty Acid	Metabolite	chebi:35366	""					wikidata:Q61476	chebi:35366					kegg.compound:C00162	lipidmaps:LMFA01010000
Glutarate	Metabolite	pubchem.compound:743	""					wikidata:Q409622	chebi:17859	inchikey:JFCQEDHGNNZCLN-UHFFFAOYSA-N	pubchem.compound:23322899;pubchem.compound:743	chemspider:723	hmdb:HMDB0000661	kegg.compound:C00489	lipidmaps:LMFA01170046
Trans-Oct-2-enoyl-CoA	Metabolite	chebi:27537	""					wikidata:Q27103182	chebi:27537	inchikey:CPSDNAXXKWVYIY-NTLMCJQISA-N;inchikey:CPSDNAXXKWVYIY-DPSCIZRPSA-N;inchikey:VJNXUFOTKNTNPG-YNJARDAQSA-O	pubchem.compound:5280769;pubchem.compound:11966175	chemspider:10140168;chemspider:4444335	hmdb:HMDB0003950;hmdb:HMDB0003949	kegg.compound:C05276	lipidmaps:LMFA07050394
Myristoyl-CoA	Metabolite	chebi:15532	""					wikidata:Q27093236	chebi:15532	inchikey:DUAFKXOFBZQTQE-QSGBVPJFSA-N;inchikey:DUAFKXOFBZQTQE-XVDJLSDJSA-N	pubchem.compound:65113;pubchem.compound:11966124	chemspider:58623;chemspider:26329659	hmdb:HMDB0001521	kegg.compound:C02593	lipidmaps:LMFA07050352
(S)-3-Hydroxytetradecanoyl-CoA	Metabolite	chebi:27466	""					wikidata:Q27103147	chebi:27466	inchikey:OXBHKMHNDGRDCZ-UOBIXJHKSA-N;inchikey:OXBHKMHNDGRDCZ-STLSENOWSA-N	pubchem.compound:11966177;pubchem.compound:440602	chemspider:10140170;chemspider:389500	hmdb:HMDB0003934	kegg.compound:C05260	lipidmaps:LMFA07050257
Acetyl-CoA	Metabolite	cas:72-89-9	""					wikidata:Q715317	chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	lipidmaps:LMFA07050281
Glutaryl-CoA	Metabolite	chebi:15524	""					wikidata:Q3066713	chebi:15524	inchikey:SYKWLIJQEHRDNH-CKRMAKSASA-N	pubchem.compound:3081383	chemspider:2338999	hmdb:HMDB0001339	kegg.compound:C00527	lipidmaps:LMFA07050324
Glyceraldehyde-3-Phosphate	Metabolite	cas:591-57-1	""					wikidata:Q26992303	chebi:29052	inchikey:LXJXRIRHZLFYRP-VKHMYHEASA-N	pubchem.compound:439168	chemspider:388314	hmdb:HMDB0001112	kegg.compound:C00118	
