Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Quinolinic acid	Metabolite	chebi:16675	""					wikidata:Q411945;wikidata:Q72503887	chebi:16675	inchikey:GJAWHXHKYYXBSV-UHFFFAOYSA-N	pubchem.compound:1066	chemspider:144985;chemspider:1037	hmdb:HMDB0000232	kegg.compound:C03722	
CCL23	Protein	uniprot:P55773	""	ensembl:ENSG00000274736	ncbigene:6368	hgnc.symbol:CCL23	uniprot:A0A087WV09;uniprot:P55773								
TAC1	Protein	uniprot:P20366	""	ensembl:ENSG00000006128	ncbigene:6863	hgnc.symbol:TAC1	uniprot:P20366								
CHI3L1	Protein	uniprot:P36222	""	ensembl:ENSG00000133048	ncbigene:1116	hgnc.symbol:CHI3L1	uniprot:P36222;uniprot:A0A024R969;uniprot:H0Y3U8								
DBI	Protein	uniprot:P07108	""	ensembl:ENSG00000155368	ncbigene:1622	hgnc.symbol:DBI	uniprot:A0A024RAF2;uniprot:P07108;uniprot:B8ZWD1								
CX3CL1	Protein	uniprot:P78423	""	ensembl:ENSG00000006210	ncbigene:6376	hgnc.symbol:CX3CL1	uniprot:H3BV86;uniprot:H3BSR6;uniprot:P78423;uniprot:J3QRA1;uniprot:A0N0N7								
OLR1	Protein	uniprot:P78380	""	ensembl:ENSG00000173391	ncbigene:4973	hgnc.symbol:OLR1	uniprot:A0A024RAU0;uniprot:J3QTI8;uniprot:F5H001;uniprot:F5H7N8;uniprot:B7ZAN8;uniprot:F5GZH1;uniprot:F5H3G7;uniprot:F5H0N6;uniprot:P78380								
TNF	Protein	uniprot:P01375	""	ensembl:ENSG00000232810	ncbigene:7124	hgnc.symbol:TNF	uniprot:A0A8V8TNL2;uniprot:Q5STB3;uniprot:P01375								
GFAP	Protein	uniprot:P14136	""	ensembl:ENSG00000131095	ncbigene:2670	hgnc.symbol:GFAP	uniprot:A0A0G2JLI8;uniprot:K7EKH9;uniprot:K7EPI4;uniprot:K7EKD1;uniprot:A0A1X7SBR3;uniprot:K7EPT8;uniprot:A0A1W2PPA3;uniprot:K7ELP4;uniprot:P14136;uniprot:K7EJK1;uniprot:A0A1W2PPF0;uniprot:A0A1W2PQ25;uniprot:A0A1W2PR46;uniprot:A0A1X7SCE1;uniprot:A0A1W2PQU7;uniprot:K7EJU1;uniprot:A0A1W2PPL2;uniprot:A0A1W2PS58;uniprot:B4DIR1;uniprot:A0A1W2PP21;uniprot:A0A1W2PQS4;uniprot:A0A1W2PRT3								
TREM2	Protein	uniprot:Q9NZC2	""	ensembl:ENSG00000095970	ncbigene:54209	hgnc.symbol:TREM2	uniprot:Q9NZC2;uniprot:Q5TCX1								
CCL5	Protein	uniprot:P13501	""	ensembl:ENSG00000271503	ncbigene:6352	hgnc.symbol:CCL5	uniprot:D0EI67;uniprot:P13501;uniprot:A0A494C1Q1								
CCL2	Protein	uniprot:P13500	""	ensembl:ENSG00000108691	ncbigene:6347	hgnc.symbol:CCL2	uniprot:P13500;uniprot:J3KRT7								
TREM1	Protein	uniprot:Q9NP99	""	ensembl:ENSG00000124731	ncbigene:54210	hgnc.symbol:TREM1	uniprot:Q9NP99;uniprot:K7EKM5;uniprot:Q38L15								
S100B	Protein	uniprot:P04271	""	ensembl:ENSG00000160307	ncbigene:6285	hgnc.symbol:S100B	uniprot:P04271;uniprot:A0A0S2Z4C5;uniprot:A8MRB1								
GRN	Protein	uniprot:P28799	""	ensembl:ENSG00000030582	ncbigene:2896	hgnc.symbol:GRN	uniprot:P28799;uniprot:K7EQK6;uniprot:K7EQI0;uniprot:K7EQ05;uniprot:K7ENI2;uniprot:K7ERM2;uniprot:K7EPL0;uniprot:K7EKL3;uniprot:K7ENN1;uniprot:K7EM89;uniprot:K7EMR1;uniprot:K7EQA7;uniprot:K7ELY1;uniprot:K7EJY4;uniprot:K7EK92								
NEFL	Protein	uniprot:P07196	""	ensembl:ENSG00000277586	ncbigene:4747	hgnc.symbol:NEFL	uniprot:P07196								
CCL11	Protein	uniprot:P51671	""	ensembl:ENSG00000172156	ncbigene:6356	hgnc.symbol:CCL11	uniprot:Q6I9T4;uniprot:P51671								
BDNF	Protein	uniprot:P23560	""	ensembl:ENSG00000176697	ncbigene:627	hgnc.symbol:BDNF	uniprot:P23560;uniprot:A0A0E3SU01;uniprot:E9PMP3								
CRP	Protein	uniprot:P02741	""	ensembl:ENSG00000132693	ncbigene:1401	hgnc.symbol:CRP	uniprot:P02741;uniprot:Q5VVP7;uniprot:C9JRE9								
TSPO	Protein	uniprot:P30536	""	ensembl:ENSG00000100300	ncbigene:706	hgnc.symbol:TSPO	uniprot:P30536;uniprot:B1AH87;uniprot:J3QLD3								
IL1B	Protein	uniprot:P01584	""	ensembl:ENSG00000125538	ncbigene:3553	hgnc.symbol:IL1B	uniprot:C9JSC2;uniprot:C9JWV2;uniprot:C9JVK0;uniprot:P01584								
ADM	Protein	uniprot:P35318	""	ensembl:ENSG00000148926	ncbigene:133	hgnc.symbol:ADM	uniprot:E9PL83;uniprot:E9PML4;uniprot:E9PQT2;uniprot:P35318;uniprot:E9PQE6								
IL6	Protein	uniprot:P05231	""	ensembl:ENSG00000136244	ncbigene:3569	hgnc.symbol:IL6	uniprot:A0A8Q3SJL1;uniprot:B5MCZ3;uniprot:C9J5B0;uniprot:B5MC21;uniprot:B4DNV3;uniprot:P05231;uniprot:B5MC14;uniprot:Q75MH2								
