Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
HO-CH-(CH2)10-COO-	Metabolite	chebi:39567						wikidata:Q27070761	chebi:39567;chebi:39567	inchikey:ZDHCZVWCTKTBRY-UHFFFAOYSA-N
CH3-(CH2)10-COO-	Metabolite	chebi:30805						wikidata:Q422627	chebi:30805;chebi:30805	inchikey:POULHZVOKOAJMA-UHFFFAOYSA-N
-OOC-(CH2)10-COO-	Metabolite	chebi:76273						wikidata:Q27145844	chebi:76273;chebi:76273	inchikey:TVIDDXQYHWJXFK-UHFFFAOYSA-L
HOC-(CH2)10-COO-	Metabolite	pubchem.compound:3084276	14-hydroxytetradecanoic acid					wikidata:Q27146732	chebi:77168;chebi:77168	inchikey:JOSXCARTDOQGLV-UHFFFAOYSA-N
ADH1C	GeneProduct	ncbigene:126		ensembl:ENSG00000248144	ncbigene:126	hgnc.symbol:ADH1C	uniprot:A0A087WU81;uniprot:P00326;uniprot:A0A087WUC4			
ALDH1A1	GeneProduct	ncbigene:216		ensembl:ENSG00000165092	ncbigene:216	hgnc.symbol:ALDH1A1	uniprot:Q5SYQ7;uniprot:V9HW83;uniprot:Q5SYQ9;uniprot:Q5SYQ8;uniprot:P00352			
ADH7	GeneProduct	ncbigene:131		ensembl:ENSG00000196344	ncbigene:131	hgnc.symbol:ADH7	uniprot:C9JP14;uniprot:E9PFG0;uniprot:A0A0C4DG85;uniprot:P40394			
CYP2E1	GeneProduct	ncbigene:1571		ensembl:ENSG00000130649	ncbigene:1571	hgnc.symbol:CYP2E1	uniprot:H0Y593;uniprot:F5H694;uniprot:P05181;uniprot:H0YGV5;uniprot:H0Y7H4			
ADH1B	GeneProduct	ncbigene:125		ensembl:ENSG00000196616	ncbigene:125	hgnc.symbol:ADH1B	uniprot:P00325;uniprot:V9HW50;uniprot:D6RHZ6			
CYP3A4	GeneProduct	ncbigene:1576		ensembl:ENSG00000160868	ncbigene:1576	hgnc.symbol:CYP3A4	uniprot:Q6GRK0;uniprot:E7EVM8;uniprot:A0A494C0W7;uniprot:C9JBD2;uniprot:A0A499FJM4;uniprot:P08684			
CYP2D6	GeneProduct	ncbigene:1565		ensembl:ENSG00000100197	ncbigene:107987478;ncbigene:1565;ncbigene:107987479	hgnc.symbol:CYP2D6	uniprot:P10635;uniprot:C1ID52;uniprot:H7BY38			
CYP1A1	GeneProduct	ncbigene:1543		ensembl:ENSG00000140465	ncbigene:1543	hgnc.symbol:CYP1A1	uniprot:E7EMT5;uniprot:P04798;uniprot:A0N0X8;uniprot:A4F3V8			
ADH6	GeneProduct	ncbigene:130		ensembl:ENSG00000172955	ncbigene:130	hgnc.symbol:ADH6	uniprot:D6RDN5;uniprot:D6RH17;uniprot:Q8IUN7;uniprot:P28332;uniprot:H0Y8U2			
ALDH2	GeneProduct	ncbigene:217		ensembl:ENSG00000111275	ncbigene:217	hgnc.symbol:ALDH2	uniprot:A0A384NPN7;uniprot:P05091;uniprot:S4R3S4;uniprot:F8VSB0			
ADH4	GeneProduct	ncbigene:127		ensembl:ENSG00000198099	ncbigene:127	hgnc.symbol:ADH4	uniprot:H0Y9N0;uniprot:P08319;uniprot:D6RIB1;uniprot:D6R9K8;uniprot:D6RF43			
ADH1A	GeneProduct	ncbigene:124		ensembl:ENSG00000187758	ncbigene:124	hgnc.symbol:ADH1A	uniprot:P07327			
CYP4A11	GeneProduct	ncbigene:1579		ensembl:ENSG00000187048	ncbigene:1579	hgnc.symbol:CYP4A11	uniprot:A0A0C4DFV7;uniprot:V9GYK4;uniprot:V9GY41;uniprot:Q02928;uniprot:V9GYQ2;uniprot:V9GZ77;uniprot:V9GYC6			
CYP1A2	GeneProduct	ncbigene:1544		ensembl:ENSG00000140505	ncbigene:1544	hgnc.symbol:CYP1A2	uniprot:P05177			
CYP2A6	GeneProduct	ncbigene:1548		ensembl:ENSG00000255974	ncbigene:1548	hgnc.symbol:CYP2A6	uniprot:P11509;uniprot:M0R2Z4			
