Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Pik3ca	GeneProduct	ensembl:ENSRNOG00000056371		ensembl:ENSRNOG00000056371	ncbigene:170911		uniprot:A0A0G2K344			
Erbb2	GeneProduct	ensembl:ENSRNOG00000006450		ensembl:ENSRNOG00000006450	ncbigene:24337		uniprot:Q8K3F9			
Egfr	GeneProduct	ensembl:ENSRNOG00000004332		ensembl:ENSRNOG00000004332	ncbigene:24329		uniprot:G3V6K6			
ERK	GeneProduct	ensembl:ENSRNOG00000001849		ensembl:ENSRNOG00000001849	ncbigene:116590		uniprot:P63086			
Map2k1	GeneProduct	ensembl:ENSRNOG00000010176		ensembl:ENSRNOG00000010176	ncbigene:170851		uniprot:A0A0H2UHI2			
Raf1	GeneProduct	ensembl:ENSRNOG00000010153		ensembl:ENSRNOG00000010153	ncbigene:24703		uniprot:P11345			
Rasl11b	GeneProduct	ensembl:ENSRNOG00000002097		ensembl:ENSRNOG00000002097	ncbigene:305302		uniprot:Q6IMA7			
Akt1	GeneProduct	ensembl:ENSRNOG00000028629		ensembl:ENSRNOG00000028629	ncbigene:24185		uniprot:P47196			
MYC	GeneProduct	ensembl:ENSRNOG00000042556		ensembl:ENSRNOG00000042556	ncbigene:311807		uniprot:P15063			
Tgfb1	GeneProduct	ensembl:ENSRNOG00000020652		ensembl:ENSRNOG00000020652	ncbigene:59086		uniprot:P17246			
Smad4	GeneProduct	ensembl:ENSRNOG00000051965		ensembl:ENSRNOG00000051965	ncbigene:50554		uniprot:O70437;uniprot:A0A0G2K970;uniprot:A0A0G2JXW2			
Smad2	GeneProduct	ensembl:ENSRNOG00000018140		ensembl:ENSRNOG00000018140	ncbigene:29357		uniprot:A0A0G2K0P2;uniprot:O70436			
TGF-beta R1/2	GeneProduct	ensembl:ENSRNOG00000002418		ensembl:ENSRNOG00000002418	ncbigene:81809		uniprot:G3V6B1;uniprot:Q496Y8			
Ccnd1	GeneProduct	ensembl:ENSRNOG00000020918		ensembl:ENSRNOG00000020918	ncbigene:58919		uniprot:P39948;uniprot:Q1JUA4			
Cdk4	GeneProduct	ensembl:ENSRNOG00000025602		ensembl:ENSRNOG00000025602			uniprot:P35426			
RB	GeneProduct	ensembl:ENSRNOG00000016029		ensembl:ENSRNOG00000016029	ncbigene:24708		uniprot:R9PXV5;uniprot:P33568			
E2F	GeneProduct	ensembl:ENSRNOG00000016708		ensembl:ENSRNOG00000016708	ncbigene:399489;ncbigene:311562		uniprot:D3ZKY0;uniprot:O09139;uniprot:A0A0G2JWW3			
Dmp1	GeneProduct	ensembl:ENSRNOG00000002167		ensembl:ENSRNOG00000002167	ncbigene:25312		uniprot:A2VD06			
Mdm2	GeneProduct	ensembl:ENSRNOG00000006304		ensembl:ENSRNOG00000006304	ncbigene:314856		uniprot:D3ZVH5;uniprot:A0A0G2JVC1			
CBP	GeneProduct	ensembl:ENSRNOG00000005330		ensembl:ENSRNOG00000005330	ncbigene:54244		uniprot:F1M9G7			
Tp53	GeneProduct	ensembl:ENSRNOG00000010756		ensembl:ENSRNOG00000010756	ncbigene:24842		uniprot:A0A0G2KBB2;uniprot:P10361;uniprot:A0A0G2KB75;uniprot:Q9EQL0			
Atm	GeneProduct	ensembl:ENSRNOG00000029773		ensembl:ENSRNOG00000029773			uniprot:D4ACL8			
p300	GeneProduct	ensembl:ENSRNOG00000000190		ensembl:ENSRNOG00000000190			uniprot:A0A0G2QC09;uniprot:Q91XT0			
Ccne1	GeneProduct	ensembl:ENSRNOG00000014786		ensembl:ENSRNOG00000014786	ncbigene:25729		uniprot:B1WC54			
Cdk2	GeneProduct	ensembl:ENSRNOG00000006469		ensembl:ENSRNOG00000006469			uniprot:Q6P751			
p21	GeneProduct	ensembl:ENSRNOG00000000521		ensembl:ENSRNOG00000000521	ncbigene:114851		uniprot:Q64315			
Pik3cd	GeneProduct	ensembl:ENSRNOG00000016846		ensembl:ENSRNOG00000016846	ncbigene:366508		uniprot:D4A5Q1			
