Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Pcna	GeneProduct	ncbigene:18538		ensembl:ENSMUSG00000027342	ncbigene:18538		uniprot:P17918;uniprot:Q542J9			
C1qg	GeneProduct	ncbigene:12262		ensembl:ENSMUSG00000036896	ncbigene:12262		uniprot:Q02105			
Cdkn1c	GeneProduct	ncbigene:12577		ensembl:ENSMUSG00000037664	ncbigene:12577		uniprot:A0A140LJA8;uniprot:P49919;uniprot:Q791X1;uniprot:A0A140LJ83			
C1qb	GeneProduct	ncbigene:12260		ensembl:ENSMUSG00000036905	ncbigene:12260		uniprot:P14106			
C5r1	GeneProduct	ncbigene:12273		ensembl:ENSMUSG00000049130	ncbigene:12273		uniprot:A0A1B0GT01;uniprot:P30993			
Tnfrsf1b	GeneProduct	ncbigene:21938		ensembl:ENSMUSG00000028599	ncbigene:21938		uniprot:P25119;uniprot:Q545P4;uniprot:D6RG55			
Hc	GeneProduct	ncbigene:15139		ensembl:ENSMUSG00000026874	ncbigene:15139		uniprot:A0A0J9YUU3;uniprot:P06684			
Traf3	GeneProduct	ncbigene:22031		ensembl:ENSMUSG00000021277	ncbigene:22031		uniprot:D3Z343;uniprot:Q60803;uniprot:Q3UHJ1			
Bcl2	GeneProduct	ncbigene:12043		ensembl:ENSMUSG00000057329	ncbigene:12043		uniprot:Q6NTH7;uniprot:P10417			
Cr2	GeneProduct	ncbigene:12902		ensembl:ENSMUSG00000026616	ncbigene:12902		uniprot:A0A0A6YWU7;uniprot:A0A0A6YXU7;uniprot:A0A1B0GS59;uniprot:A0A0A6YWG3;uniprot:E9Q3S5;uniprot:Q32M14;uniprot:Q9DC83			
Bad	GeneProduct	ncbigene:12015		ensembl:ENSMUSG00000024959	ncbigene:12015		uniprot:D3YZR8;uniprot:A0A494BBC4;uniprot:Q3U9H3;uniprot:Q61337;uniprot:F7ABX5;uniprot:F6S493			
Apaf1	GeneProduct	ncbigene:11783		ensembl:ENSMUSG00000019979	ncbigene:11783		uniprot:Q80VR5;uniprot:O88879;uniprot:G3XA09			
Map3k9	GeneProduct	ncbigene:338372		ensembl:ENSMUSG00000042724	ncbigene:338372		uniprot:A0A1Y7VKX4;uniprot:Q3U1V8			
