ID	Database	Citation
11260262	Pubmed	"Hes7: a bHLH-type repressor gene regulated by Notch and expressed in the presomitic mesoderm. Bessho Y, Miyoshi G, Sakata R, Kageyama R. Genes Cells. 2001 Feb;6(2):175–85.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11260262"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11260262"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11260262"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12110168	Pubmed	"Periodic Lunatic fringe expression is controlled during segmentation by a cyclic transcriptional enhancer responsive to notch signaling. Morales AV, Yasuda Y, Ish-Horowicz D. Dev Cell. 2002 Jul;3(1):63–74.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12110168"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12110168"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12110168"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12110169	Pubmed	"Clock regulatory elements control cyclic expression of Lunatic fringe during somitogenesis. Cole SE, Levorse JM, Tilghman SM, Vogt TF. Dev Cell. 2002 Jul;3(1):75–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12110169"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12110169"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12110169"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12529645	Pubmed	"Periodic notch inhibition by lunatic fringe underlies the chick segmentation clock. Dale JK, Maroto M, Dequeant ML, Malapert P, McGrew M, Pourquie O. Nature. 2003 Jan 16;421(6920):275–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12529645"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12529645"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12529645"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15574878	Pubmed	"Fringe glycosyltransferases differentially modulate Notch1 proteolysis induced by Delta1 and Jagged1. Yang LT, Nichols JT, Yao C, Manilay JO, Robey EA, Weinmaster G. Mol Biol Cell. 2005 Feb;16(2):927–42.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15574878"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15574878"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15574878"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15902259	Pubmed	"The Mesp2 transcription factor establishes segmental borders by suppressing Notch activity. Morimoto M, Takahashi Y, Endo M, Saga Y. Nature. 2005 May 19;435(7040):354–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15902259"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15902259"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15902259"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16144902	Pubmed	"The divergent DSL ligand Dll3 does not activate Notch signaling but cell autonomously attenuates signaling induced by other DSL ligands. Ladi E, Nichols JT, Ge W, Miyamoto A, Yao C, Yang LT, et al. J Cell Biol. 2005 Sep 12;170(6):983–92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16144902"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16144902"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16144902"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16342160	Pubmed	"Negative feedback loop formed by Lunatic fringe and Hes7 controls their oscillatory expression during somitogenesis. Chen J, Kang L, Zhang N. Genesis. 2005 Dec;43(4):196–204.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16342160"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16342160"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16342160"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16505380	Pubmed	"Tbx6-mediated Notch signaling controls somite-specific Mesp2 expression. Yasuhiko Y, Haraguchi S, Kitajima S, Takahashi Y, Kanno J, Saga Y. Proc Natl Acad Sci U S A. 2006 Mar 7;103(10):3651–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16505380"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16505380"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16505380"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16728472	Pubmed	"Identification of Epha4 enhancer required for segmental expression and the regulation by Mesp2. Nakajima Y, Morimoto M, Takahashi Y, Koseki H, Saga Y. Development. 2006 Jul;133(13):2517–25.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16728472"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16728472"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16728472"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
