ID	Database	Citation
10577922	Pubmed	"A founder effect in the newfoundland population reduces the Bardet-Biedl syndrome I (BBS1) interval to 1 cM. Young TL, Woods MO, Parfrey PS, Green JS, Hefferton D, Davidson WS. Am J Hum Genet. 1999 Dec;65(6):1680–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10577922"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10577922"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10577922"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15107855	Pubmed	"The Bardet-Biedl protein BBS4 targets cargo to the pericentriolar region and is required for microtubule anchoring and cell cycle progression. Kim JC, Badano JL, Sibold S, Esmail MA, Hill J, Hoskins BE, et al. Nat Genet. 2004 May;36(5):462–70.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15107855"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15107855"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15107855"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15731008	Pubmed	"MKKS/BBS6, a divergent chaperonin-like protein linked to the obesity disorder Bardet-Biedl syndrome, is a novel centrosomal component required for cytokinesis. Kim JC, Ou YY, Badano JL, Esmail MA, Leitch CC, Fiedrich E, et al. J Cell Sci. 2005 Mar 1;118(Pt 5):1007–20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15731008"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15731008"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15731008"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16582908	Pubmed	"BBS10 encodes a vertebrate-specific chaperonin-like protein and is a major BBS locus. Stoetzel C, Laurier V, Davis EE, Muller J, Rix S, Badano JL, et al. Nat Genet. 2006 May;38(5):521–4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16582908"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16582908"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16582908"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16606853	Pubmed	"Homozygosity mapping with SNP arrays identifies TRIM32, an E3 ubiquitin ligase, as a Bardet-Biedl syndrome gene (BBS11). Chiang AP, Beck JS, Yen HJ, Tayeh MK, Scheetz TE, Swiderski RE, et al. Proc Natl Acad Sci U S A. 2006 Apr 18;103(16):6287–92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16606853"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16606853"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16606853"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17357787	Pubmed	"Bardet-Biedl syndrome: beyond the cilium. Tobin JL, Beales PL. Pediatr Nephrol. 2007 Jul;22(7):926–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17357787"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17357787"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17357787"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18327255	Pubmed	"Hypomorphic mutations in syndromic encephalocele genes are associated with Bardet-Biedl syndrome. Leitch CC, Zaghloul NA, Davis EE, Stoetzel C, Diaz-Font A, Rix S, et al. Nat Genet. 2008 Apr;40(4):443–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18327255"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18327255"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18327255"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19402160	Pubmed	"BBS7 and TTC8 (BBS8) mutations play a minor role in the mutational load of Bardet-Biedl syndrome in a multiethnic population. Bin J, Madhavan J, Ferrini W, Mok CA, Billingsley G, Héon E. Hum Mutat. 2009 Jul;30(7):E737-46.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19402160"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19402160"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19402160"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20207729	Pubmed	"Bardet-Biedl syndrome-associated small GTPase ARL6 (BBS3) functions at or near the ciliary gate and modulates Wnt signaling. Wiens CJ, Tong Y, Esmail MA, Oh E, Gerdes JM, Wang J, et al. J Biol Chem. 2010 May 21;285(21):16218–30.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20207729"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20207729"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20207729"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20648243	Pubmed	"A Novel Familial BBS12 Mutation Associated with a Mild Phenotype: Implications for Clinical and Molecular Diagnostic Strategies. Pawlik B, Mir A, Iqbal H, Li Y, Nürnberg G, Becker C, et al. Mol Syndromol. 2010 Feb;1(1):27–34.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20648243"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20648243"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20648243"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20819941	Pubmed	"CEP290 tethers flagellar transition zone microtubules to the membrane and regulates flagellar protein content. Craige B, Tsao CC, Diener DR, Hou Y, Lechtreck KF, Rosenbaum JL, et al. J Cell Biol. 2010 Sep 6;190(5):927–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20819941"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20819941"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20819941"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21110233	Pubmed	"Molecular genetics and pathogenic mechanisms for the severe ciliopathies: insights into neurodevelopment and pathogenesis of neural tube defects. Logan CV, Abdel-Hamed Z, Johnson CA. Mol Neurobiol. 2011 Feb;43(1):12–26.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21110233"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21110233"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21110233"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22510444	Pubmed	"Exome sequencing identifies mutations in LZTFL1, a BBSome and smoothened trafficking regulator, in a family with Bardet--Biedl syndrome with situs inversus and insertional polydactyly. Marion V, Stutzmann F, Gérard M, De Melo C, Schaefer E, Claussmann A, et al. J Med Genet. 2012 May;49(5):317–21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22510444"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22510444"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22510444"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23348840	Pubmed	"Centriole distal appendages promote membrane docking, leading to cilia initiation. Tanos BE, Yang HJ, Soni R, Wang WJ, Macaluso FP, Asara JM, et al. Genes Dev. 2013 Jan 15;27(2):163–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23348840"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23348840"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23348840"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23692385	Pubmed	"Mesoaxial polydactyly is a major feature in Bardet-Biedl syndrome patients with LZTFL1 (BBS17) mutations. Schaefer E, Lauer J, Durand M, Pelletier V, Obringer C, Claussmann A, et al. Clin Genet. 2014 May;85(5):476–81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23692385"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23692385"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23692385"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
